step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
44,758,76,0.41193175,"[10.0, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.0439910888671875, 0.04173889011144638]","[0.0459136962890625, 0.04366149753332138]","[0.03262222185730934, 0.029384443536400795]",[0.00889527 0.00889437],0.034966897,0.021506362,"[7.275232124328613, 7.72586498260498]","[7.072335243225098, 7.570635032653809]",0.7322999478984208,0.041009049901915944,0.18473808683198076,0.25,0.06991862887285741,0.08663418229166668,0.05,0.05,
45,759,76,-0.4020661,"[10.0, 10.0]",[0. 0.],[0.00079745 0.0016    ],[0. 0.],"[0.0315602608025074, 0.02968749962747097]","[0.0334828682243824, 0.03161010891199112]","[0.024225926026701927, 0.023084444925189018]",[0.00889282 0.00889219],0.034912817,0.021260124,"[6.765245628356934, 4.008987903594971]","[6.602301788330078, 4.055738735198974]",0.730035402296111,0.03189843641164163,0.2,0.25,0.07614550279219794,0.07798508350694444,0.05,0.04400637958532696,
46,759,76,0.17906809,"[10.0, 10.0]",[0. 0.],[0.         0.00140056],[0. 0.],"[0.01998247392475605, 0.0193459652364254]","[0.02190508134663105, 0.0212685726583004]","[0.029377777129411697, 0.030666666105389595]",[0.00889118 0.00889018],0.034531295,0.02107953,"[3.9633620262145994, 6.774287605285645]","[3.960273265838623, 6.493008995056153]",0.7495586551923246,0.03181186728967902,0.2,0.25,0.07124818846286955,0.1,0.05,0.04649859943977591,
47,759,76,0.7847464,"[8.367706871032714, 8.472685813903809]",[0. 0.],[0.0018018  0.00178971],[0. 0.],"[0.0189971923828125, 0.03457336500287056]","[0.0209197998046875, 0.03649597242474556]","[0.03153333440423012, 0.03123111091554165]",[0.00888928 0.00888816],0.034414593,0.020926801,"[8.63941535949707, 8.786201286315919]","[8.167460441589355, 9.029844284057617]",0.7181436316726596,0.045571754937084846,0.19573229492956337,0.25,0.07065151906259315,0.06516684017857143,0.05,0.04102122256484673,
48,759,76,0.3756802,"[8.5447172164917, 7.411265182495117]",[0.02535211 0.        ],[0.00122699 0.        ],[0.         0.00091324],"[0.04982910305261612, 0.0352630615234375]","[0.05175171047449112, 0.0371856689453125]","[0.03218222036957741, 0.03238888829946518]",[0.00890422 0.00890444],0.03461212,0.020825604,"[8.734757804870606, 7.497036361694336]","[8.541974067687988, 7.297383880615235]",0.6738496134559719,0.04337709060443673,0.17931091218659828,0.23415492957746478,0.07007416575004875,0.1,0.0,0.04693251533742332,
49,759,76,-0.33071524,"[7.781827735900879, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.041839599609375, 0.0400543212890625]","[0.04376220703125, 0.0419769287109375]","[0.03476111218333244, 0.034183334559202194]",[0.00890327 0.00890278],0.034739893,0.020690937,"[6.885871505737305, 4.254928016662598]","[6.823690032958985, 4.133461284637451]",0.7223050340329548,0.03275767196094656,0.19753428446255064,0.25,0.06852867266154088,0.07348440494791668,0.05,0.05,
1,760,77,-0.2118572,"[4.424138927459717, 6.306821060180664]",[0.00098912 0.        ],[0.00107529 0.        ],[2.845478e-06 0.000000e+00],"[0.0007748074131086469, 0.0041904449462890625]","[0.0159573033452034, 0.019372940063476562]","[0.02549012377858162, 0.028086110949516296]",[0.0089016  0.00890062],0.017564662,0.0025030538,"[4.342497634887695, 4.857112407684326]","[4.264286994934082, 4.832427501678467]",0.747064779666518,0.028029719763725588,0.19994977003608655,0.24938180281294597,0.07310307741684108,0.1,0.04928863045738785,0.047311779179530875,
2,760,77,0.59320045,"[6.388894081115723, 7.347673225402832]",[0. 0.],[0. 0.],[0. 0.],"[0.004650878719985485, 0.011627197265625]","[0.01731567457318306, 0.0242919921875]","[0.02585555613040924, 0.02262222208082676]",[0.00889932 0.00889832],0.018764354,0.0041117473,"[7.445105934143067, 7.943060111999512]","[7.224477005004883, 7.747134971618652]",0.7301917026423397,0.04176598697106171,0.19584154906096282,0.25,0.07481623097663452,0.06776793563368055,0.05,0.05,
3,760,77,0.3583417,"[7.407858848571777, 8.89967975616455]",[0. 0.],[0. 0.],[0. 0.],"[0.009097290225327015, 0.01078033447265625]","[0.02176208421587944, 0.02344512939453125]","[0.028333334252238274, 0.027472222223877907]",[0.00889654 0.00889561],0.019700792,0.0040735058,"[8.432701301574706, 7.642989730834961]","[7.995562171936035, 7.721721076965332]",0.7627515543228269,0.04308286404672196,0.1967488182915582,0.25,0.07291987198454679,0.1,0.05,0.05,
4,760,77,0.18302417,"[8.980178070068359, 10.0]",[0. 0.],[0. 0.],[0. 0.],"[0.009448242373764515, 0.00873413123190403]","[0.01886291429400444, 0.01814880408346653]","[0.026346666738390923, 0.02587111108005047]",[0.00889414 0.00889331],0.019441023,0.0047999863,"[7.538240242004394, 5.872160148620606]","[7.365251350402832, 6.056640625]",0.7483195848575379,0.0377721255151216,0.2,0.25,0.07442918330074953,0.08611827604166666,0.05,0.05,
