step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
11,1,1,0.49581492,"[10.0, 9.77946891784668]",[0. 0. 0. 0. 0.],[0.         0.00112613 0.00152905 0.00185185 0.        ],[0. 0. 0. 0. 0.],"[0.0011444091796875, 0.02922821044921875, 0.0247039794921875, 0.02709452249109745, 0.0318756103515625]","[0.002349853515625, 0.03043365478515625, 0.025909423828125, 0.02829996682703495, 0.0330810546875]","[0.016183333471417427, 0.016552777960896492, 0.020911110565066338, 0.019196296110749245, 0.01576666720211506]",[0. 0. 0. 0. 0.],0.018075686,0.016505353,"[9.986473655700683, 9.737034225463868, 9.836252784729004, 8.227101898193359, 9.334036827087402]","[9.984275817871094, 9.82909336090088, 9.856963729858398, 8.15447940826416, 9.371018981933593]",0.9501275881765098,0.24033677998708722,0.18158346700389483,0.25,0.0791087471786768,0.1,0.05,0.04909859400685089
12,1,1,-0.627642,"[9.893017768859863, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.01449275 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0318756103515625, 0.027374267578125, 0.0228729248046875, 0.022857666015625, 0.0228424072265625]","[0.0330810546875, 0.0285797119140625, 0.024078369140625, 0.0240631103515625, 0.0240478515625]","[0.01576666720211506, 0.01677222177386284, 0.017777778208255768, 0.016377776861190796, 0.014977777376770973]",[0. 0. 0. 0. 0.],0.018556036,0.01619457,"[7.895067024230957, 2.84824743270874, 2.587158060073852, 2.429804515838623, 2.5308944702148435]","[7.605446243286133, 2.8550603866577147, 2.6018074989318847, 2.423969459533691, 2.538538551330566]",0.7773984297546482,0.1148594758115553,0.19313777972760562,0.25,0.08236165792623606,0.03993806701388889,0.05,0.04710144927536232
13,1,1,0.6493608,"[10.0, 2.683729028701782]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00173611 0.        ],[0. 0. 0. 0. 0.],"[0.01567840576171875, 0.008514404296875, 0.008514404296875, 0.0005035400390625, 0.0013885498046875]","[0.01688385009765625, 0.0097198486328125, 0.0097198486328125, 0.001708984375, 0.002593994140625]","[0.01641666702926159, 0.017855554819107056, 0.017855554819107056, 0.012011110782623291, 0.011788888834416866]",[0. 0. 0. 0. 0.],0.018009925,0.016002648,"[2.4799389362335202, 6.824339485168458, 8.386205673217773, 9.056251525878906, 8.800424003601075]","[2.370447015762329, 6.840802383422852, 8.369155693054198, 8.907382774353028, 8.685089874267579]",0.893193730027809,0.19721724165044227,0.2,0.25,0.0822736855995889,0.06405002500000001,0.05,0.04965277777777778
14,1,1,0.6757215,"[2.7105050563812254, 3.1392180442810056]",[0. 0. 0. 0. 0.],[0.         0.00248756 0.00236967 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0022735595703125, 0.0035552978515625, 0.0048370361328125, 0.0048370361328125, 0.0069732666015625]","[0.00347900390625, 0.0047607421875, 0.00604248046875, 0.00604248046875, 0.0081787109375]","[0.011566666886210442, 0.013133333064615726, 0.014700000174343586, 0.014700000174343586, 0.010911110788583755]",[0. 0. 0. 0. 0.],0.017397525,0.015831772,"[10.0, 9.565518760681153, 10.0, 9.960871505737305, 9.72998867034912]","[10.0, 9.632755661010743, 10.0, 9.910708618164062, 9.625430297851562]",0.9542960843497389,0.24753971255430768,0.2,0.25,0.08628869079919792,0.07143912708333333,0.05,0.04902855391289995
15,1,1,-0.45209432,"[3.1783571243286133, 3.551805019378662]",[0. 0. 0. 0. 0.],[0.         0.         0.00970874 0.00200401 0.        ],[0. 0. 0. 0. 0.],"[0.0069732666015625, 0.0069732666015625, 0.0069732666015625, 0.005340576171875, 0.005340576171875]","[0.0081787109375, 0.0081787109375, 0.0081787109375, 0.0065460205078125, 0.0065460205078125]","[0.010911110788583755, 0.010911110788583755, 0.010911110788583755, 0.011588889174163342, 0.011588889174163342]",[0. 0. 0. 0. 0.],0.017114539,0.015686933,"[10.0, 9.761949729919433, 6.93100872039795, 4.126815986633301, 3.9779998779296872]","[10.0, 9.8967679977417, 6.893634033203125, 4.19443998336792, 3.9868870735168453]",0.9037145370026268,0.19415135063238295,0.2,0.25,0.09202782617126574,0.069877909375,0.05,0.047657450823978056
16,1,1,-0.7266769,"[3.5980259895324704, 4.226223945617676]",[0. 0. 0. 0. 0.],[0.         0.         0.00925926 0.         0.        ],[0. 0. 0. 0. 0.],"[0.00691986083984375, 0.0084991455078125, 0.0084991455078125, 0.0001678466796875, 0.00321197509765625]","[0.00812530517578125, 0.00970458984375, 0.00970458984375, 0.001373291015625, 0.00441741943359375]","[0.015344444662332535, 0.019099999219179153, 0.019099999219179153, 0.015844443812966347, 0.014211110770702362]",[0. 0. 0. 0. 0.],0.016632995,0.015496541,"[3.406566047668457, 2.6329139709472655, 2.1836609840393066, 2.137828540802002, 2.244395065307617]","[3.4976221084594723, 2.6545350074768064, 2.2516204357147216, 2.1449304580688477, 2.329618501663208]",0.7632919007780681,0.08045672519992539,0.2,0.25,0.08092121597166109,0.05376581145833334,0.05,0.048148148148148155
17,1,1,-0.27736735,"[4.25887393951416, 4.994761943817139]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0032806396484375, 0.00030517578125, 0.00042724609375, 0.00591278076171875, 0.0113983154296875]","[0.004486083984375, 0.0015106201171875, 0.0016326904296875, 0.00711822509765625, 0.012603759765625]","[0.013227777555584908, 0.013877777382731438, 0.013855555094778538, 0.011833333410322666, 0.00981111079454422]",[0. 0. 0. 0. 0.],0.016141245,0.015359136,"[2.235337495803833, 3.3353800773620605, 4.500582027435303, 4.542245101928711, 4.254219627380371]","[2.2788110256195067, 3.313416862487793, 4.530873107910156, 4.525336456298828, 4.192434978485108]",0.8425967338251604,0.11809776057833994,0.2,0.25,0.0875456388718204,0.08695333437500001,0.05,0.05
18,1,1,0.4729812,"[5.0609291076660154, 5.940427017211914]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.009246826171875, 0.009246826171875, 0.00103759765625, 0.00103759765625, 0.00103759765625]","[0.0104522705078125, 0.0104522705078125, 0.0022430419921875, 0.0022430419921875, 0.0022430419921875]","[0.011766666546463966, 0.011766666546463966, 0.006588888820260763, 0.006588888820260763, 0.006588888820260763]",[0. 0. 0. 0. 0.],0.015750367,0.01521167,"[5.488919258117676, 8.028199577331543, 8.257178688049317, 9.750491333007812, 9.179919815063476]","[5.462141227722168, 7.981131744384766, 8.409854316711426, 9.7273588180542, 9.15119972229004]",0.9134556926994472,0.2173556738830594,0.2,0.25,0.09159365319138768,0.05450636562500001,0.05,0.05
19,1,1,-0.5998825,"[5.990929794311524, 6.960430908203125]",[0. 0. 0. 0. 0.],[0.00304878 0.00724638 0.         0.         0.00438596],[0. 0. 0. 0. 0.],"[0.0013580322265625, 0.0013580322265625, 0.0013580322265625, 0.00101470947265625, 0.00067138671875]","[0.0025634765625, 0.0025634765625, 0.0025634765625, 0.00222015380859375, 0.0018768310546875]","[0.013733332976698875, 0.013733332976698875, 0.013733332976698875, 0.012088889256119728, 0.010444444604218006]",[0.00053327 0.00053023 0.00052799 0.00052585 0.00052333],0.015205941,0.015132338,"[9.403084182739258, 4.809055519104004, 3.276348876953125, 2.7483054637908935, 2.9558851242065427]","[9.652358245849609, 4.735520935058594, 3.2699564933776855, 2.7489765167236326, 2.9632954597473145]",0.8394961897679635,0.14113601085518165,0.2,0.25,0.08777979814678444,0.06351660520833334,0.05,0.04706377555766405
20,2,1,0.15431333,"[7.05372314453125, 8.23632125854492]",[0. 0. 0. 0. 0.],[0.         0.         0.00322581 0.         0.        ],[0. 0. 0. 0. 0.],"[0.00611114501953125, 0.0115509033203125, 0.01561737060546875, 0.019683837890625, 0.0185394287109375]","[0.00731658935546875, 0.01275634765625, 0.01682281494140625, 0.0208892822265625, 0.019744873046875]","[0.010611111298203468, 0.01077777799218893, 0.009549999609589577, 0.008322222158312798, 0.010111111216247082]",[0.00051977 0.000516   0.00051166 0.00050713 0.00050245],0.015217662,0.014878506,"[2.90739049911499, 5.424751091003418, 6.096323013305664, 6.830384254455566, 6.744368171691895]","[2.9179553985595703, 5.402372169494629, 6.136725234985351, 6.7785139083862305, 6.716171073913574]",0.8849527205855424,0.16449022684010214,0.18670734167099,0.25,0.09442226648977284,0.089978046875,0.05,0.04935483870967742
