step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
1,0,1,0.2739234,"[1.8833329677581787, 3.8864331245422363]",[0.00232725 0.         0.         0.         0.        ],[9.2081034e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],[9.2081034e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.061921436339616776, 0.0437164306640625, 0.0076878867112100124, 0.010736638680100441, 0.009327281266450882]","[0.08136113733053207, 0.0631561279296875, 0.0271275844424963, 0.03017633594572544, 0.028766978532075882]","[0.027689814567565918, 0.02287222258746624, 0.025220369920134544, 0.025083838030695915, 0.02407979778945446]",[0.0214412  0.01335409 0.0097207  0.00763666 0.00601659],0.04669163,0.029568866,"[2.3325356006622315, 2.345830202102661, 2.4288214683532714, 2.2410419464111326, 4.75227222442627]","[2.304713439941406, 2.338956594467163, 2.367984104156494, 2.2082467555999754, 4.608174514770508]",0.8118502218365865,0.08997187266362379,0.2,0.24941818832796275,0.07339938736433703,0.1,0.0490791896869245,0.04998158379373849
2,0,1,-0.46042657,"[3.9218880653381345, 5.414888000488282]",[0.         0.         0.         0.13013698 0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0275421142578125, 0.0275421142578125, 0.0275421142578125, 0.0082855224609375, 0.0082855224609375]","[0.0469818115234375, 0.0469818115234375, 0.0469818115234375, 0.0277252197265625, 0.0277252197265625]","[0.02213333360850811, 0.02213333360850811, 0.02213333360850811, 0.02437777817249298, 0.02437777817249298]",[0.0031134  0.00308386 0.00305379 0.0051963  0.0051212 ],0.04610334,0.028565807,"[10.0, 6.1629030227661135, 3.6469071388244627, 3.6523719787597653, 3.1850210189819332]","[10.0, 5.817384719848633, 3.703668975830078, 3.3430029869079587, 3.2354948997497557]",0.8254701461632531,0.15812482868623032,0.2,0.21746575342465754,0.07601852566852674,0.07386103838383838,0.05,0.05
3,0,1,-0.918053,"[5.463025283813477, 6.322726058959961]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0229949951171875, 0.01149749755859375, 0.0, 0.0, 0.0]","[0.0277252197265625, 0.01622772216796875, 0.004730224609375, 0.004730224609375, 0.004730224609375]","[0.02437777817249298, 0.026572221890091896, 0.02876666747033596, 0.02876666747033596, 0.02876666747033596]",[0.00503949 0.00500195 0.00496553 0.00494234 0.00492773],0.0424132,0.029073354,"[2.4836225032806394, 1.1149204969406128, 1.100939965248108, 0.9075299859046936, 1.0977060079574585]","[2.568453550338745, 1.10117449760437, 1.0738224744796754, 0.7576300144195557, 1.0679939985275269]",0.7199673983764207,0.03891253682713324,0.2,0.25,0.07260170321595398,0.05845315833333334,0.05,0.05
4,0,1,-0.96694475,"[6.394169807434082, 7.3918657302856445]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.02777778 0.        ],[0. 0. 0. 0. 0.],"[0.005401611328125, 0.005401611328125, 0.0088958740234375, 0.0088958740234375, 0.016571044921875]","[0.0101318359375, 0.0101318359375, 0.0136260986328125, 0.0136260986328125, 0.02130126953125]","[0.024622222408652306, 0.024622222408652306, 0.018877778202295303, 0.018877778202295303, 0.0201222226023674]",[0.00489637 0.0048704  0.00485385 0.00483559 0.00482522],0.03909588,0.028952966,"[1.0643029928207397, 0.5697175085544586, 0.5627004921436309, 0.6747595012187958, 0.5225039958953858]","[1.0397805213928222, 0.5733704984188079, 0.5592075049877167, 0.6895019948482514, 0.5208279997110367]",0.7324339875267767,0.012174019278621604,0.2,0.25,0.0758155238037106,0.1,0.05,0.044444444444444446
5,1,1,0.6265404,"[7.4552820205688475, 8.62850227355957]",[0. 0. 0. 0. 0.],[0.         0.00177936 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.016571044921875, 0.01611328125, 0.015655517578125, 0.025238037109375, 0.034820556640625]","[0.02130126953125, 0.020843505859375, 0.0203857421875, 0.02996826171875, 0.03955078125]","[0.0201222226023674, 0.026650000363588333, 0.033177778124809265, 0.03200555592775345, 0.030833333730697632]",[0.00477349 0.0045654  0.00440374 0.00424167 0.00412466],0.03766538,0.027890325,"[1.3010359764099122, 6.845477294921875, 9.30910873413086, 8.951556968688966, 9.220974922180176]","[1.2884260177612306, 7.2544799804687505, 8.809692001342773, 8.72946605682373, 8.169950103759765]",0.8425687254920363,0.1975463690446761,0.1929812484912658,0.25,0.0695515006755487,0.03284547916666667,0.05,0.049644128113879006
6,1,1,0.8255112,"[8.739441871643066, 8.537879943847656]",[0.         0.07767857 0.         0.1771137  0.02421308],[0.         0.00427079 0.00234375 0.00086505 0.0015528 ],[0.         0.         0.         0.         0.00067024],"[0.01739807054400444, 0.02000122144818306, 0.025970458984375, 0.019985198974609375, 0.021121978759765625]","[0.02212829515337944, 0.02473144605755806, 0.03070068359375, 0.024715423583984375, 0.025852203369140625]","[0.0270666666328907, 0.028822222724556923, 0.03566666692495346, 0.03864999860525131, 0.03696388751268387]",[0.00377244 0.00596997 0.0151984  0.02557965 0.02817117],0.035239555,0.025513692,"[6.104994201660157, 8.94344882965088, 9.249716186523438, 9.98059368133545, 9.851033973693848]","[5.840701484680176, 9.300765991210938, 9.367642974853515, 10.0, 9.563980674743652]",0.8500610420412872,0.22988562439006688,0.2,0.18024866272174728,0.06614737824037849,0.08228826614583333,0.0432975871313673,0.04819352341189384
7,1,1,0.21327162,"[8.608477973937989, 9.8997371673584]",[0.         0.15697674 0.         0.03903346 0.        ],[0.         0.         0.00306748 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0311431884765625, 0.001129150390625, 0.001129150390625, 0.0, 0.0]","[0.035247802734375, 0.0052337646484375, 0.0052337646484375, 0.0041046142578125, 0.0041046142578125]","[0.028922222554683685, 0.02675555646419525, 0.02675555646419525, 0.0284000001847744, 0.0284000001847744]",[0.02843502 0.03089772 0.03034467 0.03073778 0.03024585],0.033461127,0.025557987,"[10.0, 6.5460964202880865, 7.30066146850586, 6.706356620788575, 9.39103298187256]","[9.959676742553711, 6.036140251159668, 6.628190040588379, 6.788633918762208, 9.801228713989257]",0.8873583431268164,0.21448600412739544,0.2,0.2009974496412207,0.07248838629071554,0.1,0.05,0.04938650306748466
8,1,1,0.45899308,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00502513],[0. 0. 0. 0. 0.],"[0.01312255859375, 0.0017242431640625, 0.0017242431640625, 0.0017242431640625, 0.0017242431640625]","[0.0172271728515625, 0.005828857421875, 0.005828857421875, 0.005828857421875, 0.005828857421875]","[0.029622221365571022, 0.031066667288541794, 0.031066667288541794, 0.031066667288541794, 0.031066667288541794]",[0.02951875 0.02899896 0.02844504 0.02801243 0.02774439],0.031912208,0.025493033,"[8.963050270080567, 6.861541366577149, 8.294065284729003, 7.185430908203125, 8.65721378326416]","[8.082049751281739, 6.997860527038575, 8.313368606567382, 7.6654458999633786, 9.28193416595459]",0.9345173476030378,0.2145510941381022,0.2,0.25,0.07097127859056368,0.1,0.05,0.04899497487437186
9,1,1,0.087249994,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0119781494140625, 0.0119781494140625, 0.0119781494140625, 0.017059326171875, 0.0221405029296875]","[0.016082763671875, 0.016082763671875, 0.016082763671875, 0.0211639404296875, 0.0262451171875]","[0.025066666305065155, 0.025066666305065155, 0.025066666305065155, 0.023527778685092926, 0.021988889202475548]",[0.02838304 0.02800174 0.02761445 0.02724875 0.02692632],0.031020673,0.02489333,"[8.375586128234863, 6.225836944580078, 7.010160064697266, 7.237947845458985, 5.512107276916504]","[8.905475616455078, 6.183208274841308, 7.010320281982422, 6.572599220275879, 5.56068286895752]",0.9010559736824009,0.1923495582911414,0.1949216522439553,0.25,0.07545072981397072,0.08833403333333334,0.05,0.05
10,2,1,0.87014484,"[10.0, 10.0]",[0.         0.         0.         0.02787456 0.        ],[0.         0.00211864 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.012115478515625, 0.012115478515625, 0.012115478515625, 0.015594482421875, 0.015594482421875]","[0.0162200927734375, 0.0162200927734375, 0.0162200927734375, 0.0196990966796875, 0.0196990966796875]","[0.02307777851819992, 0.02307777851819992, 0.02307777851819992, 0.024711111560463905, 0.024711111560463905]",[0.02645385 0.02583939 0.02533971 0.02548978 0.02513617],0.030179795,0.024339424,"[6.159825706481934, 10.0, 9.451737022399902, 9.612465286254883, 10.0]","[5.782026481628418, 10.0, 9.349045181274414, 9.38641529083252, 10.0]",0.929479623990824,0.2337598469509128,0.2,0.24303135888501742,0.07574212613511966,0.07737002083333333,0.05,0.04957627118644068
