step,weightUpdates,episode,action,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/gradientRtt,state/interarrivalJitter,state/lossRate,state/rttMean,state/rttStd,state/rxRate,state/txRate,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
13,62,13,0.87192917,0.0,0.020465117,0.0,0.024276733,0.06515503,0.0014190674,0.027111111,0.0,0.06474422,0.011288469,0.0,12.069277,0.0,0.0,0.19865798950195312,0.2,0.14767622167907044,0.026063210000000003,0.075,0.044302325581395345
14,62,13,0.505085,0.0,0.014504432,0.0016116035,0.023452759,0.064331055,-0.0008239746,0.022711111,0.0,0.06471471,0.010878361,12.020208,11.354034,0.0,0.17316282680919315,0.2,0.2,0.15490257459923262,0.05,0.0,0.05324335213537469
15,62,13,-0.82794464,0.0,0.02764977,0.004608295,0.024978638,0.06585693,0.0015258789,0.02738889,0.0,0.06479085,0.010513356,0.0,1.32225,0.0,0.0,0.19862518310546876,0.2,0.14725322548039338,0.009932636666666668,0.0,0.03352534562211981
16,62,13,0.8385489,0.0,0.0,0.0,0.0,0.038635254,-0.02722168,0.026733333,0.0,0.06315613,0.011987802,4e-06,9.675496,0.0,9.164167652391137e-08,0.2,0.2,0.14825704556818065,0.05,0.075,0.075
17,62,13,0.61832535,0.0,0.012371134,0.0,0.028381348,0.0670166,0.028381348,0.025744444,0.0,0.063383214,0.011665295,0.0,10.55217,0.0,0.0,0.16906204223632815,0.2,0.14980925273408344,0.05,0.075,0.05644329896907216
18,62,13,0.31487894,0.0,0.023280423,0.0,0.027145386,0.06578064,-0.0012359619,0.026177777,0.0,0.06351641,0.011349922,4e-06,9.960238,0.0,9.164167652391137e-08,0.19894332885742189,0.2,0.14912324259109622,0.05,0.075,0.04007936507936508
19,62,13,0.11291981,0.0,0.01714898,0.0021436226,0.02986145,0.068496704,0.0027160645,0.029377777,0.0,0.06377853,0.011103037,6.8367743,6.674807,0.0,0.11567819585412575,0.1933616638183594,0.2,0.1443183652858104,0.027210766666666664,0.0,0.04927652733118971
20,63,13,-0.36191738,0.0,0.010652463,0.0026631157,0.028198242,0.066833496,-0.001663208,0.028788889,0.0,0.06393127,0.010842364,3e-06,8.276861,0.0,6.873126130738356e-08,0.1999534606933594,0.2,0.1451709728134611,0.027210763333333332,0.0,0.059021304926764315
21,63,13,-0.83860415,0.0,0.0,0.0,0.025970459,0.06460571,-0.0022277832,0.023855556,0.0,0.06396339,0.010582038,4.092075,4.092267,0.8161590501185773,0.07688313967326954,0.2,0.2,0.15291615044530782,0.03635976,0.075,0.075
22,63,13,-0.8921161,0.0,0.0,0.0,0.028152466,0.06678772,0.0021820068,0.02298889,0.0,0.06409177,0.010355465,0.97783494,0.97762996,0.761212570637599,0.021234390611462137,0.1959465026855469,0.2,0.15441247734059,0.0396192,0.075,0.075
23,63,13,0.24037218,0.0,0.0,0.0,0.026763916,0.06539917,-0.0013885498,0.028533334,0.0,0.06414861,0.0101313535,0.0,5.751855,0.0,0.0,0.2,0.2,0.14554512571556763,0.05,0.075,0.075
24,63,13,-0.7244047,0.0,0.0,0.0,0.026641846,0.0652771,-0.00012207031,0.023733333,0.0,0.06419563,0.009920602,1.085053,1.088044,0.7757262190812697,0.02343125648347507,0.19917068481445313,0.2,0.15312427778334148,0.05,0.075,0.075
25,63,13,-0.1442048,0.0,0.0,0.0,0.0,0.03831482,-0.02696228,0.026844444,0.0,0.0631604,0.010963692,3.080137,3.099606,0.8018759202542439,0.0604406598113954,0.2,0.2,0.14808554044284858,0.04334972000000001,0.075,0.075
26,63,13,-0.7244631,0.0,0.0,0.0,0.0,0.036331177,-0.0019836426,0.027822223,0.0,0.062128507,0.011924742,1.692855,1.6917541,0.7820484659894961,0.035448424374831526,0.2,0.2,0.14660004161466458,0.05,0.075,0.075
27,63,13,-0.5122514,0.0,0.0,0.0,0.034988403,0.07131958,0.034988403,0.025644444,0.0,0.062468916,0.011829864,0.0,2.841011,0.0,0.0,0.1595939636230469,0.2,0.14996889856188342,0.044357150000000005,0.075,0.075
28,63,13,0.45231056,0.0,0.0,0.0,0.0002746582,0.036605835,-0.034713745,0.027788889,0.0,0.061545234,0.012569156,6.9606028,6.8413363,0.8639128792993572,0.11726287669600405,0.2,0.2,0.14665000260335317,0.05,0.075,0.075
29,63,13,-0.30714607,0.0,0.0,0.0,0.003036499,0.039367676,0.0027618408,0.035455555,0.0,0.06078049,0.012996587,3e-06,5.417647,0.0,6.873126130738356e-08,0.2,0.2,0.13618081096653697,0.026798000000000002,0.075,0.075
30,64,13,0.28964984,0.0,0.003164557,0.0,0.03224182,0.068573,0.029205322,0.030155556,0.0,0.06104024,0.0128544755,0.0,6.466511,0.0,0.0,0.16405029296875,0.2,0.1432118948292084,0.05,0.075,0.07025316455696203
31,64,13,-0.8754644,0.0,0.009345794,0.0,0.029830933,0.06616211,-0.0024108887,0.0312,0.0,0.061205465,0.012677785,0.0,8.955105,0.0,0.0,0.19695892333984377,0.2,0.14175912088575587,0.05,0.075,0.06098130841121495
32,64,13,-0.12924701,0.0,0.0,0.0,0.028305054,0.06463623,-0.0015258789,0.026922222,0.0,0.061312675,0.012492392,0.0,5.531844,0.0,0.0,0.1969146728515625,0.2,0.14796582319709906,0.05,0.075,0.075
33,64,13,0.8684335,0.0,0.012557077,0.002283105,0.003540039,0.039871216,-0.024765015,0.029833334,0.0,0.060662933,0.0128390035,16.24042,18.448719,0.0,0.21019050905301212,0.2,0.2,0.14366765286859304,0.05,0.0,0.056164383561643834
34,64,13,-0.5577447,0.0,0.04719764,0.0,0.028808594,0.06513977,0.025268555,0.029177777,0.0,0.060794607,0.012671382,0.0,4.542304,0.0,0.0,0.16848449707031252,0.2,0.1446064584590907,-0.004134729999999998,0.075,0.00420353982300885
35,64,13,-0.52714396,0.0,0.0,0.0,0.0038146973,0.040145874,-0.024993896,0.026377779,0.0,0.060204644,0.012954162,1e-06,3.222288,0.0,2.2910423045428472e-08,0.2,0.2,0.14880972314546012,0.05,0.075,0.075
36,64,13,-0.50864995,0.0,0.0,0.0024570024,0.02784729,0.06417847,0.024032593,0.026966667,0.0,0.060315028,0.012789659,4.414063,4.4254,0.0,0.08184364896598943,0.17028579711914063,0.2,0.14789753684645354,0.035286460000000006,0.0,0.075
37,64,13,0.2729255,0.0,0.0,0.0,0.0037841797,0.040115356,-0.02406311,0.030177778,0.0,0.05976909,0.013033961,7.7295246,7.716962,0.8589606105199695,0.1268315525270697,0.2,0.2,0.14318059799289995,0.03894846,0.075,0.075
38,64,13,-0.35947287,0.0,0.0,0.0,0.0037841797,0.040115356,0.0,0.030177778,0.0,0.059251886,0.013240505,6.4858413,6.356618,0.854298347344429,0.1111177493515291,0.2,0.2,0.14318059799289995,0.05,0.075,0.075
39,64,13,-0.5150275,0.0,0.0,0.0,0.0043029785,0.040634155,0.0005187988,0.025988888,0.0,0.05877451,0.013396851,1e-06,3.727617,0.0,2.2910423045428472e-08,0.2,0.2,0.14942112869762492,0.028380533333333336,0.075,0.075
40,65,13,-0.45967168,0.0,0.0,0.0,0.003326416,0.039657593,-0.0009765625,0.03398889,0.0,0.058296584,0.013560853,3.372072,3.374488,0.7921308678110366,0.06532449197364434,0.2,0.2,0.13804661250405897,0.038759763333333336,0.075,0.075
41,65,13,0.732056,0.0,0.0,0.0,0.029022217,0.06535339,0.0256958,0.032844443,0.0,0.058468703,0.013438617,0.0,3.026697,0.0,0.0,0.16666030883789062,0.2,0.13954248507330863,0.038759760000000004,0.075,0.075
42,65,13,-0.34565818,0.0,0.0,0.0,0.032714844,0.06904602,0.003692627,0.0318,0.0,0.058720544,0.013375234,4.635849,4.673389,0.8129077179274993,0.0851902767699954,0.1867767333984375,0.2,0.1409407077590664,0.05,0.075,0.075
43,65,13,-0.81473,0.0,0.0,0.0,0.028701782,0.06503296,-0.0040130615,0.030388888,0.0,0.058867343,0.013252985,0.0,1.260113,0.0,0.0,0.1967094421386719,0.2,0.14288413335838965,0.03454717,0.075,0.075
44,65,13,0.37047076,0.0,0.0,0.0,0.0027923584,0.039123535,-0.025909424,0.026111111,0.0,0.05841862,0.013427878,0.0,8.68204,0.0,0.0,0.2,0.2,0.14922817929424062,0.05,0.075,0.075
45,65,13,0.5053959,0.0,0.0,0.0,0.028869629,0.065200806,0.02607727,0.0306,0.0,0.058569334,0.013315424,4e-06,9.898815,0.0,9.164167652391137e-08,0.16649246215820312,0.2,0.1425891996223707,0.05,0.075,0.075
46,65,13,-0.8054784,0.0,0.0,0.0,0.030044556,0.06637573,0.0011749268,0.03558889,0.0,0.05873904,0.013219006,0.0,1.671009,0.0,0.0,0.19206008911132813,0.2,0.13601389039625694,0.05,0.075,0.075
47,65,13,-0.5729179,0.0,0.0,0.0,0.0332489,0.06958008,0.0032043457,0.029666666,0.0,0.0589697,0.013170863,2.441928,2.443698,0.7817727197190252,0.049329516371222376,0.18853836059570314,0.2,0.14390484275209967,0.05,0.075,0.075
48,65,13,0.041844964,0.0,0.0,0.0,0.029708862,0.06604004,-0.003540039,0.03351111,0.0,0.059117,0.013072007,3e-06,7.8649244,0.0,6.873126130738356e-08,0.1985260009765625,0.2,0.1386666666666667,0.04186025,0.075,0.075
49,65,13,-0.2068072,0.0,0.0,0.0,0.02973938,0.06607056,3.0517578e-05,0.0251,0.0,0.059258908,0.012975235,0.0,3.324713,0.0,0.0,0.1962364196777344,0.2,0.150847177090222,0.05,0.075,0.075
1,66,14,0.5720923,0.0,0.0076969876,0.0005876443,0.0,0.06983948,0.0,0.024533333,0.0,0.06983948,0.0,3.668567,3.64498,0.7663249637040054,0.07016547481990827,0.2,0.2,0.15177828981326635,0.05,0.030926680432137456,0.06345451863869327
2,66,14,0.8238826,0.0,0.0020408162,0.0,0.0,0.06575012,-0.0040893555,0.037855554,0.0,0.0677948,0.0020446777,3.4212599,3.617673,0.7963145942004611,0.06613575344823057,0.2,0.2,0.13324006524202645,0.05,0.075,0.07193877551020407
3,66,14,0.4519149,0.0,0.016129032,0.0,0.0,0.06524658,-0.00050354004,0.036955554,0.0,0.0669454,0.0020567253,0.0,3.255054,0.0,0.0,0.2,0.2,0.13432741143453467,0.038595800000000006,0.075,0.05080645161290323
4,66,14,0.82062864,0.0,0.016037736,0.0018867925,0.00062561035,0.06587219,0.00062561035,0.028366666,0.0,0.06667709,0.0018407999,0.0,9.550268,0.0,0.0,0.19991099039713542,0.2,0.14579052973265036,0.05,0.0,0.0509433962264151
5,66,14,-0.2603531,0.0,0.0037348273,0.0,0.00019836426,0.06544495,-0.0004272461,0.034466665,0.0,0.066430666,0.0017186464,8.700539,9.242106,0.870126140192464,0.13829567819095615,0.2,0.2,0.13743270289786633,0.05,0.075,0.06939775910364146
6,66,14,-0.5886112,0.0,0.025764896,0.0,0.0008087158,0.0660553,0.00061035156,0.03147778,0.0,0.0663681,0.0015751267,4.540369,4.5432363,0.772197956535579,0.08375639581972771,0.19957733154296875,0.2,0.14137880550138504,0.03613276666666667,0.075,0.03635265700483092
7,66,14,-0.4992572,0.0,0.0,0.0,0.00062561035,0.06587219,-0.00018310547,0.027977778,0.0,0.066297255,0.0014685726,2.894473,2.8938081,0.7981526283349673,0.057271442631284065,0.2,0.2,0.1463675057036833,0.04451368,0.075,0.075
8,66,14,0.87281466,0.0,0.0,0.004950495,0.00088500977,0.06613159,0.0002593994,0.031688888,0.0,0.06627655,0.001374816,2e-06,5.771555,0.0,4.582084351082873e-08,0.1998234340122768,0.2,0.1410914079083346,0.04035176333333334,0.0,0.075
9,66,14,-0.849586,0.0,0.0,0.0,0.0008239746,0.06607056,-6.1035156e-05,0.032955557,0.0,0.06625366,0.0012978046,1.591224,1.592267,0.7675801947200142,0.03348863166595294,0.2,0.2,0.1393956363873946,0.04469592666666667,0.075,0.075
10,67,14,0.7387419,0.0,0.0,0.0,0.0,0.06237793,-0.003692627,0.028522221,0.0,0.06586609,0.0016934534,13.239535,13.063794,0.8913168481291002,0.18458310322934976,0.2,0.2,0.14556145156641706,0.011172293333333333,0.075,0.075
11,67,14,0.5783063,0.0,0.0,0.0,0.002532959,0.06491089,0.002532959,0.024133334,0.0,0.065779254,0.0016378285,11.865849,11.976152,0.9220606103597258,0.17166944791344982,0.19794464111328125,0.2,0.15244652133299463,0.05,0.075,0.075
12,67,14,-0.083730996,0.0,0.0,0.0,0.005508423,0.06788635,0.0029754639,0.036377776,0.0,0.06595484,0.0016727519,0.0,8.987011,0.0,0.0,0.19576797485351563,0.2,0.1350350521862409,0.01044717,0.075,0.075
13,67,14,-0.3575691,0.0,0.005424955,0.0,0.0041046143,0.066482544,-0.0014038086,0.029722223,0.0,0.06599544,0.0016132679,1e-06,4.722026,0.0,2.2910423045428472e-08,0.2,0.2,0.14382566817882428,0.05,0.075,0.06686256781193489
14,67,14,-0.9206582,0.0,0.08045977,0.0,0.0035095215,0.06588745,-0.0005950928,0.035744444,0.0,0.06598772,0.0015548326,0.17496799,0.17652099,0.66478864637948,0.00396894796112662,0.2,0.2,0.13581969841835337,0.05,0.075,0.0
15,67,14,-0.31028295,0.0,0.0,0.0,0.0028839111,0.06526184,-0.00062561035,0.025433334,0.0,0.06593933,0.0015129846,4.299779,4.242532,0.8166552965279381,0.08009705360416279,0.2,0.2,0.15030761292377542,0.03625063,0.075,0.075
16,67,14,0.85818243,0.0,0.0023696683,0.0011848342,0.0032806396,0.06565857,0.00039672852,0.025755556,0.0,0.06592178,0.0014665166,14.055512,15.40192,0.0,0.19187685169931595,0.19962081909179688,0.2,0.1497915456432994,0.017480886666666674,0.0,0.07144549763033174
17,67,14,-0.68684644,0.0,0.027355623,0.0,0.0028839111,0.06526184,-0.00039672852,0.02738889,0.0,0.065882966,0.001431179,2.8137898,2.8868458,0.7246257840295443,0.055878403199606685,0.2,0.2,0.14725322548039338,0.012527590000000005,0.075,0.03396656534954407
18,67,14,0.64117026,0.0,0.0,0.0024096386,0.0035095215,0.06588745,0.00062561035,0.031866666,0.0,0.06588321,0.0013908563,3e-06,7.826317,0.0,6.873126130738356e-08,0.1992271423339844,0.2,0.14085047196581643,0.040620710000000004,0.0,0.075
19,67,14,0.5672507,0.0,0.0,0.0,0.002380371,0.0647583,-0.0011291504,0.035633333,0.0,0.06582401,0.001376867,0.0,8.042119,0.0,0.0,0.2,0.2,0.13595834688787825,0.05,0.075,0.075
20,68,14,0.17219591,0.0,0.023232324,0.0,0.0036315918,0.06600952,0.0012512207,0.028888889,0.0,0.065833285,0.0013426128,3e-06,8.286103,0.0,6.873126130738356e-08,0.19846267700195314,0.2,0.14502525832509786,0.05,0.075,0.04015151515151515
21,68,14,-0.22093529,0.0,0.012722646,0.0,0.0041503906,0.06652832,0.0005187988,0.02621111,0.0,0.06586638,0.0013185898,5.739618,5.633383,0.811032444333571,0.10106032942591026,0.19911727905273438,0.2,0.14907085532057526,0.03086795,0.075,0.05591603053435114
22,68,14,-0.6888405,0.0,0.0,0.0032258064,0.0036468506,0.06602478,-0.00050354004,0.025544444,0.0,0.06587358,0.0012886957,0.0,7.252719,0.0,0.0,0.2,0.2,0.15012905544195987,0.03086794,0.0,0.075
23,68,14,-0.34152246,0.0,0.0,0.0,0.0038452148,0.066223145,0.00019836426,0.022422222,0.0,0.06588878,0.0012623838,2e-06,4.8174224,0.0,4.582084351082873e-08,0.1995780944824219,0.2,0.15541799067386539,0.05,0.075,0.075
24,68,14,0.59904146,0.0,0.0,0.0,0.0038452148,0.066223145,0.0,0.022422222,0.0,0.06590271,0.0012376092,10.036868,10.152685,0.874795061492084,0.15306980204868736,0.19976348876953126,0.2,0.15541799067386539,0.016543780000000004,0.075,0.075
25,68,14,0.88260686,0.0,0.015267176,0.0,0.0016479492,0.06402588,-0.0021972656,0.035466667,0.0,0.06582764,0.0012671516,8.898947,8.598528,0.8538255296837491,0.1405594087949855,0.2,0.2,0.13616688424754228,0.05,0.075,0.05209923664122137
26,68,14,0.7896383,0.0,0.0033112583,0.0016556291,0.00032043457,0.062698364,-0.0013275146,0.03957778,0.0,0.06570728,0.0013806011,4.174623,4.293546,0.0,0.07816663941445007,0.2,0.2,0.1312072355225897,0.03425225666666667,0.0,0.07003311258278146
27,68,14,-0.7020603,0.0,0.035196688,0.0,0.0,0.037643433,-0.025054932,0.03728889,0.0,0.06466788,0.0054703495,0.0,1.201639,0.0,0.0,0.2,0.2,0.13392260430205938,0.03608459,0.075,0.022204968944099377
28,68,14,0.4319476,0.0,0.001490313,0.002980626,1.5258789e-05,0.03765869,1.5258789e-05,0.03827778,0.0,0.06370326,0.0073470357,0.0,5.685858,0.0,0.0,0.2,0.2,0.13273600930330967,0.05,0.0,0.0727645305514158
29,68,14,0.75056815,0.0,0.0021074815,0.0,0.012420654,0.050064087,0.0124053955,0.035211112,0.0,0.06323295,0.007636172,0.0,9.664837,0.0,0.0,0.1924522399902344,0.2,0.13648797139298904,0.05,0.075,0.07183877766069546
30,69,14,-0.5464873,0.0,0.026509574,0.0,0.027801514,0.06544495,0.015380859,0.027688889,0.0,0.06330668,0.0075183166,0.0,3.0806582,0.0,0.0,0.18105163574218752,0.2,0.14680016708464,0.05,0.075,0.03523564064801178
31,69,14,-0.68944484,0.0,0.0,0.0,0.009857178,0.04750061,-0.017944336,0.024688888,0.0,0.06279681,0.007905746,0.0,2.37857,0.0,0.0,0.2,0.2,0.15152090943280577,0.05,0.075,0.075
32,69,14,-0.36287546,0.0,0.0,0.0053619305,0.0074768066,0.04512024,-0.002380371,0.033955555,0.0,0.062244415,0.008367015,0.0,3.510076,0.0,0.0,0.2,0.2,0.13808967058003252,0.05,0.0,0.075
33,69,14,0.30912268,0.0,0.0,0.0,0.0074768066,0.04512024,0.0,0.033955555,0.0,0.0617255,0.008746555,0.0,5.527986,0.0,0.0,0.2,0.2,0.13808967058003252,0.05,0.075,0.075
34,69,14,0.5434233,0.0,0.007585335,0.0,0.026031494,0.06367493,0.018554688,0.0355,0.0,0.061782837,0.008623262,0.0,7.221357,0.0,0.0,0.1756828308105469,0.2,0.13612512230931478,0.05,0.075,0.06362199747155499
35,69,14,0.8217025,0.0,0.01304753,0.0,0.029418945,0.06706238,0.0033874512,0.031133333,0.0,0.06193368,0.008544571,11.011631,11.143098,0.874505723846024,0.16319732191494318,0.1890289306640625,0.2,0.1418507667003826,0.05,0.075,0.0554287045666356
36,69,14,-0.18761373,0.0,0.016101696,0.0016949152,0.026641846,0.06428528,-0.0027770996,0.030322222,0.0,0.061999004,0.0084339185,10.013983,9.747112,0.0,0.15282576141975346,0.1967338562011719,0.2,0.14297758725241844,0.05,0.0,0.05084745762711864
37,69,14,0.9574487,0.0,0.04094488,0.0031496063,0.030441284,0.06808472,0.0037994385,0.02728889,0.0,0.062163483,0.008377496,6.2386017,6.200169,0.0,0.10784122370906518,0.18833694458007813,0.2,0.14740511220449062,0.03741539666666667,0.0,0.01358267716535433
38,69,14,0.32144332,0.0,0.0,0.0,0.0009613037,0.038604736,-0.02947998,0.037611112,0.0,0.061543513,0.009086078,13.432848,13.312945,0.895888066612408,0.1863352523756855,0.2,0.2,0.13353363423672257,0.026019180000000003,0.075,0.075
39,69,14,-0.67884123,0.0,0.00922722,0.0,0.02784729,0.06549072,0.026885986,0.032855555,0.0,0.061644726,0.0089905085,9.669686,9.4812975,0.8303776932869666,0.1491178526586132,0.16811676025390626,0.2,0.13952778415760766,0.03745612666666667,0.075,0.06115916955017301
40,70,14,0.6294774,0.0,0.03539823,0.0,0.0014343262,0.03907776,-0.026412964,0.038144443,0.0,0.061080553,0.009551017,0.0,3.1598768,0.0,0.0,0.2,0.2,0.13289477582847137,0.01776771333333333,0.075,0.02190265486725664
41,70,14,-0.922323,0.0,0.0,0.0,0.0,0.036621094,-0.002456665,0.0287,0.0,0.060483977,0.0101603605,10.733504,10.798877,0.9056603875098451,0.16035956483455455,0.2,0.2,0.14530082267529063,0.05,0.075,0.075
42,70,14,0.42467535,0.0,0.00295858,0.0019723866,0.012084961,0.048706055,0.012084961,0.03711111,0.0,0.060203552,0.010198,0.0,9.950489,0.0,0.0,0.1902191162109375,0.2,0.13413819181211484,0.014221653333333334,0.0,0.0705621301775148
43,70,14,-0.24070805,0.0,0.0,0.0,0.028198242,0.064819336,0.016113281,0.028077777,0.0,0.060310896,0.0101027,0.0,4.9672813,0.0,0.0,0.17831344604492189,0.2,0.14621854925307015,0.05,0.075,0.075
44,70,14,0.38926196,0.0,0.0,0.0,0.029403687,0.06602478,0.0012054443,0.027966667,0.0,0.060440756,0.010023476,0.0,9.646242,0.0,0.0,0.193603515625,0.2,0.14638408196564506,0.05,0.075,0.075
45,70,14,-0.3888564,0.0,0.01767305,0.0,0.029022217,0.06564331,-0.00038146973,0.02411111,0.0,0.06055637,0.009941102,2e-06,5.3249173,0.0,4.582084351082873e-08,0.1954986572265625,0.2,0.15248392085011878,0.05,0.075,0.04849042709867452
46,70,14,0.44205165,0.0,0.011560693,0.0,0.001953125,0.03857422,-0.027069092,0.024977777,0.0,0.060078498,0.01034183,0.0,8.087007,0.0,0.0,0.2,0.2,0.1510465073315045,0.05,0.075,0.05765895953757225
47,70,14,0.4357344,0.0,0.023565574,0.0020491802,0.028060913,0.06468201,0.026107788,0.027211111,0.0,0.060176443,0.010252763,6e-06,13.678608,0.0,1.3746249903925272e-07,0.16813354492187502,0.2,0.1475235502555882,0.05,0.0,0.0396516393442623
48,70,14,0.4258275,0.0,0.017006803,0.0022675737,0.028396606,0.0650177,0.00033569336,0.03471111,0.0,0.0602773,0.010168937,3e-06,8.227737,0.0,6.873126130738356e-08,0.19356765747070315,0.2,0.1371209273463915,0.05,0.0,0.049489795918367344
49,70,14,-0.3654667,0.0,0.01775148,0.0,0.0028076172,0.03942871,-0.02558899,0.024622222,0.0,0.05985182,0.010487448,0.0,5.7305536,0.0,0.0,0.2,0.2,0.1516310476074212,0.05,0.075,0.04837278106508875
1,71,15,-0.23560739,0.0,0.007823494,0.00059217436,0.0,0.0357666,0.0,0.02958889,0.0,0.0357666,0.0,0.0,1.130924,0.0,0.0,0.2,0.2,0.14401587526608797,0.05,0.030586921223827057,0.06326475925670441
2,71,15,-0.39020312,0.0,0.0,0.0071813287,0.03036499,0.06613159,0.03036499,0.027166666,0.0,0.050949097,0.015182495,1e-06,2.326257,0.0,2.2910423045428472e-08,0.1544525146484375,0.2,0.1475913493145772,0.05,0.0,0.075
3,71,15,-0.8671575,0.0,0.0,0.0,0.029708862,0.065475464,-0.00065612793,0.0255,0.0,0.055791218,0.014162077,0.63024503,0.630426,0.7575351040273084,0.013941758083325845,0.1933929443359375,0.2,0.15020040160804507,0.05,0.075,0.075
4,71,15,-0.26734734,0.0,0.0,0.0,0.0,0.03555298,-0.029922485,0.024455555,0.0,0.05073166,0.015073843,2.777815,2.773216,0.8000030620999891,0.055254132224979595,0.2,0.2,0.15190749654167618,0.04284143333333334,0.075,0.075
5,71,15,0.4520719,0.0,0.004608295,0.0,0.027862549,0.06341553,0.027862549,0.030877778,0.0,0.053268433,0.014405468,0.0,8.577521,0.0,0.0,0.16579551696777345,0.2,0.14220342186215135,0.040740616666666674,0.075,0.06808755760368664
6,71,15,0.90939426,0.0,0.014925373,0.0,0.029800415,0.06535339,0.0019378662,0.033211112,0.0,0.055282593,0.013900196,9.71,9.732745,0.858246405651726,0.14955558473704708,0.1920196533203125,0.2,0.139059227295859,0.05,0.075,0.052611940298507465
7,71,15,0.70680285,0.0,0.0,0.0015710919,0.029281616,0.064834595,-0.0005187988,0.032933332,0.0,0.056647163,0.013296073,0.0,13.013698,0.0,0.0,0.1957427978515625,0.2,0.13942497764479708,0.01763333333333333,0.0,0.075
8,71,15,0.84331083,0.0,0.0,0.0,0.029281616,0.064834595,0.0,0.032933332,0.0,0.057670593,0.012728677,0.0,10.588409,0.0,0.0,0.19590628487723216,0.2,0.13942497764479708,0.05,0.075,0.075
9,71,15,0.8645892,0.0,0.007853403,0.0,0.001083374,0.036636353,-0.028198242,0.035455555,0.0,0.055333454,0.013700904,11.963278,12.726735,0.8970140426623299,0.17261333640783472,0.2,0.2,0.13618081096653697,0.05,0.075,0.06321989528795811
10,72,15,0.3869462,0.0,0.025884382,0.0,0.0028381348,0.038391113,0.0017547607,0.033944443,0.0,0.053639222,0.013956259,9.272603,9.696239,0.8350628593761484,0.14475432074777375,0.2,0.2,0.1381040299283458,0.041031083333333336,0.075,0.03617342536669543
11,72,15,-0.26372808,0.0,0.026077097,0.0022675737,0.03010559,0.06565857,0.027267456,0.024944445,0.0,0.05473189,0.013748068,7.6668262,7.6543174,0.0,0.12606822479622246,0.16672286987304688,0.2,0.15110101114428734,0.04464741,0.0,0.0358843537414966
12,72,15,0.9632809,0.0,0.01884422,0.0025125628,0.0017852783,0.037338257,-0.028320312,0.026911112,0.0,0.05328242,0.014013179,5e-06,13.406488,0.0,1.1455208907159497e-07,0.2,0.2,0.14798290879165024,0.024443930000000003,0.0,0.04673366834170854
13,72,15,-0.5572166,0.0,0.01318102,0.0017574693,0.0034332275,0.038986206,0.0016479492,0.03178889,0.0,0.05218271,0.013992004,0.0,14.743916,0.0,0.0,0.2,0.2,0.14095576046537459,0.05,0.0,0.05522847100175747
14,72,15,-0.5220281,0.0,0.0,0.0,0.0034332275,0.038986206,0.0,0.03178889,0.0,0.051240105,0.0139047755,3.684952,3.695012,0.8113853729729056,0.07042961250753106,0.2,0.2,0.14095576046537459,0.05,0.075,0.075
15,72,15,-0.17549682,0.0,0.0,0.0,0.030532837,0.066085815,0.02709961,0.033255555,0.0,0.052229818,0.013934373,3.665968,3.671449,0.77470367943011,0.0701235450436862,0.16557922363281252,0.2,0.13900091075361135,0.05,0.075,0.075
16,72,15,-0.28248906,0.0,0.0,0.0,0.021575928,0.057128906,-0.008956909,0.026655555,0.0,0.05253601,0.013543915,2e-06,5.8926177,0.0,4.582084351082873e-08,0.2,0.2,0.1483774381797175,0.03778011333333334,0.075,0.075
17,72,15,0.35041142,0.0,0.0,0.0,0.0025634766,0.038116455,-0.019012451,0.029877778,0.0,0.051687803,0.0135705015,0.0,4.9313917,0.0,0.0,0.2,0.2,0.14360457071318242,0.05,0.075,0.075
18,72,15,-0.6023519,0.0,0.014302742,0.0,0.033294678,0.068847656,0.030731201,0.02518889,0.0,0.052641127,0.013761453,9.352711,9.329423,0.8338440222344313,0.14564232391637974,0.1589530944824219,0.2,0.15070271587377027,0.05,0.075,0.053545887961859356
19,72,15,-0.8786586,0.0,0.022099448,0.0,0.032684326,0.068237305,-0.00061035156,0.038777776,0.0,0.05346198,0.013839751,0.0,2.776726,0.0,0.0,0.19080047607421877,0.2,0.1321439432000028,0.01882429666666667,0.075,0.04185082872928177
20,73,15,-0.08661878,0.0,0.0,0.0,0.003250122,0.0388031,-0.029434204,0.032444444,0.0,0.052729033,0.0138624925,0.0,5.799614,0.0,0.0,0.2,0.2,0.14007411985534873,0.05,0.075,0.075
21,73,15,0.07845163,0.0,0.0,0.0028328612,0.035690308,0.071243286,0.032440186,0.035855554,0.0,0.053610664,0.014091248,0.0,7.350847,0.0,0.0,0.15784759521484376,0.2,0.13568134882564087,0.05,0.0,0.075
22,73,15,0.19642878,0.0,0.0,0.0,0.028945923,0.0644989,-0.0067443848,0.0266,0.0,0.054105584,0.013952832,0.0,7.1554728,0.0,0.0,0.2,0.2,0.1484636050930995,0.05,0.075,0.075
23,73,15,-0.011446297,0.0,0.0,0.0,0.02708435,0.06263733,-0.0018615723,0.03231111,0.0,0.05447653,0.0137566095,7.075183,7.063655,0.8570600764698963,0.11871809420027618,0.198089599609375,0.2,0.14025238266024515,0.05,0.075,0.075
