step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
21,4,1,-0.9433607,"[4.469799995422363, 6.132322120666504]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0399627685546875, 0.04779052734375, 0.02927652932703495, 0.02001953125, 0.022247314453125]","[0.042205810546875, 0.0500335693359375, 0.0315195731818676, 0.0222625732421875, 0.0244903564453125]","[0.03652963042259216, 0.03834444284439087, 0.03167036920785904, 0.028333334252238274, 0.02383703738451004]",[0.08308928 0.08248829 0.08212516 0.08199377 0.08188511],0.07229477,0.09500241,"[5.861795234680176, 5.684796905517579, 2.9673380851745605, 0.8648203492164612, 0.791141676902771]","[5.754085731506348, 5.275851440429688, 2.9516671180725096, 0.8724170088768005, 0.7804909825325013]",0.7365573096658727,0.04102849729700431,0.2,0.25,0.06632838320220162,0.07920042916666667,0.05,0.05,
22,4,1,-0.75143343,"[6.201137161254883, 7.190262031555176]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0218658447265625, 0.0218658447265625, 0.0250701904296875, 0.0282745361328125, 0.0282745361328125]","[0.02410888671875, 0.02410888671875, 0.027313232421875, 0.030517578125, 0.030517578125]","[0.023488888517022133, 0.023488888517022133, 0.021800000220537186, 0.02011111192405224, 0.02011111192405224]",[0.08164854 0.08150632 0.08133542 0.08119424 0.08112386],0.0707813,0.09377854,"[1.397548508644104, 1.8175710678100585, 1.5972320318222044, 2.075860071182251, 1.8779300689697265]","[1.4924160242080688, 1.811795949935913, 1.6504604339599611, 2.016184997558594, 1.9272539615631104]",0.7330364869922549,0.02168930238750057,0.2,0.25,0.07677166481308755,0.08457551979166666,0.05,0.05,
23,4,1,0.34124887,"[7.268152236938477, 8.368659019470215]",[0. 0. 0. 0. 0.],[0.         0.         0.01153846 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0196380615234375, 0.0196380615234375, 0.01629638671875, 0.01629638671875, 0.01629638671875]","[0.021881103515625, 0.021881103515625, 0.0185394287109375, 0.0185394287109375, 0.0185394287109375]","[0.03408888727426529, 0.03408888727426529, 0.02987777814269066, 0.02987777814269066, 0.02987777814269066]",[0.08058649 0.08007906 0.07959263 0.07909096 0.07883749],0.069163024,0.09269467,"[4.6882250785827635, 6.100378227233887, 8.129158782958983, 8.35772476196289, 9.743664932250976]","[4.872563362121582, 6.08234977722168, 8.362546730041503, 8.34831714630127, 9.791365051269532]",0.7298127767640253,0.08125286915734777,0.2,0.25,0.06895880872847249,0.041139560416666665,0.05,0.038461538461538464,
24,4,1,0.294379,"[8.473648834228516, 9.83282012939453]",[0.         0.01984127 0.         0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0536956787109375, 0.04944610595703125, 0.045196533203125, 0.045196533203125, 0.045196533203125]","[0.055938720703125, 0.05168914794921875, 0.0474395751953125, 0.0474395751953125, 0.0474395751953125]","[0.031288888305425644, 0.03135000169277191, 0.03141111135482788, 0.03141111135482788, 0.03141111135482788]",[0.0779618  0.07755118 0.0770574  0.07655145 0.07621574],0.06858826,0.09130565,"[9.59511661529541, 7.523054504394532, 7.62599811553955, 10.0, 10.0]","[9.218099594116211, 7.332542419433594, 7.424571228027344, 10.0, 10.0]",0.7716943811898019,0.09282730633601971,0.1791862487792969,0.24503968253968253,0.07073492790980272,0.083906215625,0.05,0.05,
25,5,1,0.23077023,"[9.930925750732422, 10.0]",[0.         0.07028754 0.         0.         0.        ],[0.         0.         0.00578035 0.         0.        ],[0. 0. 0. 0. 0.],"[0.02587890625, 0.02639007568359375, 0.0269012451171875, 0.0269012451171875, 0.0269012451171875]","[0.0281219482421875, 0.02863311767578125, 0.029144287109375, 0.029144287109375, 0.029144287109375]","[0.06768888980150223, 0.04884999990463257, 0.030011111870408058, 0.030011111870408058, 0.030011111870408058]",[0.07512472 0.07482269 0.07477759 0.07438793 0.07397716],0.06753477,0.090318434,"[9.501907920837402, 10.0, 10.0, 10.0, 10.0]","[9.76734275817871, 10.0, 10.0, 10.0, 10.0]",0.7779526384183179,0.09934189298222415,0.2,0.23242811501597443,0.05196297724092848,0.1,0.05,0.04421965317919076,
26,5,1,-0.23264492,"[9.500000190734863, 5.96340503692627]",[0.        0.002331  0.0155642 0.        0.2124183],[0.         0.00367177 0.01870282 0.02561073 0.05726972],[0. 0. 0. 0. 0.],"[0.030609130859375, 0.0652567520737648, 0.0685017928481102, 0.06146240234375, 0.10439300537109375]","[0.0328521728515625, 0.0674997940659523, 0.0707448348402977, 0.0637054443359375, 0.10663604736328125]","[0.019899999722838402, 0.025114815682172775, 0.02732222154736519, 0.027122221887111664, 0.030055556446313858]",[0.07202846 0.07120408 0.07068504 0.07030466 0.07046644],0.06744851,0.08843615,"[10.0, 9.277443504333496, 9.491547584533691, 7.443016242980957, 7.105772590637208]","[10.0, 9.912029838562011, 9.57347755432129, 7.91761417388916, 8.706128120422363]",0.6521333914934152,0.09078854226388569,0.16013035396877812,0.19242162367019314,0.07167647228500267,0.08711639930555556,0.05,0.0,
27,5,1,0.9944198,"[4.800105094909668, 0.645046991109848]",[0.        0.25      0.        0.        0.8914858],[0.01898734 0.01992538 0.04519067 0.5        0.12307692],[0.00316456 0.         0.         0.         0.        ],"[0.1473236083984375, 0.16873931884765625, 0.190155029296875, 0.190155029296875, 0.1500396728515625]","[0.149566650390625, 0.17098236083984375, 0.1923980712890625, 0.1923980712890625, 0.15228271484375]","[0.032988887280225754, 0.03411111235618591, 0.035233333706855774, 0.035233333706855774, 0.03144444525241852]",[0.07034262 0.07175063 0.0729076  0.07270496 0.08025556],0.07035406,0.08892692,"[6.513735961914063, 7.00230827331543, 8.012798118591308, 7.160026168823243, 6.229191780090332]","[8.243633460998534, 9.979115104675293, 10.0, 10.0, 10.0]",0.274765308851649,0.07785840174292569,0.046176328859129145,0.0,0.06822999318014973,0.08250058506944445,0.0,0.0,
28,5,1,0.96167064,"[0.6772989988327027, 0.4]",[0.         0.         0.40337226 0.         0.        ],[0.01126516 0.03998633 0.07401193 0.01996996 0.06666667],[0.         0.         0.00167785 0.00282486 0.        ],"[0.1757965087890625, 0.1757965087890625, 0.176513671875, 0.1772308349609375, 0.1772308349609375]","[0.17803955078125, 0.17803955078125, 0.1787567138671875, 0.179473876953125, 0.179473876953125]","[0.032055556774139404, 0.032055556774139404, 0.035972222685813904, 0.0398888885974884, 0.0398888885974884]",[0.08267288 0.08163753 0.08952186 0.09727211 0.09689833],0.07365883,0.089519896,"[8.886091041564942, 8.466959762573243, 7.315740203857422, 8.221950340270995, 10.0]","[10.0, 10.0, 10.0, 10.0, 10.0]",0.5283602938909275,0.09016999456150442,0.14021991794392216,0.14915693904020752,0.06542319338696016,0.08339024895833334,0.0,0.0,
29,5,1,0.37108397,"[0.42000000104308133, 0.4630499988794327]",[0.         0.39862204 0.25306314 0.         0.        ],[0.04320988 0.08774921 0.0288796  0.00628931 0.        ],[0. 0. 0. 0. 0.],"[0.158294677734375, 0.1775360107421875, 0.1561737060546875, 0.1348114013671875, 0.1348114013671875]","[0.1605377197265625, 0.179779052734375, 0.158416748046875, 0.137054443359375, 0.137054443359375]","[0.03672222048044205, 0.02459999918937683, 0.025083333253860474, 0.025566667318344116, 0.025566667318344116]",[0.1071008  0.11176861 0.1141642  0.11677517 0.116367  ],0.075910665,0.089433044,"[10.0, 9.800895690917969, 10.0, 10.0, 10.0]","[10.0, 10.0, 10.0, 10.0, 9.522063827514648]",0.5745854541656814,0.09973745137627442,0.18485932302947095,0.08707870119557393,0.06730613377269538,0.08560384479166668,0.05,0.0,
30,6,1,0.30091858,"[0.4862019956111908, 0.7183360099792481]",[0.02054795 0.         0.         0.         0.        ],[0.00238095 0.         0.         0.         0.        ],[0.         0.         0.         0.         0.00558659],"[0.1193695068359375, 0.1039276123046875, 0.1039276123046875, 0.1039276123046875, 0.1039276123046875]","[0.121612548828125, 0.106170654296875, 0.106170654296875, 0.106170654296875, 0.106170654296875]","[0.025838889181613922, 0.026111111044883728, 0.026111111044883728, 0.026111111044883728, 0.026111111044883728]",[0.1151388  0.11442404 0.11344935 0.11296194 0.11269589],0.07678836,0.08845556,"[9.995810317993165, 10.0, 8.971228218078613, 10.0, 7.70565128326416]","[10.0, 9.20678424835205, 8.885053634643555, 10.0, 7.892710113525391]",0.7626154566297974,0.09551930566499929,0.2,0.24486301369863014,0.07461408964712031,0.1,0.0,0.047619047619047616,
