step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,0.2739234,"[6.0565999984741214, 0.4]",[0.17499919 0.18778048 0.16839491 0.23910365 0.1802236 ],[0.09666406 0.08926581 0.084337   0.09157957 1.1303066 ],[0.00078728 0.00063573 0.00131702 0.00130723 0.00068074],"[0.02622549794614315, 0.08908902853727341, 0.16431133449077606, 0.20013545453548431, 0.17862994968891144]","[0.4799608588218689, 0.542824387550354, 0.6180467009544373, 0.6538708209991455, 0.6323652863502502]","[0.04481825232505798, 0.036612819880247116, 0.03521965816617012, 0.04071025550365448, 0.04934273660182953]",[0.31603506 0.3496142  0.38567245 0.38935956 0.39743698],0.5838158,0.077303745,"[3.3770337104797363, 3.0450878143310547, 2.8728296279907224, 3.0255244255065916, 3.0148193359374997]","[9.626155853271484, 9.843904304504395, 8.945513916015624, 8.870188903808593, 8.901565170288086]",0.33166225281641554,0.00975659938132288,0.19920111550436864,0.012374544254260211,0.060329993676463814,0.05,0.0,0.0,
2,0,1,-0.46042657,"[0.4099800001829863, 0.4148159995675087]",[0.46394983 0.         0.         0.8698885  0.        ],[0.18478261 0.04047509 0.43939394 0.07619048 0.0212766 ],[0.         0.00260417 0.0021645  0.         0.        ],"[0.1678009033203125, 0.1410369873046875, 0.1410369873046875, 0.1837005615234375, 0.1837005615234375]","[0.6215362548828125, 0.5947723388671875, 0.5947723388671875, 0.6374359130859375, 0.6374359130859375]","[0.04724999889731407, 0.04404444620013237, 0.04404444620013237, 0.04488888755440712, 0.04488888755440712]",[0.39667058 0.39770916 0.3942383  0.40704545 0.4041673 ],0.58687675,0.073908515,"[2.768528461456299, 2.8235010147094726, 2.9362645149230957, 2.9485328674316404, 2.6618490695953367]","[8.841264533996583, 10.0, 10.0, 10.0, 4.90820198059082]",0.0,0.00902101393167306,0.15306614625691178,0.0,0.06139948186876243,0.05,0.0,0.0,plr 
3,0,1,-0.918053,"[0.42000000104308133, 0.4]",[0.38362068 0.         0.         0.         0.        ],[0.05555556 0.09590608 0.12363298 0.05687204 0.01086957],[0. 0. 0. 0. 0.],"[0.1459197998046875, 0.1081390380859375, 0.1081390380859375, 0.1081390380859375, 0.1081390380859375]","[0.5996551513671875, 0.5618743896484375, 0.5618743896484375, 0.5618743896484375, 0.5618743896484375]","[0.048483334481716156, 0.052077777683734894, 0.052077777683734894, 0.052077777683734894, 0.052077777683734894]",[0.4022953  0.40356326 0.40120667 0.3972948  0.39343974],0.585359,0.07079392,"[3.759791088104248, 2.609560012817383, 3.6899523735046387, 2.7162020683288572, 2.7348689556121824]","[8.214817237854003, 9.822834587097168, 10.0, 10.0, 10.0]",0.522931522355805,0.009862431948972525,0.2,0.1540948275862069,0.058974262820625505,0.05,0.05,0.0,
4,0,1,-0.96694475,"[0.4018790000118315, 0.4041759999468923]",[0.         0.31838074 0.         0.39041096 0.        ],[0.16666667 0.1192548  0.16109914 0.23944806 0.125     ],[0. 0. 0. 0. 0.],"[0.178497314453125, 0.108978271484375, 0.108978271484375, 0.097015380859375, 0.097015380859375]","[0.632232666015625, 0.562713623046875, 0.562713623046875, 0.550750732421875, 0.550750732421875]","[0.05854444578289986, 0.04213333502411842, 0.04213333502411842, 0.04044444486498833, 0.04044444486498833]",[0.39694038 0.40012738 0.39916623 0.39936957 0.3986473 ],0.58425283,0.068008825,"[2.7853179454803465, 2.779632520675659, 3.175741863250732, 2.641300058364868, 2.3917550563812253]","[10.0, 10.0, 10.0, 8.916834449768066, 8.288311195373534]",0.43752877597006307,0.008792309344142771,0.2,0.07280207427834895,0.05593439234757136,0.05,0.05,0.0,
5,1,1,0.6265404,"[0.4, 0.44575000107288365]",[0.4245283  0.         0.18867925 0.         0.        ],[0.125      0.06477733 0.         0.00434783 0.        ],[0. 0. 0. 0. 0.],"[0.15139007568359375, 0.1172943115234375, 0.0, 0.0, 0.0]","[0.5166549682617188, 0.4825592041015625, 0.365264892578125, 0.365264892578125, 0.365264892578125]","[0.04013333469629288, 0.03982222080230713, 0.03256666660308838, 0.03256666660308838, 0.03256666660308838]",[0.397528   0.39733988 0.39689162 0.3939147  0.3918827 ],0.5740942,0.0773802,"[2.8828495025634764, 1.798035430908203, 1.0203219890594482, 1.7562979698181151, 2.5272960186004636]","[3.436092090606689, 1.4000644922256469, 0.8667570114135742, 1.692327928543091, 3.019576072692871]",0.4682654338635199,0.006285231499416805,0.2,0.09669811320754718,0.06528208915655591,0.05,0.05,0.0,
6,1,1,0.8255112,"[0.4, 0.526554998755455]",[0.         0.2432196  0.11804158 0.         0.        ],[0.02910963 0.06188592 0.02073959 0.         0.00131752],[0.         0.0022831  0.00025961 0.00093897 0.        ],"[0.3581085205078125, 0.3366292417049408, 0.100860595703125, 0.0029703776817768812, 0.0]","[0.6016082763671875, 0.5801289677619934, 0.3443603515625, 0.2464701384305954, 0.243499755859375]","[0.04641111195087433, 0.044062964618206024, 0.040840741246938705, 0.03603333234786987, 0.024944445118308067]",[0.38068166 0.37824127 0.37960967 0.37260887 0.36563337],0.5514109,0.111220144,"[3.6166463851928707, 2.9982565879821776, 7.337950325012208, 9.694796943664551, 10.0]","[9.695147705078124, 9.899052238464355, 8.869035911560058, 9.287116622924804, 10.0]",0.4658096693986067,0.01893715729961542,0.2,0.15968470490484465,0.06183660858303544,0.025351198611111115,0.0,0.0,
7,1,1,0.21327162,"[0.5374449998140335, 0.6184360086917877]",[0.         0.00314465 0.         0.         0.        ],[0.         0.01351351 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0, 0.0057525634765625, 0.011505126953125, 0.011505126953125, 0.011505126953125]","[0.24346923828125, 0.2492218017578125, 0.254974365234375, 0.254974365234375, 0.254974365234375]","[0.025833332911133766, 0.026733333244919777, 0.027633333578705788, 0.027633333578705788, 0.027633333578705788]",[0.35780984 0.355616   0.3526579  0.35081795 0.34998968],0.53152657,0.13091592,"[8.584999275207519, 6.522163963317872, 7.506112098693848, 7.11609115600586, 6.9513591766357425]","[8.487813758850098, 6.521345138549805, 7.443697738647461, 7.09887580871582, 7.107522964477539]",0.7158071571361001,0.02017846006786235,0.2,0.24921383647798742,0.07344188761727721,0.05,0.05,0.07297297297297298,
8,1,1,0.45899308,"[0.6256640076637268, 0.7220579862594605]",[0. 0. 0. 0. 0.],[0.00396825 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0109405517578125, 0.0109405517578125, 0.0153045654296875, 0.0196685791015625, 0.0]","[0.0316619873046875, 0.0316619873046875, 0.0360260009765625, 0.0403900146484375, 0.020721435546875]","[0.03358888998627663, 0.03358888998627663, 0.029777778312563896, 0.025966666638851166, 0.03002222254872322]",[0.34430033 0.34149837 0.33842814 0.3355308  0.33449438],0.5005777,0.17482951,"[9.325810813903809, 8.73067111968994, 8.396338272094725, 6.514270973205567, 9.8016939163208]","[9.408485221862794, 8.429263496398926, 8.452551078796386, 6.764335250854493, 8.44568977355957]",0.7275025735724305,0.022498160619127114,0.2,0.25,0.06928265057731127,0.043658270312500004,0.05,0.09206349206349207,
9,1,1,0.087249994,"[0.7293740153312683, 0.8486400127410889]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0, 0.0, 0.042633056640625, 0.042633056640625, 0.042633056640625]","[0.020721435546875, 0.020721435546875, 0.0633544921875, 0.0633544921875, 0.0633544921875]","[0.03002222254872322, 0.03002222254872322, 0.027855556458234787, 0.027855556458234787, 0.027855556458234787]",[0.3299491  0.32755342 0.32582903 0.32474798 0.32377702],0.47681966,0.19853707,"[5.666741561889649, 7.464532279968262, 5.2206062316894535, 6.41926326751709, 8.067721748352051]","[5.864357566833497, 7.539783477783203, 5.47513484954834, 6.371184921264649, 8.149617958068847]",0.7299518296629428,0.018595477740331,0.2,0.25,0.07170001963094517,0.03965633229166668,0.05,0.1,
10,2,1,0.87014484,"[0.8559199929237366, 1.0038100242614747]",[0.04964539 0.         0.         0.16624041 0.        ],[0.00131234 0.0013624  0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0394439697265625, 0.0362548828125, 0.0362548828125, 0.0212249755859375, 0.0212249755859375]","[0.0601654052734375, 0.056976318359375, 0.056976318359375, 0.0419464111328125, 0.0419464111328125]","[0.029249999672174454, 0.03064444474875927, 0.03064444474875927, 0.03391111269593239, 0.03391111269593239]",[0.31913435 0.31537336 0.31253406 0.31085235 0.30977517],0.45333058,0.21589257,"[9.197352027893066, 8.74272518157959, 9.3341495513916, 9.005253219604493, 10.0]","[8.906039810180664, 8.632337760925292, 8.939847946166992, 8.938932991027832, 10.0]",0.6694960755263074,0.02374406953981415,0.2,0.1960285501804792,0.06907356398735147,0.035999359375000005,0.05,0.09465053244366253,
