step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
11,2,1,0.6317072,"[9.263157272338868, 10.0]",[0.03703704 0.04185351 0.         0.         0.        ],[0.00086133 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.011632283218204975, 0.011464436538517475, 0.015869140625, 0.01974995993077755, 0.02142842672765255]","[0.012456257827579975, 0.012288411147892475, 0.016693115234375, 0.02057393454015255, 0.02225240133702755]","[0.031566668301820755, 0.03327407315373421, 0.03606666624546051, 0.03427407518029213, 0.029377777129411697]",[0.01055903 0.01071459 0.01102463 0.01078877 0.01063083],0.034941602,0.023204478,"[9.118800354003906, 6.822800827026367, 9.629380226135254, 8.926882934570312, 7.5259853363037115]","[9.514032936096191, 7.051275253295898, 9.463199996948243, 7.964551544189453, 7.684254837036133]",0.8553983692308207,0.22225611663792513,0.2,0.17733316909611685,0.06770965056450044,0.088960759375,0.05,0.04913867355727821,
12,2,1,-0.994523,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.03289794921875, 0.0565338134765625, 0.0618896484375, 0.0672454833984375, 0.0672454833984375]","[0.033721923828125, 0.0573577880859375, 0.062713623046875, 0.0680694580078125, 0.0680694580078125]","[0.02946111187338829, 0.03216666728258133, 0.03208889067173004, 0.032011110335588455, 0.032011110335588455]",[0.01042813 0.01041724 0.01040937 0.01040209 0.01039695],0.03598742,0.023401385,"[1.2427924871444702, 0.6532200038433076, 0.5317920029163361, 0.4832479983568192, 0.695095992088318]","[1.0687425136566162, 0.6556820034980775, 0.5679409921169281, 0.45965100079774857, 0.591852992773056]",0.6020290329855024,0.013976000680705144,0.14786685692530024,0.25,0.07022305142116361,0.019963123958333343,0.05,0.05,
13,2,1,0.71480846,"[4.546362972259522, 4.3750560760498045]",[0. 0. 0. 0. 0.],[0.         0.00260417 0.00505051 0.00887574 0.        ],[0. 0. 0. 0. 0.],"[0.05950164794921875, 0.0517578125, 0.069091796875, 0.08642578125, 0.08642578125]","[0.06032562255859375, 0.052581787109375, 0.069915771484375, 0.087249755859375, 0.087249755859375]","[0.034638889133930206, 0.03726666793227196, 0.0348111093044281, 0.03235555440187454, 0.03235555440187454]",[0.01030861 0.01021732 0.01013024 0.01001321 0.00992069],0.037516184,0.024071323,"[7.077548599243165, 5.111747455596924, 4.9239044189453125, 10.0, 10.0]","[6.510529899597168, 5.7596429824829105, 5.410336112976075, 10.0, 10.0]",0.8036910945918619,0.20350537304194324,0.16954773411606297,0.25,0.06697475712933111,0.03019364166666666,0.05,0.03346958863785787,
14,2,1,-0.93282884,"[4.415308094024659, 5.120366859436035]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0687103271484375, 0.0628509521484375, 0.05828857421875, 0.05828857421875, 0.05828857421875]","[0.0695343017578125, 0.0636749267578125, 0.059112548828125, 0.059112548828125, 0.059112548828125]","[0.029322221875190735, 0.031344443559646606, 0.027222221717238426, 0.027222221717238426, 0.027222221717238426]",[0.01365585 0.01363332 0.01361718 0.01360632 0.01359827],0.038688086,0.024120675,"[0.7913865089416504, 1.5770869970321657, 0.807307493686676, 0.8745700001716614, 0.6166570067405701]","[0.7876369953155518, 1.4954909801483156, 0.846922504901886, 0.8690170049667358, 0.638561999797821]",0.6736252121699561,0.02279640329138602,0.19764451925465137,0.25,0.0707805239989185,0.03240376562499999,0.05,0.05,
15,3,1,0.4593109,"[5.190594100952149, 5.993108177185059]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.04381561279296875, 0.0293426513671875, 0.0293426513671875, 0.0293426513671875, 0.0293426513671875]","[0.04463958740234375, 0.0301666259765625, 0.0301666259765625, 0.0301666259765625, 0.0301666259765625]","[0.029999999329447746, 0.032777778804302216, 0.032777778804302216, 0.032777778804302216, 0.032777778804302216]",[0.01345036 0.01332754 0.01323393 0.01318709 0.01306334],0.03851751,0.023746371,"[6.87266902923584, 7.676876258850098, 8.503524208068848, 9.174186897277831, 7.892739868164062]","[5.906574249267578, 7.945471382141113, 7.897159004211426, 8.22322120666504, 7.29666805267334]",0.861107423062924,0.21515243289838196,0.2,0.25,0.06981538287287528,0.02613960729166667,0.05,0.05,
16,3,1,-0.64868873,"[6.118002128601074, 7.687373924255371]",[0.         0.01637931 0.         0.02052545 0.        ],[0.         0.00206612 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0169830322265625, 0.019672393798828125, 0.02056884765625, 0.02032470703125, 0.02175394631922245]","[0.0178070068359375, 0.020496368408203125, 0.021392822265625, 0.021148681640625, 0.02257792092859745]","[0.03288888931274414, 0.033480554819107056, 0.033677779138088226, 0.03404444456100464, 0.032588887959718704]",[0.01263723 0.01273107 0.01265807 0.01305258 0.01297234],0.03696306,0.023262775,"[9.791719818115235, 8.206502532958984, 7.42103328704834, 7.029010200500489, 3.087943649291992]","[9.634164428710937, 8.093436050415038, 7.755620765686035, 6.640917587280273, 3.0683937072753906]",0.8785512544053768,0.19717271282700555,0.2,0.2144571995464853,0.06898745773436532,0.1,0.05,0.047933884297520664,
17,3,1,0.7263578,"[7.7976079940795895, 1.9994860649108888]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00724638 0.        ],[0. 0. 0. 0. 0.],"[0.0550689697265625, 0.0550689697265625, 0.0550689697265625, 0.0550689697265625, 0.0542755126953125]","[0.0558929443359375, 0.0558929443359375, 0.0558929443359375, 0.0558929443359375, 0.0550994873046875]","[0.032011110335588455, 0.032011110335588455, 0.032011110335588455, 0.032011110335588455, 0.029288887977600098]",[0.01297931 0.0129367  0.01284308 0.01280468 0.01273158],0.037427694,0.023157505,"[2.261346054077148, 2.86090087890625, 8.79725513458252, 9.925687789916992, 7.363360786437989]","[2.215625047683716, 2.2333539485931397, 9.159334182739258, 9.302639961242676, 7.067442893981934]",0.8478004465611028,0.17892207949429112,0.15579702799076295,0.25,0.07032771588764282,0.1,0.05,0.0427536231884058,
18,3,1,0.08292246,"[2.0199020385742186, 2.3327330112457276]",[0. 0. 0. 0. 0.],[0.         0.00263158 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0542755126953125, 0.04898834228515625, 0.043701171875, 0.043701171875, 0.043701171875]","[0.0550994873046875, 0.04981231689453125, 0.044525146484375, 0.044525146484375, 0.044525146484375]","[0.029288887977600098, 0.0302722230553627, 0.03125555440783501, 0.03125555440783501, 0.03125555440783501]",[0.01257902 0.01249265 0.0124319  0.01239357 0.01234723],0.03781719,0.022882393,"[5.774120903015137, 6.713022232055664, 10.0, 3.945639133453369, 5.69460277557373]","[5.817824172973633, 6.752849960327149, 9.37923698425293, 4.149008941650391, 5.347433090209961]",0.0,0.18290996368876736,0.2,0.25,0.07084142969516129,0.1,0.05,0.04736842105263159,gcc 
19,3,1,-0.40057623,"[2.356732988357544, 2.7387499332427976]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.064208984375, 0.0123138427734375, 0.0123138427734375, 0.0123138427734375, 0.0123138427734375]","[0.065032958984375, 0.0131378173828125, 0.0131378173828125, 0.0131378173828125, 0.0131378173828125]","[0.025211110711097717, 0.027166666463017464, 0.027166666463017464, 0.027166666463017464, 0.027166666463017464]",[0.01222795 0.01217917 0.01213055 0.01209628 0.01207971],0.03738565,0.0229735,"[5.4254663467407225, 3.3034713745117186, 4.469005489349366, 3.8613250732421873, 3.309321022033691]","[4.968169021606445, 2.9372155189514157, 4.451615905761719, 3.830363082885742, 2.9957079887390137]",0.8256333777082612,0.12633519471763907,0.2,0.25,0.0737956746572886,0.07550250833333333,0.05,0.05,
20,4,1,-0.15462554,"[2.7760990142822264, 3.236039924621582]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.03594970703125, 0.02455902099609375, 0.0131683349609375, 0.0129547119140625, 0.0127410888671875]","[0.036773681640625, 0.02538299560546875, 0.0139923095703125, 0.0137786865234375, 0.0135650634765625]","[0.026988888159394264, 0.02762777730822563, 0.028266666457057, 0.029722223058342934, 0.03117777779698372]",[0.01199064 0.01193367 0.01186987 0.0118121  0.01175815],0.036752682,0.022827076,"[5.038040637969971, 4.6728410720825195, 4.741275024414063, 5.48721981048584, 5.722169876098633]","[4.236428928375244, 4.43033504486084, 4.994597434997559, 5.550164031982422, 5.909510803222656]",0.8632619073091162,0.15339407432970684,0.2,0.25,0.07089482672940924,0.08897300625,0.05,0.05,
21,4,1,-0.9433607,"[3.2643051147460938, 4.578396987915039]",[0. 0. 0. 0. 0.],[0.         0.00274725 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0081787109375, 0.0061492919921875, 0.0064544677734375, 0.013799031265079975, 0.01716105081140995]","[0.009002685546875, 0.0069732666015625, 0.0072784423828125, 0.014623005874454975, 0.01798502542078495]","[0.03520277887582779, 0.027816666290163994, 0.025155555456876755, 0.030837036669254303, 0.034211110323667526]",[0.01155051 0.01144463 0.01137319 0.01135541 0.01133878],0.034936912,0.023023564,"[5.950007438659668, 4.402601432800293, 3.742992877960205, 0.9588566660881043, 0.6787706732749939]","[5.638368797302246, 4.426119613647461, 3.6086463928222656, 0.8927530169486999, 0.6731753349304199]",0.794782976127584,0.0999649890129723,0.2,0.25,0.06824923447991985,0.07931600538194444,0.05,0.04725274725274725,
22,4,1,-0.75143343,"[4.63654899597168, 5.388536834716797]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0373077392578125, 0.0373077392578125, 0.0373077392578125, 0.0373077392578125, 0.0373077392578125]","[0.0381317138671875, 0.0381317138671875, 0.0381317138671875, 0.0381317138671875, 0.0381317138671875]","[0.027000000700354576, 0.027000000700354576, 0.027000000700354576, 0.027000000700354576, 0.027000000700354576]",[0.01131371 0.01129609 0.01127368 0.01125821 0.01124665],0.03503874,0.022660634,"[1.098268985748291, 1.407850480079651, 1.6153224945068358, 1.9237030029296873, 1.5495959997177122]","[1.1243244647979735, 1.4237974643707276, 1.6147824764251708, 1.989415979385376, 1.6189910411834716]",0.7241005805567708,0.04563828959043343,0.1714942840940924,0.25,0.0739231903791894,0.08304481649305556,0.05,0.05,
23,4,1,0.34124887,"[5.449006271362305, 6.345938110351563]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.04180908203125, 0.04180908203125, 0.058441162109375, 0.058441162109375, 0.058441162109375]","[0.042633056640625, 0.042633056640625, 0.05926513671875, 0.05926513671875, 0.05926513671875]","[0.032499998807907104, 0.032499998807907104, 0.03117777779698372, 0.03117777779698372, 0.03117777779698372]",[0.01116485 0.01110093 0.01103088 0.01097147 0.01093958],0.03553018,0.02252458,"[6.122983741760254, 7.272787094116211, 8.032106590270995, 6.323328018188477, 7.149601173400879]","[6.311748886108399, 6.635090255737305, 7.840899276733398, 6.384972763061524, 6.6782831192016605]",0.8346658190221119,0.19457510825114277,0.17697834618763575,0.25,0.06999999999999999,0.04311236458333333,0.05,0.05,
24,4,1,0.294379,"[6.3979188919067385, 7.331028938293457]",[0.         0.         0.05439331 0.         0.        ],[0.         0.         0.00442478 0.         0.        ],[0. 0. 0. 0. 0.],"[0.042327880859375, 0.042327880859375, 0.0509033203125, 0.0509033203125, 0.0509033203125]","[0.04315185546875, 0.04315185546875, 0.051727294921875, 0.051727294921875, 0.051727294921875]","[0.03123333305120468, 0.03123333305120468, 0.032866667956113815, 0.032866667956113815, 0.032866667956113815]",[0.01081766 0.01074755 0.01091514 0.01090391 0.01086859],0.035827465,0.022310294,"[6.65741310119629, 6.8173259735107425, 9.392385101318359, 7.7863767623901365, 6.8597612380981445]","[6.1295520782470705, 6.493376922607422, 9.674031066894532, 9.18829517364502, 6.937856864929199]",0.8670641454115383,0.20508669623774997,0.19808035829013454,0.1985653262372858,0.06975654340742998,0.1,0.05,0.045575221238938056,
25,5,1,0.23077023,"[7.427573013305664, 8.654850006103516]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0425872802734375, 0.0425872802734375, 0.0425872802734375, 0.0425872802734375, 0.0506134033203125]","[0.0434112548828125, 0.0434112548828125, 0.0434112548828125, 0.0434112548828125, 0.0514373779296875]","[0.03246666491031647, 0.03246666491031647, 0.03246666491031647, 0.03246666491031647, 0.027755554765462875]",[0.01072703 0.01064931 0.01058132 0.01052815 0.01049467],0.03607818,0.02203434,"[10.0, 8.52717113494873, 9.543057441711426, 8.736830902099609, 8.44949779510498]","[9.79829273223877, 8.406222534179687, 8.844710350036621, 8.93535499572754, 8.446874809265136]",0.9365759610676085,0.23387410554146984,0.19881149069236143,0.25,0.07002223045877719,0.08386813437500001,0.05,0.05,
26,5,1,-0.23264492,"[8.737840270996093, 10.0]",[0.         0.06235012 0.         0.         0.        ],[0.00561798 0.00182149 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0228118896484375, 0.0318959541618824, 0.0500640869140625, 0.0577189140021801, 0.073028564453125]","[0.0236358642578125, 0.0327199287712574, 0.0508880615234375, 0.0585428886115551, 0.0738525390625]","[0.020644444972276688, 0.0250925924628973, 0.033988889306783676, 0.03252962976694107, 0.02961111068725586]",[0.01030018 0.01035641 0.01057345 0.01050195 0.01045584],0.03656419,0.021995349,"[7.806847381591797, 7.688467979431152, 5.1469031333923345, 4.437613773345947, 4.863382911682129]","[7.891446685791015, 7.630077934265136, 4.74254789352417, 4.38737907409668, 4.683040904998779]",0.7859493286579226,0.17332408177588882,0.19140679041544598,0.191537417547976,0.06902330625202949,0.06809720381944444,0.05,0.042560528847137805,
27,5,1,0.9944198,"[10.0, 10.0]",[0.        0.        0.        0.        0.0310559],[0.         0.00121655 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.073028564453125, 0.07586669921875, 0.07586669921875, 0.07586669921875, 0.0601806640625]","[0.0738525390625, 0.076690673828125, 0.076690673828125, 0.076690673828125, 0.061004638671875]","[0.02961111068725586, 0.03512222319841385, 0.03512222319841385, 0.03512222319841385, 0.0338333323597908]",[0.0103412  0.0102521  0.01016425 0.01011285 0.01022054],0.03757652,0.022545641,"[9.030500602722167, 8.987166404724121, 9.329491233825683, 7.70740909576416, 8.962157058715821]","[8.961083602905273, 9.861678123474121, 9.517253303527832, 7.482469177246094, 8.925843811035156]",0.8443914638968084,0.22948187570124615,0.15723735706226247,0.21990856834227074,0.0683000175254167,0.07068019027777778,0.05,0.048783454987834554,
28,5,1,0.96167064,"[9.478227233886718, 9.34971809387207]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00628931],[0. 0. 0. 0. 0.],"[0.0601806640625, 0.0586700439453125, 0.0586700439453125, 0.0517425537109375, 0.0517425537109375]","[0.061004638671875, 0.0594940185546875, 0.0594940185546875, 0.0525665283203125, 0.0525665283203125]","[0.0338333323597908, 0.027233334258198738, 0.027233334258198738, 0.03188888728618622, 0.03188888728618622]",[0.01007101 0.01002122 0.00995969 0.00992571 0.009877  ],0.038047113,0.022498973,"[10.0, 8.168334197998046, 9.044496154785156, 10.0, 6.392101860046387]","[10.0, 8.615493774414062, 8.702646255493164, 10.0, 7.833288955688476]",0.9408404189899024,0.22800582363776142,0.2,0.25,0.06912390352824158,0.1,0.05,0.043710691823899375,
29,5,1,0.37108397,"[9.817202949523926, 10.0]",[0.         0.15841584 0.         0.         0.        ],[0.         0.00362319 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0517425537109375, 0.0309600830078125, 0.0101776123046875, 0.016571044921875, 0.016571044921875]","[0.0525665283203125, 0.0317840576171875, 0.0110015869140625, 0.01739501953125, 0.01739501953125]","[0.03188888728618622, 0.03265000134706497, 0.03341111168265343, 0.03113333322107792, 0.03113333322107792]",[0.00974373 0.01017447 0.01057845 0.01051735 0.0104904 ],0.03779347,0.022471102,"[8.79388427734375, 8.704105377197266, 10.0, 10.0, 10.0]","[8.611708068847657, 7.742735290527344, 9.45405445098877, 10.0, 10.0]",0.8240790504763508,0.24162388138156504,0.2,0.11667973728065874,0.069398620219924,0.1,0.05,0.0463768115942029,
30,6,1,0.30091858,"[7.399073219299317, 8.70899486541748]",[0.       0.       0.169279 0.       0.      ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0451812744140625, 0.0451812744140625, 0.0713043212890625, 0.0713043212890625, 0.0110321044921875]","[0.0460052490234375, 0.0460052490234375, 0.0721282958984375, 0.0721282958984375, 0.0118560791015625]","[0.029188888147473335, 0.029188888147473335, 0.03028888814151287, 0.03028888814151287, 0.025744443759322166]",[0.00999617 0.00996715 0.01068343 0.01065834 0.01063054],0.037980672,0.022515388,"[8.94230613708496, 8.045433807373046, 7.897304916381836, 6.448992729187012, 7.199076271057129]","[8.615637969970702, 7.742442893981933, 6.871453094482422, 6.536351203918457, 6.76046314239502]",0.7418667593472325,0.209073189307294,0.17058182728441457,0.10937638191448591,0.07151218584103801,0.08132317500000001,0.05,0.05,
31,6,1,0.37689352,"[8.895962715148926, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.00181159 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0171966552734375, 0.0199737548828125, 0.02075704000890255, 0.0223236083984375, 0.0317026786506176]","[0.0180206298828125, 0.0207977294921875, 0.02158101461827755, 0.0231475830078125, 0.0325266532599926]","[0.026688888669013977, 0.028244445100426674, 0.027092592790722847, 0.024788888171315193, 0.028655555099248886]",[0.01043136 0.01034257 0.0102676  0.01020023 0.01012679],0.03731152,0.022273654,"[8.477871704101563, 6.739321327209473, 8.66889762878418, 7.667986488342285, 7.2614288330078125]","[8.428570556640626, 6.867090034484863, 8.449746131896973, 7.63628921508789, 7.077043342590332]",0.9310372226175561,0.21016588515185167,0.2,0.25,0.07268293166860283,0.1,0.05,0.04818840579710145,
