step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
1,0,1,0.2739234,"[5.7025861740112305, 7.39481201171875]",[0.00108739 0.         0.         0.         0.        ],[3.3386754e-05 0.0000000e+00 9.1584853e-04 1.8726592e-03 4.2283299e-04],[6.677351e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00],"[0.029287973418831825, 0.010142008773982525, 0.041993457823991776, 0.04100799560546875, 0.03755604103207588]","[0.038351695984601974, 0.01920572854578495, 0.051057178527116776, 0.05007171630859375, 0.04661976173520088]","[0.02407129667699337, 0.024686111137270927, 0.029749074950814247, 0.0293074082583189, 0.02221919223666191]",[0.00971817 0.00615991 0.00441403 0.00343852 0.00286127],0.040967003,0.017269691,"[7.083564758300781, 6.263847923278809, 8.177887153625488, 7.054844665527344, 7.056583595275879]","[6.970276832580566, 6.087480163574219, 7.973174095153809, 6.84040641784668, 6.970494842529297]",0.9573555027692542,0.2370974159724596,0.1999528936808331,0.24972815342032423,0.07189372022193327,0.1,0.04933226495726496,0.049351054516439036
2,0,1,-0.46042657,"[7.454809951782226, 9.649518966674805]",[0.         0.         0.31967214 0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.016143798828125, 0.016143798828125, 0.0188140869140625, 0.0188140869140625, 0.0188140869140625]","[0.02520751953125, 0.02520751953125, 0.0278778076171875, 0.0278778076171875, 0.0278778076171875]","[0.02581111155450344, 0.02581111155450344, 0.02736666612327099, 0.02736666612327099, 0.02736666612327099]",[0.00226929 0.0022521  0.0048731  0.00484392 0.00481702],0.039860964,0.017015023,"[6.6144708633422855, 5.8580879211425785, 4.052201938629151, 3.7772719383239743, 3.7706200599670407]","[7.643639755249024, 5.438776969909668, 3.7850310325622556, 3.6126349449157713, 3.8123320579528808]",0.7943228766666617,0.17468926091215023,0.2,0.17008196721311475,0.07364347013230561,0.07590817840909092,0.05,0.05
3,0,1,-0.918053,"[9.727810859680176, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.011260986328125, 0.0037078857421875, 0.01094818115234375, 0.0181884765625, 0.0181884765625]","[0.02032470703125, 0.0127716064453125, 0.02001190185546875, 0.027252197265625, 0.027252197265625]","[0.026383332908153534, 0.02539999969303608, 0.026244444772601128, 0.027088887989521027, 0.027088887989521027]",[0.0047728  0.00475061 0.00473062 0.00471451 0.00470834],0.0376642,0.017375398,"[1.8588105678558349, 1.0218835353851319, 1.0222960233688354, 1.0069170236587524, 1.0483779668807984]","[1.848788547515869, 1.0120825290679931, 0.9986335039138794, 1.0252559661865235, 1.0886359930038452]",0.7258715262482108,0.039754688316380904,0.2,0.25,0.07385510459849656,0.06226173333333334,0.05,0.05
4,0,1,-0.96694475,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.01324462890625, 0.02227783203125, 0.03131103515625, 0.03131103515625, 0.03131103515625]","[0.022308349609375, 0.031341552734375, 0.040374755859375, 0.040374755859375, 0.040374755859375]","[0.024211110547184944, 0.02529444359242916, 0.026377778500318527, 0.026377778500318527, 0.026377778500318527]",[0.0046872  0.0046729  0.00465899 0.00464771 0.00463798],0.037296247,0.016658384,"[1.0043474674224853, 0.7280800104141236, 0.6553565084934234, 0.5992684960365295, 0.7772629976272583]","[0.9717515110969543, 0.7474405169487, 0.6374575018882751, 0.6058389961719512, 0.7928769946098329]",0.7305164165784596,0.01837315997414187,0.1877383950315876,0.25,0.07440486157273006,0.1,0.05,0.05
5,1,1,0.6265404,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.00252525 0.         0.         0.         0.00364964],[0. 0. 0. 0. 0.],"[0.0113983154296875, 0.0113983154296875, 0.0113983154296875, 0.035552978515625, 0.035552978515625]","[0.0204620361328125, 0.0204620361328125, 0.0204620361328125, 0.04461669921875, 0.04461669921875]","[0.0212777778506279, 0.0212777778506279, 0.0212777778506279, 0.019955554977059364, 0.019955554977059364]",[0.00458909 0.00447917 0.00436344 0.00423563 0.00415033],0.036417983,0.016421305,"[3.269152545928955, 7.489774513244629, 9.790360260009766, 9.286927223205566, 8.082385063171387]","[3.26558141708374, 7.316510963439941, 9.79810390472412, 9.29786548614502, 7.980754089355469]",0.9043853726738578,0.24801448494897277,0.2,0.25,0.07876062357056801,0.028845241666666667,0.05,0.048765022487650224
6,1,1,0.8255112,"[10.0, 8.890511894226075]",[0.02901961 0.02528736 0.01339286 0.         0.        ],[0.00181029 0.00094787 0.         0.00109649 0.00097276],[0. 0. 0. 0. 0.],"[0.0180816650390625, 0.0208892822265625, 0.02191467210650444, 0.03357696533203125, 0.04498291015625]","[0.0271453857421875, 0.0299530029296875, 0.03097839280962944, 0.04264068603515625, 0.054046630859375]","[0.023215554654598236, 0.028644444420933723, 0.028182221576571465, 0.025788888335227966, 0.023511111736297607]",[0.00458824 0.00600057 0.00624752 0.0060835  0.00583669],0.036325235,0.015618897,"[9.214196014404298, 9.741853332519531, 9.3033597946167, 9.784639358520508, 10.0]","[9.312320518493653, 9.802646064758301, 9.302302360534668, 9.959072494506836, 10.0]",0.9687344857682842,0.2921712509224721,0.19285728927207205,0.23307504467304163,0.07269106780231462,0.078905315,0.05,0.04903451809838391
7,1,1,0.21327162,"[9.017303848266602, 9.853033828735352]",[0. 0. 0. 0. 0.],[0.         0.         0.00273224 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0352935791015625, 0.0301666259765625, 0.0250396728515625, 0.0250396728515625, 0.02001953125]","[0.0443572998046875, 0.0392303466796875, 0.0341033935546875, 0.0341033935546875, 0.029083251953125]","[0.023266667500138283, 0.024405555799603462, 0.02554444409906864, 0.02554444409906864, 0.02947777695953846]",[0.00634371 0.00624521 0.00614849 0.00606452 0.00601084],0.036372326,0.015105299,"[10.0, 7.924596214294434, 8.048611259460449, 7.072248840332032, 6.940118789672852]","[10.0, 7.51320972442627, 7.733783721923828, 7.242749786376954, 6.0661821365356445]",0.9623243055593083,0.2575718005340177,0.2,0.25,0.07208743811272225,0.08321151500000001,0.05,0.04945355191256831
8,1,1,0.45899308,"[9.947512817382812, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02001953125, 0.0133056640625, 0.01113128662109375, 0.0089569091796875, 0.0096893310546875]","[0.029083251953125, 0.022369384765625, 0.02019500732421875, 0.0180206298828125, 0.0187530517578125]","[0.02947777695953846, 0.026055555790662766, 0.027149999514222145, 0.028244445100426674, 0.025599999353289604]",[0.00590957 0.00582145 0.00573743 0.00563668 0.00557967],0.035385597,0.015063352,"[7.652066040039062, 8.270270729064942, 7.397782325744629, 8.75967845916748, 10.0]","[7.638677597045898, 8.465477752685548, 7.32501106262207, 8.674324417114258, 10.0]",0.9890416601832142,0.2669542220704918,0.2,0.25,0.07208743811272225,0.1,0.05,0.05
9,1,1,0.087249994,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0101318359375, 0.00506591796875, 0.0, 0.0, 0.0]","[0.0187530517578125, 0.0136871337890625, 0.0086212158203125, 0.0086212158203125, 0.0086212158203125]","[0.025599999353289604, 0.02547222189605236, 0.025344444438815117, 0.025344444438815117, 0.025344444438815117]",[0.00548617 0.00542119 0.00535493 0.00531933 0.00529833],0.034063876,0.015615262,"[7.794875717163086, 5.890386581420898, 6.440517234802246, 5.267667198181153, 4.861379909515381]","[7.9919939041137695, 6.06828727722168, 6.396576499938965, 5.142706012725831, 4.787825870513916]",0.910041884946312,0.20965723527323876,0.2,0.25,0.0750200080064064,0.07536464166666666,0.05,0.05
10,2,1,0.87014484,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.00197628 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0, 0.003021240234375, 0.003021240234375, 0.003021240234375, 0.003021240234375]","[0.0086212158203125, 0.0116424560546875, 0.0116424560546875, 0.0116424560546875, 0.0116424560546875]","[0.025344444438815117, 0.02262222208082676, 0.02262222208082676, 0.02262222208082676, 0.02262222208082676]",[0.00520935 0.00513694 0.00504868 0.0049484  0.00488101],0.032659583,0.016110912,"[10.0, 9.457802963256835, 10.0, 9.888472175598144, 10.0]","[9.783839988708497, 9.083071899414062, 10.0, 10.0, 10.0]",0.9824624642638262,0.29740611216557145,0.2,0.25,0.07522546109858395,0.06022614791666667,0.05,0.04960474308300396
