step,weightUpdates,episode,action,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/gradientRtt,state/interarrivalJitter,state/lossRate,state/rttMean,state/rttStd,state/rxRate,state/txRate,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
13,112,23,0.9421489,0.0,0.016593887,0.0,0.019363403,0.056045532,0.009063721,0.033822224,0.0,0.045512274,0.006600457,10.518613,10.742671,0.8488102299762529,0.15813910154730615,0.1859214782714844,0.2,0.1382622031851188,0.041378276666666665,0.075,0.05010917030567685
14,112,23,0.85393906,0.0,0.02182385,0.0015588464,0.022979736,0.059661865,0.003616333,0.031833332,0.0,0.046522956,0.007330312,12.432622,12.339767,0.0,0.17709893112670982,0.19041290283203127,0.2,0.14089557264186267,0.04361997,0.0,0.04226422447388932
15,112,23,0.2656752,0.0,0.0093896715,0.0031298904,0.020050049,0.056732178,-0.0029296875,0.032677777,0.0,0.047203574,0.0075257258,12.481735,12.834372,0.0,0.17756255898339388,0.19953155517578125,0.2,0.13976342934359193,0.05,0.0,0.060915492957746474
16,112,23,-0.83780193,0.0,0.0023724793,0.0,0.020477295,0.057159424,0.0004272461,0.026333334,0.0,0.047825813,0.007674928,7.97887,8.066074,0.8571123855224523,0.12983869171370185,0.1969627380371094,0.2,0.1488792279661845,0.03499044666666667,0.075,0.07144128113879003
17,112,23,0.8929981,0.0,0.0,0.0,0.0036468506,0.04032898,-0.016830444,0.032333333,0.0,0.047384825,0.007651869,0.75709,0.754188,0.732783985513829,0.016633950237722035,0.2,0.2,0.14022263527610695,0.025927400000000003,0.075,0.075
18,112,23,-0.15302408,0.0,0.0060913707,0.0,0.0038146973,0.040496826,0.00016784668,0.034311112,0.0,0.047002155,0.007601818,9.478756,9.588021,0.8464542496001286,0.14703160844316684,0.2,0.2,0.13763191699452534,0.020927780000000003,0.075,0.06586294416243654
19,112,23,0.19493258,0.0,0.018893387,0.0,0.002746582,0.03942871,-0.0010681152,0.032066666,0.0,0.046603553,0.0075898673,7.989146,7.938415,0.8422021628295173,0.12996165701492965,0.2,0.2,0.1405805867862475,0.05,0.075,0.04665991902834008
20,113,23,0.044343114,0.0,0.0,0.0,0.0015258789,0.038208008,-0.0012207031,0.023355555,0.0,0.046183776,0.0076206187,8.31214,8.231228,0.8875621665527239,0.13378866208168316,0.2,0.2,0.15377350447104077,0.05,0.075,0.075
21,113,23,-0.85565454,0.0,0.0,0.0072202166,0.0016326904,0.03831482,0.00010681152,0.0237,0.0,0.045809064,0.0076234243,0.964961,0.96426296,0.0,0.020968975965763807,0.2,0.2,0.15318120035712152,0.025509399999999995,0.0,0.075
22,113,23,0.52004814,0.0,0.0,0.0,0.0036468506,0.04032898,0.0020141602,0.021022223,0.0,0.04555997,0.0075351144,9.297758,9.280364,0.8752628920272763,0.1450335906886727,0.2,0.2,0.1580052913386037,0.022224010000000006,0.075,0.075
23,113,23,-0.2181418,0.0,0.0,0.0,0.0025939941,0.039276123,-0.0010528564,0.021855555,0.0,0.04528676,0.007480074,4.80448,4.816988,0.8291669869977851,0.08769786825394799,0.2,0.2,0.15644671207717048,0.03502240666666667,0.075,0.075
24,113,23,-0.9426084,0.0,0.0,0.0,0.006088257,0.042770386,0.0034942627,0.027422221,0.0,0.04518191,0.007339826,0.150201,0.14721401,0.7327176702271155,0.0034118998011538333,0.19761734008789064,0.2,0.14720269367140446,0.03448573666666667,0.075,0.075
25,113,23,-0.61181116,0.0,0.0,0.0,0.0059509277,0.042633057,-0.0001373291,0.029088888,0.0,0.045079958,0.0072088554,2.5894852,2.597815,0.7885579079067675,0.05195387264293471,0.2,0.2,0.14473498193049947,0.041869053333333336,0.075,0.075
26,113,23,0.1401273,0.0,0.0,0.0,0.0017089844,0.038391113,-0.0042419434,0.027688889,0.0,0.044822693,0.007184946,6.266082,6.3128643,0.842752907952586,0.10820806420127937,0.2,0.2,0.14680016708464,0.03774467666666667,0.075,0.075
27,113,23,0.7567458,0.0,0.0,0.0,0.004699707,0.041381836,0.0029907227,0.025177779,0.0,0.044695254,0.0070805172,10.407263,10.473853,0.8902227706093916,0.15697874410360568,0.19632720947265625,0.2,0.15072075036646315,0.03619606666666667,0.075,0.075
28,113,23,-0.060376763,0.0,0.0,0.0,0.005126953,0.041809082,0.0004272461,0.024844445,0.0,0.044592176,0.0069735292,6.620244,6.5396643,0.8502478530443284,0.11287665225377375,0.19872970581054689,0.2,0.15126488831334117,0.037376606666666666,0.075,0.075
29,113,23,0.33310986,0.0,0.0,0.0,0.004501343,0.04118347,-0.00062561035,0.024488889,0.0,0.044474635,0.0068804114,7.450136,7.6044703,0.8752595549965363,0.12340747522391711,0.2,0.2,0.15185207977261925,0.05,0.075,0.075
30,114,23,-0.8025376,0.0,0.0,0.0,0.0017089844,0.038391113,-0.0027923584,0.030855555,0.0,0.04427185,0.006852341,1.5979899,1.594262,0.7563467375678101,0.0336197016276355,0.2,0.2,0.1422341892735081,0.03049284666666667,0.075,0.075
31,114,23,0.6047559,0.0,0.0,0.0,0.0005493164,0.037231445,-0.001159668,0.0258,0.0,0.04404474,0.006854727,8.390886,8.574949,0.8617884664471492,0.1347106734737221,0.2,0.2,0.14972077964009387,0.027357013333333336,0.075,0.075
32,114,23,0.5777383,0.0,0.0,0.0,0.0032653809,0.03994751,0.0027160645,0.031666666,0.0,0.043916702,0.00678433,10.061382,10.21404,0.8863641765910641,0.15333089471358838,0.19748001098632814,0.2,0.141121594224481,0.04443167666666667,0.075,0.075
33,114,23,-0.83734864,0.0,0.0,0.0,0.005554199,0.042236328,0.0022888184,0.031333335,0.0,0.04386578,0.0066869534,3.541978,3.434233,0.7847016117287879,0.06811292678194318,0.19674377441406252,0.2,0.1415762605327823,0.028268650000000003,0.075,0.075
34,114,23,-0.028645694,0.0,0.0,0.0,0.0007171631,0.037399292,-0.004837036,0.03641111,0.0,0.04367559,0.0066778655,0.872563,0.867373,0.745149629180172,0.01905366181083277,0.2,0.2,0.1349940173693392,0.04110195,0.075,0.075
35,114,23,0.21871185,0.0,0.0,0.0,0.0007324219,0.03741455,1.5258789e-05,0.026833333,0.0,0.043496706,0.006663917,5.882509,5.896297,0.8344285824749025,0.10302573702431209,0.2,0.2,0.1481026654505905,0.033300180000000006,0.075,0.075
36,114,23,0.79780245,0.0,0.0,0.0,0.0015411377,0.038223267,0.0008087158,0.025655556,0.0,0.04335022,0.0066276137,7.2374907,7.3167,0.8705615958393221,0.12076152286203674,0.19984893798828127,0.2,0.14995113498900411,0.05,0.075,0.075
37,114,23,0.9915688,0.0,0.0032786885,0.0,0.008056641,0.04473877,0.006515503,0.031122223,0.0,0.04338775,0.006541314,9.421363,9.845019,0.8669446677209003,0.14640021171195172,0.19087600708007812,0.2,0.14186605504908897,0.04272042666666667,0.075,0.07008196721311476
38,114,23,-0.96310204,0.0,0.01997503,0.0,0.0,0.035949707,-0.0087890625,0.03378889,0.0,0.04319201,0.0065635634,1.569872,1.513001,0.7152456679340137,0.03307443969054246,0.2,0.2,0.1383054117266172,0.02382836333333334,0.075,0.0450374531835206
39,114,23,-0.3767457,0.0,0.0,0.0,0.0015106201,0.037460327,0.0015106201,0.027855556,0.0,0.043045044,0.0065419036,2.750778,2.78139,0.8007287920324206,0.05478367569295528,0.1993949890136719,0.2,0.14655012732579348,0.05,0.075,0.075
40,115,23,-0.33187366,0.0,0.0,0.00407332,0.0015563965,0.037506104,4.5776367e-05,0.028644444,0.0,0.04290657,0.00651724,4.7939997,4.766115,0.0,0.08754294053915516,0.2,0.2,0.14538213560462923,0.04318926000000001,0.0,0.075
41,115,23,-0.99222994,0.0,0.0,0.0,0.010009766,0.045959473,0.008453369,0.027088888,0.0,0.042981032,0.006454474,4.2845573,4.3515067,0.815545730066775,0.07986326134829747,0.18797225952148439,0.2,0.14771020919699313,0.05,0.075,0.075
42,115,23,0.059343696,0.0,0.0,0.0,0.0017852783,0.037734985,-0.008224487,0.0304,0.0,0.042856127,0.0064271283,0.065873,0.065779,0.7303098053916206,0.0015035128199635713,0.2,0.2,0.1428685725716572,0.03593772,0.075,0.075
43,115,23,-0.49348545,0.0,0.0,0.0,0.00039672852,0.036346436,-0.0013885498,0.034744445,0.0,0.04270474,0.006427278,5.510609,5.512011,0.8167989701677999,0.09786955797578353,0.2,0.2,0.13707853219201646,0.031850880000000005,0.075,0.075
44,115,23,0.90827036,0.0,0.0,0.0,0.0011901855,0.037139893,0.00079345703,0.030033333,0.0,0.042578265,0.006407718,3.6793022,3.6317918,0.8076185499583677,0.0703385699465335,0.2,0.2,0.14338433667850095,0.04389564333333334,0.075,0.075
45,115,23,-0.8620812,0.0,0.0,0.0,0.0005187988,0.036468506,-0.0006713867,0.0263,0.0,0.042442493,0.0063998075,0.47540098,0.47091,0.7488571634926618,0.010605414831876735,0.2,0.2,0.14893141866078516,0.03932033000000001,0.075,0.075
46,115,23,0.0869329,0.0,0.0,0.0,0.0016174316,0.03756714,0.0010986328,0.028888889,0.0,0.042336505,0.0063696657,5.380888,5.307362,0.8242071242087264,0.09603931807438386,0.19949417114257814,0.2,0.14502525832509786,0.03364837666666667,0.075,0.075
47,115,23,0.42450058,0.0,0.0,0.0,0.0566864,0.09263611,0.05506897,0.031433333,0.0,0.04340671,0.009612227,9.792958,9.462772,0.7951424781739035,0.1504533452211476,0.11795654296875001,0.2,0.141439489984006,0.0352931,0.075,0.075
48,115,23,-0.8812296,0.0,0.0,0.0,0.000869751,0.036819458,-0.05581665,0.03198889,0.0,0.043269474,0.00955799,0.281186,0.281267,0.7153200042567132,0.006340514708807212,0.2,0.2,0.14068539621457274,0.018294093333333327,0.075,0.075
49,115,23,-0.5560718,0.0,0.0,0.0,0.002609253,0.03855896,0.001739502,0.027455555,0.0,0.043173343,0.009483374,2.542405,2.544567,0.7907350857012297,0.051120272188180306,0.2,0.2,0.14715221017971622,0.042462603333333335,0.075,0.075
1,116,24,0.94503427,0.0,0.0036907017,0.00031971702,0.0,0.045394897,0.0,0.028011112,0.0,0.045394897,0.0,10.085207,9.912544,0.8703872800662517,0.15358430185191843,0.2,0.2,0.14631780762880695,0.05,0.05102122312061578,0.06946394746491043
2,116,24,0.5590811,0.0,0.013207547,0.0,0.0,0.038528442,-0.006866455,0.027844444,0.0,0.04196167,0.0034332275,10.569321,10.66771,0.8854207321236346,0.1586652926370552,0.2,0.2,0.14656676024129633,0.05,0.075,0.05518867924528302
3,116,24,-0.62374896,0.0,0.00933126,0.0,0.0022583008,0.040786743,0.0022583008,0.033688888,0.0,0.041570026,0.0028574117,3.107303,3.1086311,0.7587942895515064,0.060900190563891204,0.19832916259765626,0.2,0.13843521930338562,0.025126606666666662,0.075,0.06100311041990668
4,116,24,0.33336306,0.0,0.0,0.004008016,0.0026550293,0.04118347,0.00039672852,0.024811111,0.0,0.04147339,0.0024802457,8.572005,8.535481,0.0,0.13681538156622883,0.19979654947916667,0.2,0.1513196366305902,0.03178432333333333,0.0,0.075
5,116,24,0.8818222,0.0,0.01754386,0.0,0.00022888184,0.038757324,-0.0024261475,0.021722222,0.0,0.040930174,0.0024701448,10.2125025,10.2414055,0.8798410907571705,0.15493288828128596,0.2,0.2,0.15669231528290212,0.04453167666666667,0.075,0.04868421052631579
6,116,24,0.33423483,0.0,0.0036133695,0.0,0.00065612793,0.03918457,0.0004272461,0.028466666,0.0,0.04063924,0.0023468903,9.750876,9.688876,0.8902215540240361,0.14999845385295008,0.2,0.2,0.14564315437162798,0.05,0.075,0.06957994579945799
7,116,24,0.9000826,0.0,0.0,0.002219756,0.001159668,0.03968811,0.00050354004,0.025722222,0.0,0.040503364,0.0021981413,7.8404536,7.8951387,0.0,0.1281749595451736,0.19997202555338542,0.2,0.14984468566985593,0.04363192333333334,0.0,0.075
8,116,24,0.28529477,0.0,0.0,0.0,0.00024414062,0.038772583,-0.00091552734,0.029777778,0.0,0.040287018,0.0021343597,11.896769,11.531037,0.9021950311979788,0.17196947282392294,0.2,0.2,0.1437466050407227,0.036478953333333335,0.075,0.075
9,116,24,-0.26864928,0.0,0.0,0.0,1.5258789e-05,0.0385437,-0.00022888184,0.028333334,0.0,0.040093318,0.0020855428,6.441249,6.544418,0.8381854299489099,0.11053074931314957,0.2,0.2,0.14583974396909358,0.031814936666666675,0.075,0.075
10,117,24,-0.5273421,0.0,0.0,0.0,0.0,0.037246704,-0.0012969971,0.027233334,0.0,0.039808653,0.0021549542,2.6334949,2.670294,0.7875271562498727,0.05272998602991341,0.2,0.2,0.14748968355329276,0.03730748666666667,0.075,0.075
11,117,24,0.467165,0.0,0.0,0.0,0.0037384033,0.040985107,0.0037384033,0.0291,0.0,0.039915606,0.0020823174,2.551861,2.574981,0.791680250109813,0.05128797959282591,0.19567337036132815,0.2,0.144718900155659,0.05,0.075,0.075
12,117,24,0.5691652,0.0,0.0,0.0,0.00932312,0.046569824,0.005584717,0.0295,0.0,0.040470123,0.0027123983,9.356321,9.373548,0.8579579638200645,0.14568224834409857,0.190814208984375,0.2,0.14414303982492424,0.02731846666666667,0.075,0.075
13,117,24,0.616251,0.0,0.0019474197,0.0,0.0069122314,0.044158936,-0.0024108887,0.035244446,0.0,0.04075388,0.0027852063,6.2142024,6.8223763,0.8305660732939109,0.10751493433232147,0.2,0.2,0.13644599846499741,0.03952627,0.075,0.07207887049659202
14,117,24,-0.46525264,0.0,0.020491803,0.0,0.0074310303,0.044677734,0.0005187988,0.039777778,0.0,0.041034155,0.0028678358,4.837663,5.976356,0.7858218188147278,0.0881876283763952,0.1973968505859375,0.2,0.13097504477042785,0.05,0.075,0.04426229508196721
15,117,24,-0.5276542,0.0,0.036960986,0.0,0.0069274902,0.044174194,-0.00050354004,0.027788889,0.0,0.04124349,0.0028791814,3.852113,3.8768501,0.7631588139669139,0.07310461719556385,0.1988456726074219,0.2,0.14665000260335317,0.05,0.075,0.01955852156057495
16,117,24,0.82325554,0.0,0.0,0.008695652,0.0058288574,0.04307556,-0.0010986328,0.033177778,0.0,0.041357994,0.0028228087,2.382785,2.376011,0.0,0.048267891866381175,0.2,0.2,0.1391030013510974,0.05,0.0,0.075
17,117,24,-0.90264577,0.0,0.0,0.0,0.0058288574,0.04307556,0.0,0.033177778,0.0,0.041459028,0.002768186,11.401019,11.392889,0.8755028947012299,0.16710383130911677,0.19935684204101564,0.2,0.1391030013510974,0.019939220000000004,0.075,0.075
18,117,24,-0.32348382,0.0,0.0,0.0,0.0,0.035964966,-0.0071105957,0.036055554,0.0,0.041153803,0.0029700007,0.37431198,0.373959,0.7070742612255417,0.008396884627159096,0.2,0.2,0.1354330665983827,0.013244309999999999,0.075,0.075
19,117,24,-0.26568592,0.0,0.0,0.0,0.002746582,0.038711548,0.002746582,0.023077779,0.0,0.041025262,0.0029417768,4.341921,4.335208,0.8205955342130461,0.0807428837972134,0.19882125854492189,0.2,0.15425675520424417,0.036774636666666666,0.075,0.075
20,118,24,0.31115162,0.0,0.0,0.0,0.0040130615,0.039978027,0.0012664795,0.0271,0.0,0.0409729,0.002876359,5.0317287,4.902565,0.8383978749171573,0.09102814856777042,0.199676513671875,0.2,0.14769321267751193,0.05,0.075,0.075
21,118,24,0.16227758,0.0,0.0,0.0,0.0035095215,0.039474487,-0.00050354004,0.0296,0.0,0.04090155,0.0028251181,10.048444,9.635876,0.8804707493279592,0.15319313266129256,0.2,0.2,0.144,0.03327761666666667,0.075,0.075
22,118,24,0.45231318,0.0,0.0,0.0,0.00021362305,0.03617859,-0.0032958984,0.026677778,0.0,0.040686868,0.0029302463,8.729096,8.725132,0.8869660945747513,0.1386230829155793,0.2,0.2,0.14834301165917196,0.05,0.075,0.075
23,118,24,-0.4147874,0.0,0.0,0.0,0.003921509,0.039886475,0.0037078857,0.02288889,0.0,0.040652066,0.002870482,4.772229,4.817269,0.8254418153589285,0.08722071182366445,0.19682235717773439,0.2,0.15458830302419627,0.03681044333333333,0.075,0.075
24,118,24,0.058666945,0.0,0.0,0.0,0.0,0.035842896,-0.004043579,0.032844443,0.0,0.040451687,0.002969826,7.0457687,7.0639477,0.8503095505718545,0.11834553216521262,0.2,0.2,0.13954248507330863,0.04242153333333334,0.075,0.075
25,118,24,0.65182567,0.0,0.0,0.0,0.004272461,0.040115356,0.004272461,0.030444445,0.0,0.04043823,0.0029105698,11.243568,11.225403,0.889835076474445,0.16553339197229894,0.19548797607421875,0.2,0.14280637176126074,0.03600733666666667,0.075,0.075
26,118,24,0.8622949,0.0,0.0,0.0,0.0017547607,0.037597656,-0.0025177002,0.025677778,0.0,0.04032898,0.0029058557,11.360918,11.208029,0.9166206536893141,0.1667050269452954,0.2,0.2,0.1499156267440188,0.05,0.075,0.075
27,118,24,-0.41802293,0.0,0.026474128,0.0,0.0021514893,0.037994385,0.00039672852,0.025066666,0.0,0.04024251,0.0028854192,5.12778,5.156158,0.7827797483854714,0.09241924958220239,0.19994735717773438,0.2,0.15090145962794144,0.029222873333333333,0.075,0.03528880866425992
28,118,24,0.9441354,0.0,0.013530135,0.0,0.0042419434,0.04008484,0.002090454,0.029966667,0.0,0.040236883,0.0028335766,10.15411,10.067646,0.8576987228084603,0.15431539577530254,0.196954345703125,0.2,0.14347861761539563,0.03324556666666667,0.075,0.05470479704797048
29,118,24,0.66308594,0.0,0.0070360596,0.0017590149,0.0011901855,0.03703308,-0.0030517578,0.028633334,0.0,0.040126406,0.0028450002,9.789868,9.8059,0.0,0.15041997780690625,0.2,0.2,0.14539841272148463,0.05,0.0,0.06444591029023747
30,119,24,0.65603757,0.0,0.024007387,0.0018467221,0.0021972656,0.03804016,0.0010070801,0.03158889,0.0,0.040056866,0.0028221393,9.297157,9.364898,0.0,0.1450269229525431,0.19918212890625,0.2,0.14122736842524217,0.05,0.0,0.03898891966759003
31,119,24,-0.5171145,0.0,0.015151516,0.0021645022,0.004180908,0.040023804,0.0019836426,0.0294,0.0,0.040055797,0.002776254,5.993671,5.99902,0.0,0.1045414787472394,0.19711685180664062,0.2,0.14428644689126352,0.03898838,0.0,0.052272727272727276
32,119,24,-0.35303807,0.0,0.0302267,0.0,0.0040130615,0.039855957,-0.00016784668,0.027211111,0.0,0.040049553,0.002732752,3.648024,3.663131,0.7635782203993136,0.06983381363028311,0.1993797302246094,0.2,0.1475235502555882,0.04218117666666667,0.075,0.02965994962216625
33,119,24,0.21556449,0.0,0.0,0.0031847134,0.00093078613,0.03677368,-0.0030822754,0.03451111,0.0,0.039950285,0.0027489942,4.240851,4.2795157,0.0,0.07919046503767525,0.2,0.2,0.13737590098230731,0.05,0.0,0.075
34,119,24,-0.2091254,0.0,0.0,0.0,0.0067749023,0.042617798,0.005844116,0.026577778,0.0,0.04002874,0.0027455115,4.004639,3.95026,0.8160277833781446,0.0755145954700921,0.19201507568359377,0.2,0.14849811222445877,0.05,0.075,0.075
35,119,24,0.84921074,0.0,0.0,0.0,0.008346558,0.044189453,0.0015716553,0.026811112,0.0,0.040147617,0.002793376,1.192847,1.182115,0.7602206100550108,0.025615863523519702,0.1958404541015625,0.2,0.14813693242992873,0.04062736,0.075,0.075
36,119,24,-0.34034264,0.0,0.0,0.0,0.005203247,0.041046143,-0.0031433105,0.02851111,0.0,0.040172577,0.0027582613,12.233564,11.152389,0.8839841662486676,0.17520877393389053,0.2,0.2,0.14557778231477722,0.013197610000000005,0.075,0.075
37,119,24,-0.8655061,0.0,0.0,0.0,0.0014038086,0.037246704,-0.0037994385,0.027066667,0.0,0.0400935,0.002761793,1.084327,1.085182,0.7339965572936779,0.023416461806385805,0.2,0.2,0.14774421882062555,0.01283587666666667,0.075,0.075
38,119,24,0.22640097,0.0,0.0,0.0,0.004470825,0.04031372,0.0030670166,0.024622222,0.0,0.040099293,0.0027254394,3.458668,3.520235,0.8070888127105751,0.06675053100159149,0.19662170410156252,0.2,0.1516310476074212,0.04208553000000001,0.075,0.075
39,119,24,0.20338929,0.0,0.0,0.0,0.0018157959,0.03765869,-0.0026550293,0.027122222,0.0,0.040036716,0.0027177883,5.9014087,5.9568152,0.8428010247260289,0.10328425852973695,0.2,0.2,0.14765923619629193,0.041857530000000004,0.075,0.075
40,120,24,0.78464866,0.0,0.0,0.0,0.0031280518,0.038970947,0.0013122559,0.036066666,0.0,0.040010072,0.0026887546,7.5069942,7.544123,0.8532669980575764,0.12410907075670063,0.199090576171875,0.2,0.13541930112900089,0.04464805000000001,0.075,0.075
41,120,24,0.56001425,0.0,0.0018691589,0.0,0.0043029785,0.040145874,0.0011749268,0.0387,0.0,0.040013384,0.0026558451,9.945412,10.052153,0.8720836328513684,0.15209274735234316,0.1986869812011719,0.2,0.13223570261561032,0.04187194,0.075,0.07219626168224298
42,120,24,-0.22688109,0.0,0.020091325,0.0,0.0050354004,0.040878296,0.0007324219,0.0297,0.0,0.040033977,0.0026273483,9.466534,9.471292,0.8593870346544465,0.14689731768417982,0.1987693786621094,0.2,0.14385732460952722,0.05,0.075,0.04486301369863014
43,120,24,-0.29317808,0.0,0.024806201,0.0031007752,0.0046081543,0.04045105,-0.0004272461,0.028788889,0.0,0.040043674,0.0025973788,5.772248,5.465316,0.0,0.10151084650125385,0.2,0.2,0.1451709728134611,0.03768571333333334,0.0,0.0377906976744186
44,120,24,-0.38706565,0.0,0.0,0.0,0.0052337646,0.04107666,0.00062561035,0.025588889,0.0,0.04006715,0.0025723043,4.923382,4.9330797,0.8385170684446749,0.08944726383734655,0.19901199340820314,0.2,0.15005781119912523,0.05,0.075,0.075
45,120,24,-0.36456883,0.0,0.0,0.0,0.0023956299,0.038238525,-0.0028381348,0.026722223,0.0,0.040026516,0.0025578053,5.261132,5.251462,0.8426089035161927,0.09433467615958152,0.2,0.2,0.14827422735661117,0.05,0.075,0.075
46,120,24,-0.54125965,0.0,0.0,0.0,0.0024719238,0.03831482,7.6293945e-05,0.024244444,0.0,0.039989304,0.0025421353,2.5904229,2.5579638,0.7953280455534049,0.05197044565998667,0.2,0.2,0.15225996322675162,0.04109763666666667,0.075,0.075
47,120,24,-0.42143154,0.0,0.0,0.0,0.004058838,0.039901733,0.0015869141,0.026011111,0.0,0.03998744,0.0025149777,3.700661,3.6960921,0.8181955013889628,0.07068252546932415,0.19812698364257814,0.2,0.14938599227706054,0.05,0.075,0.075
48,120,24,-0.0033031702,0.0,0.0,0.0,0.0012359619,0.037078857,-0.002822876,0.032477777,0.0,0.039926846,0.0025230765,7.42418,7.4768867,0.8507042797686462,0.12308637281944355,0.2,0.2,0.14002963694920265,0.03758827000000001,0.075,0.075
49,120,24,-0.08085525,0.0,0.0,0.0,0.010910034,0.04675293,0.009674072,0.026955556,0.0,0.040066153,0.002677222,5.5311007,5.532532,0.8263467271420577,0.09815715483868699,0.18658523559570314,0.2,0.14791460004100104,0.04368973666666667,0.075,0.075
1,121,25,0.22340393,0.0,0.0037842838,0.0003272763,0.0,0.038711548,0.0,0.025644444,0.0,0.038711548,0.0,7.6252966,7.6210713,0.8453077728376298,0.1255610221537233,0.2,0.2,0.14996889856188342,0.05,0.05045427768302927,0.06932357443899388
2,121,25,0.1600573,0.0,0.0,0.0,0.0021362305,0.04084778,0.0021362305,0.023455556,0.0,0.039779663,0.0010681152,7.939435,8.033545,0.8797625197711078,0.12936609918438027,0.196795654296875,0.2,0.1536007662898525,0.05,0.075,0.075
3,121,25,-0.84851605,0.0,0.0,0.0,0.0011901855,0.039901733,-0.0009460449,0.030455556,0.0,0.039820354,0.00087400887,1.319974,1.255145,0.7488879490028937,0.028161986877360202,0.2,0.2,0.14279083212553353,0.027935130000000002,0.075,0.075
4,121,25,0.22031462,0.0,0.0,0.0,0.0007019043,0.039413452,-0.00048828125,0.028077777,0.0,0.039718628,0.0007771504,6.328989,6.396708,0.8385671405861699,0.10904530799976656,0.2,0.2,0.14621854925307015,0.033303283333333336,0.075,0.075
5,121,25,0.07370353,0.0,0.0,0.0,0.0011749268,0.039886475,0.00047302246,0.029077778,0.0,0.039752197,0.0006983393,6.672244,6.704752,0.8577471588925399,0.11355303630692291,0.19944305419921876,0.2,0.14475106838639826,0.05,0.075,0.075
6,121,25,-0.5450087,0.0,0.0,0.0,0.0024871826,0.04119873,0.0013122559,0.027744444,0.0,0.039993286,0.0008348756,4.599382,4.588089,0.8224154700957369,0.08464384243050947,0.19796447753906252,0.2,0.14671669012616512,0.04309046,0.075,0.075
7,121,25,0.9289104,0.0,0.0,0.0,0.0010375977,0.039749146,-0.001449585,0.0294,0.0,0.03995841,0.00077765156,8.651274,8.727799,0.8685097344620434,0.13772959423744663,0.2,0.2,0.14428644689126352,0.036493693333333334,0.075,0.075
8,121,25,-0.8160054,0.0,0.0,0.0,3.0517578e-05,0.038742065,-0.0010070801,0.024422223,0.0,0.039806366,0.0008312452,1.109491,1.087814,0.7507523256355039,0.02392862506124211,0.2,0.2,0.15196297724092847,0.024860723333333334,0.075,0.075
9,121,25,0.08822954,0.0,0.0,0.0,0.01020813,0.048919678,0.010177612,0.021577777,0.0,0.040818956,0.0029693274,1.8095261,1.843637,0.7799005132510591,0.03767481448371962,0.18526573181152345,0.2,0.15695996695581607,0.05,0.075,0.075
10,122,25,-0.603935,0.0,0.0,0.0,0.0026550293,0.041366577,-0.0075531006,0.022722222,0.0,0.040873718,0.002821738,6.3274403,6.401289,0.8488478891922218,0.10902473403405805,0.2,0.2,0.15488286849149702,0.03494028666666667,0.075,0.075
11,122,25,0.53423274,0.0,0.0,0.0,0.00064086914,0.039352417,-0.0020141602,0.027577778,0.0,0.04073542,0.002725736,2.725793,2.765848,0.7893099640722215,0.05434793887582521,0.2,0.2,0.14696751519639642,0.03799451,0.075,0.075
12,122,25,-0.33901817,0.0,0.0,0.0,0.00044250488,0.039154053,-0.00019836426,0.023677777,0.0,0.040603638,0.00264604,3.124708,3.129105,0.8144132408325022,0.06119405361343251,0.2,0.2,0.1532191872190698,0.05,0.075,0.075
13,122,25,-0.15840179,0.0,0.0,0.0,0.00019836426,0.038909912,-0.00024414062,0.023933332,0.0,0.04047335,0.0025819845,4.715508,4.708402,0.8338602646932963,0.08637874791896513,0.2,0.2,0.15278418344099795,0.04469733333333334,0.075,0.075
14,122,25,0.7446488,0.0,0.0,0.0,0.0030975342,0.041809082,0.00289917,0.025255555,0.0,0.04056876,0.002511731,5.283417,5.247808,0.8417785510694435,0.0946529895992001,0.19653091430664063,0.2,0.15059464716360293,0.05,0.075,0.075
15,122,25,0.19364774,0.0,0.0,0.0,0.002960205,0.041671753,-0.0001373291,0.025711112,0.0,0.040642295,0.002442111,10.092705,9.971508,0.8872512998461743,0.1536639889430762,0.199755859375,0.2,0.1498624115280982,0.03396904,0.075,0.075
16,122,25,-0.24629498,0.0,0.0,0.0,0.006515503,0.04522705,0.0035552979,0.027622223,0.0,0.04092884,0.0026120495,7.740604,7.6309204,0.8604011546423846,0.12696613123491496,0.1943748474121094,0.2,0.146900512662027,0.04215966333333333,0.075,0.075
17,122,25,-0.61741716,0.0,0.0,0.0,0.0037384033,0.04244995,-0.0027770996,0.025811112,0.0,0.04101832,0.0025592109,5.168074,5.162118,0.8341279602212546,0.09299995652488136,0.2,0.2,0.1497031036963733,0.0414249,0.075,0.075
18,122,25,-0.6116961,0.0,0.0,0.0,0.0027008057,0.041412354,-0.0010375977,0.032266665,0.0,0.04104021,0.002488743,2.8527062,2.842067,0.7891455508234099,0.056551522251675035,0.2,0.2,0.1403119219050683,0.04228210666666667,0.075,0.075
19,122,25,0.31624174,0.0,0.0,0.0,0.0026245117,0.04133606,-7.6293945e-05,0.0367,0.0,0.04105578,0.0024232653,2.792,2.788948,0.7901399774522307,0.055500516005703486,0.2,0.2,0.13463946144652725,0.05,0.075,0.075
