step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
11,2,1,0.5023012,"[2.0104699611663817, 2.7136079788208005]",[0.         0.05948553 0.         0.         0.        ],[0.        0.0021097 0.        0.        0.       ],[0. 0. 0. 0. 0.],"[0.007129669189453125, 0.00980377197265625, 0.010162353515625, 0.01851399801671505, 0.0266265869140625]","[0.016086578369140625, 0.01876068115234375, 0.0191192626953125, 0.02747090719640255, 0.03558349609375]","[0.037611111998558044, 0.03721388801932335, 0.03713333234190941, 0.032051850110292435, 0.0357000008225441]",[0.01023384 0.0120509  0.01233885 0.01204675 0.01178489],0.027564667,0.012424986,"[7.990796279907227, 9.479230880737305, 10.0, 8.525432205200195, 8.883211708068847]","[8.236450004577636, 9.66586685180664, 10.0, 8.677486419677734, 8.47853889465332]",0.925464716663158,0.23254356085217426,0.19144766225754842,0.23512861736334406,0.06676681711836129,0.1,0.05,0.04957805907172996
12,2,1,-0.6124124,"[2.737098979949951, 3.1963549613952633]",[0.1254902  0.12661499 0.         0.         0.        ],[0.00964417 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0358327217400074, 0.035797119140625, 0.026519775390625, 0.026519775390625, 0.018035888671875]","[0.0447896309196949, 0.0447540283203125, 0.0354766845703125, 0.0354766845703125, 0.0269927978515625]","[0.03925555571913719, 0.040566667914390564, 0.039633333683013916, 0.039633333683013916, 0.03576111048460007]",[0.01436628 0.0161429  0.01712787 0.0170487  0.01692154],0.028346814,0.0125352405,"[9.50561466217041, 7.315812873840332, 3.3832249641418457, 2.832195949554443, 3.6409539222717284]","[10.0, 7.273915481567383, 3.3122281074523925, 2.818605518341064, 3.5025244712829586]",0.7517606590298695,0.15827027001582858,0.1813306440386856,0.18697370421036633,0.06503334922148439,0.0620815248263889,0.05,0.04807116671711567
13,2,1,0.6526756,"[3.2245208740234372, 3.516548919677734]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0.         0.00454545 0.         0.         0.        ],"[0.009552001953125, 0.0030670166015625, 0.0030670166015625, 0.0057220458984375, 0.0083770751953125]","[0.0185089111328125, 0.01202392578125, 0.01202392578125, 0.014678955078125, 0.017333984375]","[0.03188888728618622, 0.028822222724556923, 0.028822222724556923, 0.031227778643369675, 0.03363333269953728]",[0.01679768 0.01670586 0.01651278 0.01623165 0.01607904],0.027661726,0.012594851,"[2.365514039993286, 2.9511618614196777, 6.8615385055542, 9.13493766784668, 10.0]","[2.4670989513397217, 2.9341699600219724, 6.966000747680664, 8.574605178833007, 10.0]",0.8531784669862367,0.17937928592771593,0.2,0.25,0.06925372651306612,0.1,0.004545454545454547,0.05
14,2,1,0.6785078,"[3.6108908653259277, 4.0524499893188475]",[0.       0.308094 0.       0.       0.      ],[0.         0.         0.         0.         0.00487805],[0. 0. 0. 0. 0.],"[0.0167083740234375, 0.05572509765625, 0.05572509765625, 0.05572509765625, 0.05572509765625]","[0.025665283203125, 0.0646820068359375, 0.0646820068359375, 0.0646820068359375, 0.0646820068359375]","[0.03453333303332329, 0.031166667118668556, 0.031166667118668556, 0.031166667118668556, 0.031166667118668556]",[0.01565013 0.01883148 0.01868711 0.01857455 0.01846848],0.028451374,0.013541545,"[6.784543228149414, 10.0, 8.777068901062012, 7.576512145996094, 7.986758232116699]","[7.4040422439575195, 9.988241195678711, 8.643025970458984, 7.52243824005127, 8.51234073638916]",0.7829821969925764,0.2189270161131266,0.14382163382865287,0.17297650130548303,0.06867375966807805,0.07955889583333335,0.05,0.04902439024390244
15,3,1,-0.43179643,"[4.1270428657531735, 4.944441127777099]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0.00209644 0.         0.         0.         0.        ],"[0.0348002128303051, 0.0243377685546875, 0.0243377685546875, 0.0278778076171875, 0.0314178466796875]","[0.0437571220099926, 0.033294677734375, 0.033294677734375, 0.036834716796875, 0.040374755859375]","[0.03305555507540703, 0.03400000184774399, 0.03400000184774399, 0.03173333406448364, 0.029466666281223297]",[0.01813206 0.01798652 0.01788654 0.01777244 0.01768615],0.0289917,0.013509299,"[8.52669792175293, 3.8110729217529293, 4.591990566253663, 3.9838369369506834, 3.2146474838256833]","[8.514692497253417, 3.801596927642822, 4.402597427368164, 4.017357540130615, 3.2409414291381835]",0.8084942671527182,0.14585215284271297,0.2,0.25,0.06901613323034066,0.06459034166666669,0.029035639412997905,0.05
16,3,1,-0.7163873,"[4.986093044281006, 3.124876022338867]",[0.         0.07824428 0.         0.         0.        ],[0.        0.0050533 0.        0.        0.       ],[0. 0. 0. 0. 0.],"[0.009613037109375, 0.020153045654296875, 0.0566253662109375, 0.0587870292365551, 0.0572764091193676]","[0.0185699462890625, 0.029109954833984375, 0.065582275390625, 0.0677439346909523, 0.0662333145737648]","[0.02975555509328842, 0.03329722210764885, 0.04031666740775108, 0.035459257662296295, 0.03193703666329384]",[0.01744238 0.01752427 0.01811542 0.0180102  0.01793115],0.03054838,0.015478092,"[3.256606388092041, 3.987139129638672, 4.3755292892456055, 2.4497853279113766, 2.173508644104004]","[3.658434772491455, 3.7338693618774412, 4.243505668640137, 2.1759196281433106, 2.184346342086792]",0.7597923610057583,0.1030023959448432,0.17861355101208076,0.23043893129770993,0.06517663619541234,0.08357150624999998,0.05,0.04898934030571199
17,3,1,-0.26321638,"[3.1587270736694335, 3.783987045288086]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0579579658806324, 0.0544281005859375, 0.0629119873046875, 0.0713958740234375, 0.06195068359375]","[0.0669148787856102, 0.063385009765625, 0.071868896484375, 0.080352783203125, 0.0709075927734375]","[0.02810000069439411, 0.0272000003606081, 0.029116665944457054, 0.031033333390951157, 0.032455556094646454]",[0.01782612 0.01772504 0.01761987 0.01749203 0.01740618],0.03263058,0.017516477,"[2.336120319366455, 3.479881191253662, 4.566279125213623, 4.123398494720459, 3.935907936096191]","[2.377296304702759, 3.510242652893066, 4.380116081237793, 4.215721988677979, 4.032281494140625]",0.7954723736172286,0.11570829933755526,0.15973443000365856,0.25,0.07002964427601464,0.1,0.05,0.05
18,3,1,0.47432566,"[3.813220977783203, 4.593492031097412]",[0. 0. 0. 0. 0.],[0.         0.0037594  0.         0.00268817 0.        ],[0. 0. 0. 0. 0.],"[0.0621439628303051, 0.062530517578125, 0.05689239501953125, 0.0512542724609375, 0.02703094482421875]","[0.0711008682847023, 0.0714874267578125, 0.06584930419921875, 0.060211181640625, 0.03598785400390625]","[0.03047037124633789, 0.026499999687075615, 0.029538888484239578, 0.03257777914404869, 0.03080555610358715]",[0.01723448 0.01706598 0.0169189  0.0167638  0.01664563],0.03398686,0.01852752,"[4.209629726409912, 7.283554267883301, 8.549587821960449, 8.235691833496093, 7.72224006652832]","[4.161769104003906, 7.893501472473145, 8.645880126953125, 8.047936630249023, 7.543920516967773]",0.8774201443001817,0.19905468868876158,0.1962882705881626,0.25,0.06994819288110762,0.06341850624999999,0.05,0.048710485892149734
19,3,1,-0.5837779,"[4.636110115051269, 5.549634170532227]",[0.  0.  0.1 0.  0. ],[0.00262467 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0072784423828125, 0.0072784423828125, 0.0, 0.01261138916015625, 0.0252227783203125]","[0.0117645263671875, 0.0117645263671875, 0.004486083984375, 0.01709747314453125, 0.0297088623046875]","[0.02903333306312561, 0.02903333306312561, 0.031477779150009155, 0.029316667467355728, 0.0271555557847023]",[0.01633144 0.01622476 0.01655626 0.01650094 0.01644843],0.033130214,0.01865516,"[9.981483459472656, 6.293765068054199, 3.1290156364440915, 2.630676937103271, 2.578645944595337]","[9.994334602355957, 6.193740272521973, 3.068838024139404, 2.6629974842071533, 2.6582129955291744]",0.8197054315515747,0.14826412429519528,0.2,0.225,0.07068940275069252,0.07627683888888889,0.05,0.0494750656167979
20,4,1,0.1653986,"[5.611479187011719, 6.815092086791992]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0257415771484375, 0.01801300048828125, 0.010284423828125, 0.00738525390625, 0.004486083984375]","[0.0302276611328125, 0.02249908447265625, 0.0147705078125, 0.011871337890625, 0.00897216796875]","[0.02321111038327217, 0.02202777750790119, 0.020844444632530212, 0.025033332407474518, 0.029222222045063972]",[0.01633837 0.01624371 0.01614009 0.01602124 0.01591146],0.03252202,0.018573113,"[3.3693572998046872, 5.214885330200196, 6.203409957885742, 5.867881774902344, 7.249659156799317]","[3.300997734069824, 5.08295955657959, 5.69533863067627, 6.301756477355958, 7.399215126037598]",0.8863066359449305,0.16403548173571103,0.2,0.25,0.07227115420921944,0.1,0.05,0.05
21,4,1,0.25215125,"[6.884148025512696, 9.465788078308105]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00238095],[0. 0. 0. 0. 0.],"[0.06345748901367188, 0.06238555908203125, 0.041656494140625, 0.0556182861328125, 0.037872314453125]","[0.06794357299804688, 0.06687164306640625, 0.046142578125, 0.0601043701171875, 0.0423583984375]","[0.029313888400793076, 0.03457777947187424, 0.039811111986637115, 0.031377777457237244, 0.035633333027362823]",[0.01558258 0.01534788 0.0151401  0.01493942 0.01478096],0.034131486,0.019748954,"[6.383670997619629, 7.086713027954102, 6.866816520690918, 7.697310829162598, 6.319368934631348]","[6.340485572814941, 7.256879234313965, 6.8258106231689455, 7.411478614807129, 6.595573234558105]",0.8435823739769784,0.19231739087728422,0.1497077267092488,0.25,0.06546821110274702,0.0865652357638889,0.05,0.049523809523809526
22,4,1,-0.86519706,"[9.597090721130371, 10.0]",[0.01022495 0.         0.         0.25       0.        ],[0.         0.00961538 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0321095772087574, 0.0205841064453125, 0.0205841064453125, 0.0479278564453125, 0.0479278564453125]","[0.0365956611931324, 0.0250701904296875, 0.0250701904296875, 0.0524139404296875, 0.0524139404296875]","[0.03539999946951866, 0.03493333235383034, 0.03493333235383034, 0.030833333730697632, 0.030833333730697632]",[0.01467881 0.01472069 0.01470175 0.01515471 0.01513284],0.03428523,0.019535577,"[5.379473114013672, 4.102799129486084, 1.1655575275421142, 1.422570514678955, 1.3031934738159179]","[5.131549739837647, 4.577122974395752, 1.1306574821472168, 1.3256944894790648, 1.3103935241699218]",0.6928280001811655,0.08539099977963031,0.2,0.1849437627811861,0.06812524509898155,0.056291069444444446,0.05,0.04807692307692308
23,4,1,0.20166612,"[10.0, 10.0]",[0.         0.         0.         0.         0.08426967],[0.         0.         0.00215517 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0270843505859375, 0.01666259765625, 0.0279998779296875, 0.0279998779296875, 0.04366302490234375]","[0.0315704345703125, 0.021148681640625, 0.0324859619140625, 0.0324859619140625, 0.04814910888671875]","[0.0262481477111578, 0.023955555632710457, 0.020277777686715126, 0.020277777686715126, 0.019733333960175514]",[0.01509498 0.01502644 0.01492486 0.01483362 0.01504359],0.03419515,0.019320892,"[1.1788176536560058, 3.6512873649597166, 5.319673156738282, 8.348030471801758, 6.116237449645996]","[1.153373646736145, 3.553837776184082, 5.555163955688477, 8.955287742614747, 6.357512092590333]",0.8278566908050535,0.1482663952076109,0.2,0.22893258426966293,0.07450635518553837,0.076582390625,0.05,0.04956896551724138
24,4,1,-0.5175375,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.059326171875, 0.059326171875, 0.032318115234375, 0.032318115234375, 0.032318115234375]","[0.063812255859375, 0.063812255859375, 0.03680419921875, 0.03680419921875, 0.03680419921875]","[0.019188888370990753, 0.019188888370990753, 0.026733333244919777, 0.026733333244919777, 0.026733333244919777]",[0.01518173 0.01506965 0.01500813 0.01497035 0.01496036],0.034613673,0.019362487,"[6.803080368041992, 6.90830078125, 6.131561660766602, 2.896905994415283, 2.8152069091796874]","[7.427468872070313, 6.727897262573243, 5.892824745178223, 2.9297190666198727, 2.777317953109741]",0.8560698160195896,0.1528775606424087,0.1790637325930905,0.25,0.07412852278409032,0.1,0.05,0.05
25,5,1,-0.33726954,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.020751953125, 0.020751953125, 0.020751953125, 0.0526580810546875, 0.0526580810546875]","[0.025238037109375, 0.025238037109375, 0.025238037109375, 0.0571441650390625, 0.0571441650390625]","[0.02526666596531868, 0.02526666596531868, 0.02526666596531868, 0.028655555099248886, 0.028655555099248886]",[0.01480807 0.01477321 0.01475598 0.01471946 0.01470751],0.034667775,0.019313212,"[4.391670894622803, 5.5669410705566404, 5.108135128021241, 3.1372110366821286, 3.1109800338745117]","[4.063716125488281, 5.157435989379883, 5.173453140258789, 3.155894088745117, 3.224893093109131]",0.8540761033252185,0.1313931716566156,0.2,0.25,0.07268293166860283,0.1,0.05,0.05
26,5,1,-0.94494176,"[2.735415983200073, 3.215450859069824]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02716064453125, 0.0499725341796875, 0.049617767333984375, 0.017242431640625, 0.01801554299890995]","[0.031646728515625, 0.0544586181640625, 0.054103851318359375, 0.021728515625, 0.02250162698328495]","[0.03194722160696983, 0.03411944583058357, 0.0336083322763443, 0.03099999949336052, 0.0283111110329628]",[0.0145911  0.01448879 0.01438399 0.01433389 0.0143142 ],0.03483816,0.019368228,"[3.28132905960083, 3.978201580047607, 3.2664966583251953, 1.0890569925308227, 0.7913696646690369]","[3.105576133728027, 3.9020840644836423, 3.1219929695129394, 1.0626649856567383, 0.8087533473968507]",0.7795428917305842,0.0791631057057163,0.2,0.25,0.06893912786514556,0.08144065815972222,0.05,0.05
