step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
1,0,1,0.2739234,"[2.0179339408874513, 2.3391019344329833]",[0. 0. 0. 0. 0.],[8.425309e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00],[8.425309e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00],"[0.014220017939805984, 0.016488881781697273, 0.008134108036756516, 0.014325655065476894, 0.013964139856398106]","[0.024016160517930984, 0.026285024359822273, 0.017930250614881516, 0.02412179857492447, 0.02376028150320053]","[0.030894016847014427, 0.0270666666328907, 0.03123077005147934, 0.026885470375418663, 0.031963247805833817]",[0. 0. 0. 0. 0.],0.023222703,0.0069333497,"[2.4087628364562987, 2.433837842941284, 2.2532068729400634, 2.2294050216674806, 3.080051803588867]","[2.380125856399536, 2.3736985683441163, 2.1924015522003173, 2.1862134456634523, 3.009508419036865]",0.7986559630003395,0.07915534988844736,0.2,0.25,0.07035999469416522,0.1,0.04915746903698712,0.04998314938073975
2,0,1,-0.46042657,"[2.374470043182373, 2.709283971786499]",[0.         0.08275862 0.         0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0089569091796875, 0.031585693359375, 0.031585693359375, 0.031585693359375, 0.031585693359375]","[0.0187530517578125, 0.0413818359375, 0.0413818359375, 0.0413818359375, 0.0413818359375]","[0.029322221875190735, 0.028466666117310524, 0.028466666117310524, 0.028466666117310524, 0.028466666117310524]",[0.         0.00149309 0.00146897 0.00145138 0.00144439],0.024196515,0.007925771,"[5.857883071899415, 7.105463027954102, 4.440655899047852, 4.079436016082764, 3.490658092498779]","[5.922008895874024, 7.504956817626954, 4.116873073577881, 4.219128036499024, 3.5604930877685543]",0.805402026118806,0.1500407838489742,0.18003684243003093,0.22931034482758622,0.07219912071734262,0.07381493429487179,0.05,0.05
3,0,1,-0.918053,"[2.760640048980713, 3.2066480636596677]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0106353759765625, 0.00531768798828125, 0.0, 0.00146484375, 0.00146484375]","[0.0184326171875, 0.01311492919921875, 0.0077972412109375, 0.0092620849609375, 0.0092620849609375]","[0.028966667130589485, 0.028938889503479004, 0.028911111876368523, 0.027899999171495438, 0.027899999171495438]",[0.00141761 0.00140631 0.0013982  0.00139147 0.00138376],0.022961153,0.008496426,"[2.019585466384888, 1.0332749843597413, 1.0003770112991333, 0.9097810029983521, 1.3547539710998535]","[2.0597785472869874, 1.028332495689392, 0.9470730066299439, 0.8558240056037902, 1.3456979751586915]",0.71951980289274,0.03593104786455795,0.2,0.25,0.07245609565318188,0.061132659375,0.05,0.05
4,0,1,-0.96694475,"[3.2324158668518064, 3.7330370903015133]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0, 0.00435638427734375, 0.0087127685546875]","[0.003997802734375, 0.003997802734375, 0.003997802734375, 0.00835418701171875, 0.0127105712890625]","[0.026011111214756966, 0.026011111214756966, 0.026011111214756966, 0.026633333414793015, 0.027255555614829063]",[0.00137402 0.00136799 0.00136109 0.00135509 0.00134922],0.02119972,0.009642007,"[0.826990008354187, 0.7118424892425537, 0.7945755124092102, 0.6223899960517884, 0.7333940029144288]","[0.8192530155181885, 0.7086640000343323, 0.8004185080528259, 0.6355824947357178, 0.7297080039978028]",0.7384057150686072,0.014677795728924513,0.2,0.25,0.07372791933968263,0.1,0.05,0.05
5,1,1,0.6265404,"[3.7897740364074703, 4.34282808303833]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0087127685546875, 0.0087127685546875, 0.0198516845703125, 0.0198516845703125, 0.0198516845703125]","[0.0127105712890625, 0.0127105712890625, 0.0238494873046875, 0.0238494873046875, 0.0238494873046875]","[0.027255555614829063, 0.027255555614829063, 0.03661110997200012, 0.03661110997200012, 0.03661110997200012]",[0.001324   0.00129359 0.00125568 0.00120542 0.00117509],0.02095385,0.009402601,"[4.261017990112305, 4.988777542114258, 6.848713111877442, 7.95580825805664, 10.0]","[4.257391929626465, 4.888678932189942, 6.259598159790039, 8.63220272064209, 10.0]",0.83318326748869,0.1910720908873165,0.18799767745168586,0.25,0.06737417519135425,0.03673932395833334,0.05,0.05
6,1,1,0.8255112,"[4.390210056304932, 7.160205268859864]",[0.         0.06042781 0.00682927 0.03126844 0.        ],[0.00067476 0.00503771 0.00278032 0.         0.        ],[0.         0.         0.00077519 0.         0.        ],"[0.0481465645134449, 0.04287414625287056, 0.05411071702837944, 0.06738586723804474, 0.06286315619945526]","[0.0521443672478199, 0.04687194898724556, 0.05810851976275444, 0.07138366997241974, 0.06686095893383026]","[0.026616666465997696, 0.03705333173274994, 0.04000444337725639, 0.036204446107149124, 0.036915555596351624]",[0.00101151 0.00599472 0.00895759 0.01056496 0.01112987],0.029087666,0.018496541,"[8.177750396728515, 9.007247924804688, 9.646294021606446, 8.49150562286377, 9.39029426574707]","[8.315511512756347, 9.321205139160156, 9.803195381164551, 8.718364143371582, 9.340039825439453]",0.8363539930683785,0.2319583164726001,0.14532691388090782,0.22536862191062873,0.0653564179424561,0.07779421902777779,0.04224806201550388,0.04830144181850407
7,1,1,0.21327162,"[7.25338306427002, 7.8201030731201175]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0517730712890625, 0.0407562255859375, 0.11279296875, 0.11279296875, 0.11279296875]","[0.0557708740234375, 0.0447540283203125, 0.116790771484375, 0.116790771484375, 0.116790771484375]","[0.034011110663414, 0.03306666761636734, 0.0328555554151535, 0.0328555554151535, 0.0328555554151535]",[0.01052831 0.01031743 0.01015139 0.0099312  0.0098112 ],0.033112396,0.02479264,"[7.5851387023925785, 6.204182434082031, 7.738625717163086, 9.393637084960938, 7.918693923950196]","[7.571916770935059, 6.017467498779297, 7.1392316818237305, 9.249969100952148, 7.950925064086914]",0.8573963689466411,0.21026150978851338,0.14036092513646836,0.25,0.06900896186888145,0.08776497215277779,0.05,0.05
8,1,1,0.45899308,"[7.936514091491699, 9.235082054138184]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.11279296875, 0.0950775146484375, 0.0950775146484375, 0.1152801513671875, 0.1152801513671875]","[0.116790771484375, 0.0990753173828125, 0.0990753173828125, 0.1192779541015625, 0.1192779541015625]","[0.0328555554151535, 0.027811111882328987, 0.027811111882328987, 0.024166665971279144, 0.024166665971279144]",[0.00965035 0.00939957 0.00919882 0.0090802  0.00897231],0.037485868,0.029918458,"[3.5443125724792477, 9.225777435302735, 10.0, 7.243137168884277, 10.0]","[3.606512641906738, 9.187176513671876, 9.558435440063477, 7.268925285339356, 8.660157203674316]",0.8773850876580784,0.2147480120385986,0.14287318354067596,0.25,0.06976389207880383,0.1,0.05,0.05
9,1,1,0.087249994,"[9.342309761047364, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.11153411865234375, 0.1077880859375, 0.1077880859375, 0.0298004150390625, 0.0298004150390625]","[0.11553192138671875, 0.111785888671875, 0.111785888671875, 0.0337982177734375, 0.0337982177734375]","[0.02634444460272789, 0.028522221371531487, 0.028522221371531487, 0.027355555444955826, 0.027355555444955826]",[0.00868742 0.00854276 0.00843772 0.00833962 0.00825635],0.04049423,0.032631584,"[9.475105285644531, 8.095051956176757, 5.232422256469727, 5.548798751831055, 7.514478874206543]","[9.57263355255127, 8.144413757324218, 5.539799690246582, 5.385127067565918, 7.165292739868164]",0.9212905190280631,0.1985097932448546,0.2,0.25,0.07278072578320853,0.1,0.05,0.05
10,2,1,0.87014484,"[10.0, 7.321993255615235]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0298004150390625, 0.0215606689453125, 0.0215606689453125, 0.0215606689453125, 0.0497589111328125]","[0.0337982177734375, 0.0255584716796875, 0.0255584716796875, 0.0255584716796875, 0.0537567138671875]","[0.027355555444955826, 0.032377779483795166, 0.032377779483795166, 0.032377779483795166, 0.026988888159394264]",[0.00807548 0.00792435 0.00779453 0.00765281 0.00757111],0.039918948,0.031832997,"[7.718089294433594, 9.301972770690918, 7.531836700439453, 7.313672828674316, 8.106937789916993]","[7.563861274719239, 9.811856269836426, 7.4047849655151365, 7.596434020996094, 8.163211250305176]",0.9346752024930998,0.21459361005618885,0.2,0.25,0.07008159243691084,0.1,0.05,0.05
