step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,0.2739234,"[6.134945106506348, 8.087847900390624]",[0.00014845 0.         0.         0.         0.        ],[0.0007025  0.00062422 0.00079365 0.00533468 0.00091241],[3.7160906e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.0300157330930233, 0.014536540023982525, 0.0234849713742733, 0.05438041687011719, 0.03932380676269531]","[0.0404222272336483, 0.02494303323328495, 0.0338914655148983, 0.06478691101074219, 0.04973030090332031]","[0.02881111018359661, 0.028840741142630577, 0.024786420166492462, 0.03142638877034187, 0.031449999660253525]",[0.00112789 0.00079268 0.00061758 0.00051374 0.00043992],0.04208019,0.019059299,"[6.855138969421387, 6.571865081787109, 6.65916805267334, 6.86589584350586, 8.034313011169433]","[6.540433883666992, 6.504063415527344, 6.658409881591797, 5.974109840393067, 8.073392868041992]",0.9030656210762101,0.19492652709969355,0.19966270190492774,0.2498515769977048,0.07070836296824638,0.1,0.046283909327387594,0.04163254277825015,
2,0,1,-0.46042657,"[8.184905242919921, 4.317191886901855]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0315704345703125, 0.0315704345703125, 0.0315704345703125, 0.02960205078125, 0.02960205078125]","[0.0419769287109375, 0.0419769287109375, 0.0419769287109375, 0.040008544921875, 0.040008544921875]","[0.03290000185370445, 0.03290000185370445, 0.03290000185370445, 0.033088888972997665, 0.033088888972997665]",[0.00058744 0.0005788  0.00057005 0.00056064 0.00055561],0.0419868,0.01750532,"[4.5815938949584964, 3.4907593727111816, 3.4383345603942868, 3.588297080993652, 3.795726108551025]","[4.433127117156983, 3.3063323974609373, 3.191569900512695, 3.5522210121154782, 3.701282024383545]",0.8043337102746679,0.11824808038042652,0.2,0.25,0.06960994314655605,0.06647568674768518,0.05,0.05,
3,0,1,-0.918053,"[4.353560066223144, 5.0088951110839846]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0659027099609375, 0.0659027099609375, 0.02117919921875, 0.02117919921875, 0.02117919921875]","[0.0763092041015625, 0.0763092041015625, 0.031585693359375, 0.031585693359375, 0.031585693359375]","[0.03164444491267204, 0.03164444491267204, 0.03311111032962799, 0.03311111032962799, 0.03311111032962799]",[0.00054735 0.00054501 0.00054252 0.00054083 0.00053947],0.043608584,0.018693743,"[1.5591000318527222, 0.9154500126838684, 0.912378990650177, 1.013122010231018, 1.115397000312805]","[1.52780601978302, 0.8634905099868775, 0.8741490006446838, 1.0185889959335328, 1.0179310321807862]",0.7101364078001421,0.029633329351955822,0.18878122103416314,0.25,0.06959532199735632,0.07212653541666668,0.05,0.05,
4,0,1,-0.96694475,"[5.0666628837585455, 5.857675933837891]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0384368896484375, 0.0384368896484375, 0.0384368896484375, 0.0384368896484375, 0.0597991943359375]","[0.0488433837890625, 0.0488433837890625, 0.0488433837890625, 0.0488433837890625, 0.0702056884765625]","[0.024533333256840706, 0.024533333256840706, 0.024533333256840706, 0.024533333256840706, 0.022477777674794197]",[0.00053545 0.00053383 0.0005322  0.00053093 0.00053013],0.044552475,0.01789582,"[0.713190495967865, 0.6590925037860871, 0.7184809923171998, 0.6376129984855652, 0.681580001115799]","[0.6971684992313385, 0.6619480013847352, 0.6638159990310669, 0.5895899951457977, 0.6917699992656707]",0.7302768455152758,0.012310132212828725,0.1920775683958139,0.25,0.07588914490663318,0.1,0.05,0.05,
5,1,1,0.6265404,"[5.9389289855957035, 6.84923210144043]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0145111083984375, 0.0145111083984375, 0.0145111083984375, 0.0074462890625, 0.0074462890625]","[0.0249176025390625, 0.0249176025390625, 0.0249176025390625, 0.017852783203125, 0.017852783203125]","[0.02042222209274769, 0.02042222209274769, 0.02042222209274769, 0.02288888953626156, 0.02288888953626156]",[0.00051099 0.00049414 0.00048298 0.00047574 0.00046868],0.04250418,0.018195769,"[5.9951372146606445, 8.758041381835938, 8.046939849853516, 7.259462165832519, 7.202717208862305]","[5.7971435546875005, 8.355146408081055, 7.887396049499512, 7.0766548156738285, 7.073362922668458]",0.8608643217197335,0.2040958806243019,0.2,0.25,0.07729415151209813,0.029474289583333337,0.05,0.05,
6,1,1,0.8255112,"[6.912778854370117, 3.0506811141967773]",[0.         0.10149573 0.         0.03065134 0.        ],[0.         0.00280353 0.00260417 0.00640516 0.00281294],[0. 0. 0. 0. 0.],"[0.0448150634765625, 0.0618540458381176, 0.0637563094496727, 0.0637563094496727, 0.07037353515625]","[0.0552215576171875, 0.0722605362534523, 0.0741628035902977, 0.0741628035902977, 0.080780029296875]","[0.034788887947797775, 0.03549259155988693, 0.035144444555044174, 0.03439629450440407, 0.0347222238779068]",[0.03938631 0.04098469 0.04125821 0.04049285 0.03949438],0.047360368,0.0203654,"[8.027789878845214, 9.748235130310059, 8.41752986907959, 10.0, 10.0]","[7.134137916564941, 9.486214065551758, 8.555234336853028, 10.0, 9.975490760803222]",0.746088997820819,0.2371430549507968,0.1387955397702335,0.1353157799548124,0.0680672001900287,0.08139321458333333,0.05,0.03537420837161428,
7,1,1,0.21327162,"[3.1118600845336912, 3.2745149612426756]",[0.         0.11574074 0.         0.         0.        ],[0.         0.01807229 0.00309598 0.         0.        ],[0.         0.         0.00309598 0.         0.        ],"[0.062255859375, 0.07694244384765625, 0.0916290283203125, 0.0916290283203125, 0.0916290283203125]","[0.072662353515625, 0.08734893798828125, 0.1020355224609375, 0.1020355224609375, 0.1020355224609375]","[0.03785555437207222, 0.041911110281944275, 0.04596666619181633, 0.04596666619181633, 0.04596666619181633]",[0.03873976 0.03900653 0.03891554 0.03862874 0.03829106],0.050429184,0.022795897,"[9.207583618164062, 8.013861274719238, 7.845693206787109, 9.7939302444458, 9.100445175170899]","[9.000192070007325, 5.273397827148438, 8.369204902648926, 9.803962135314942, 9.842727279663086]",0.0,0.2292844774448299,0.1566967805226644,0.14765517832647465,0.06207024035580153,0.1,0.0,0.028831735611175354,gcc 
8,1,1,0.45899308,"[3.356416893005371, 3.838248062133789]",[0.         0.         0.         0.05263158 0.        ],[0.00204918 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0464324951171875, 0.0464324951171875, 0.0464324951171875, 0.06085205078125, 0.06085205078125]","[0.0568389892578125, 0.0568389892578125, 0.0568389892578125, 0.071258544921875, 0.071258544921875]","[0.030855555087327957, 0.030855555087327957, 0.030855555087327957, 0.02903333306312561, 0.02903333306312561]",[0.03949283 0.03881958 0.03814885 0.03810029 0.03775001],0.051199548,0.022131424,"[10.0, 9.71948413848877, 7.194648551940918, 8.83932876586914, 7.628063774108886]","[10.0, 9.525782585144043, 7.634589767456054, 8.231063270568848, 7.6796571731567385]",0.8964077887953897,0.22720137033137985,0.2,0.20013850415512466,0.07111709463675404,0.1,0.05,0.04795081967213115,
9,1,1,0.087249994,"[3.8762450218200684, 4.283297061920166]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.04114532470703125, 0.0214385986328125, 0.0214385986328125, 0.0214385986328125, 0.0214385986328125]","[0.05155181884765625, 0.0318450927734375, 0.0318450927734375, 0.0318450927734375, 0.0318450927734375]","[0.029733333736658096, 0.030433332547545433, 0.030433332547545433, 0.030433332547545433, 0.030433332547545433]",[0.03689672 0.03649386 0.0360913  0.03584919 0.03563333],0.05016899,0.02192617,"[7.482192802429199, 6.359526824951172, 6.050760650634766, 6.335220146179199, 5.420682144165039]","[7.469860649108887, 6.320656394958497, 5.934594535827637, 6.504015922546387, 5.767505073547364]",0.877805865167126,0.18083895527364793,0.2,0.25,0.07141095781014457,0.07555595208333332,0.05,0.05,
10,2,1,0.87014484,"[4.337366962432862, 4.799857902526855]",[0.         0.04101562 0.         0.         0.        ],[0.         0.00341632 0.00171233 0.0037594  0.        ],[0. 0. 0. 0. 0.],"[0.0282135009765625, 0.0311279296875, 0.0340423583984375, 0.0340423583984375, 0.0340423583984375]","[0.0386199951171875, 0.041534423828125, 0.0444488525390625, 0.0444488525390625, 0.0444488525390625]","[0.028011111542582512, 0.025750000029802322, 0.023488888517022133, 0.023488888517022133, 0.023488888517022133]",[0.03473153 0.03434265 0.03416126 0.03369865 0.03345495],0.049641926,0.021286767,"[9.159377670288086, 9.910879707336425, 8.82849578857422, 10.0, 10.0]","[8.352366638183593, 9.977308082580567, 9.273233222961426, 10.0, 10.0]",0.8806242410316231,0.24298455733519408,0.19655710856119793,0.21066665649414062,0.07315890381440347,0.06614506145833333,0.05,0.0411119533683536,
