step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,0.2739234,"[6.114675903320313, 4.2356830596923825]",[0.         0.         0.         0.04149378 0.        ],[2.1123786e-05 4.9019611e-04 1.2776387e-03 0.0000000e+00 1.4367816e-03],[4.2247571e-05 0.0000000e+00 0.0000000e+00 4.2735043e-04 0.0000000e+00],"[0.0033620197791606188, 0.010448455810546875, 0.101287841796875, 0.020239511504769325, 0.0236231479793787]","[0.0066579184494912624, 0.013744354248046875, 0.104583740234375, 0.023535409942269325, 0.0269190464168787]","[0.026714814826846123, 0.024852776899933815, 0.035096295177936554, 0.035006482154130936, 0.033775001764297485]",[0.         0.         0.         0.0110964  0.00946103],0.035088096,0.054752957,"[7.127137565612793, 7.04976634979248, 6.960832023620606, 6.735401153564453, 6.637221717834473]","[7.08305778503418, 6.9127857208251955, 6.866357040405274, 6.613514709472656, 6.390944290161133]",0.8213242171635396,0.1929654208477177,0.2,0.21022795750761866,0.0683163788077838,0.1,0.0030402001884891616,0.046774259811930397,
2,0,1,-0.46042657,"[4.238694858551026, 4.473303031921387]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.038177490234375, 0.038177490234375, 0.033172607421875, 0.033172607421875, 0.033172607421875]","[0.041473388671875, 0.041473388671875, 0.036468505859375, 0.036468505859375, 0.036468505859375]","[0.02866666577756405, 0.02866666577756405, 0.030088888481259346, 0.030088888481259346, 0.030088888481259346]",[0.00854048 0.00842172 0.00833741 0.00824006 0.00818163],0.035544902,0.051453818,"[3.7660269737243652, 4.501119899749756, 3.3183034896850585, 3.411147117614746, 3.7395730972290036]","[3.6501515388488768, 4.223505115509033, 3.2566478729248045, 3.2759320259094236, 3.4107748985290525]",0.8013072931478644,0.11736238472321944,0.19515485576554842,0.25,0.07165294449937427,0.06713710815972222,0.05,0.05,
3,0,1,-0.918053,"[4.511679935455322, 5.2116340637207035]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0468902587890625, 0.0468902587890625, 0.055694580078125, 0.0557098388671875, 0.0557098388671875]","[0.0501861572265625, 0.0501861572265625, 0.058990478515625, 0.0590057373046875, 0.0590057373046875]","[0.026399999856948853, 0.026399999856948853, 0.025733333081007004, 0.022211110219359398, 0.022211110219359398]",[0.00810319 0.00807375 0.00804668 0.00802837 0.00802461],0.037549872,0.049041048,"[0.9273770093917847, 1.2585740327835082, 0.8059760093688966, 0.8373819947242738, 0.594938999414444]","[0.9335569977760315, 0.9823774933815003, 0.8159684896469117, 0.8726929903030396, 0.6432930052280426]",0.6894093969717471,0.020805284345169442,0.17403311478464228,0.25,0.0743875030502686,0.07018349479166668,0.05,0.05,
4,0,1,-0.96694475,"[5.25917797088623, 6.0568952560424805]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0557098388671875, 0.044403076171875, 0.0330963134765625, 0.0330963134765625, 0.0330963134765625]","[0.0590057373046875, 0.047698974609375, 0.0363922119140625, 0.0363922119140625, 0.0363922119140625]","[0.022211110219359398, 0.03048333339393139, 0.03875555470585823, 0.03875555470585823, 0.03875555470585823]",[0.00797236 0.00795335 0.00794334 0.00793284 0.00792341],0.038269594,0.04709965,"[0.7351150155067444, 0.6723270058631897, 0.7906460046768189, 0.5734359979629516, 0.5377919971942902]","[0.7188380122184754, 0.669014996290207, 0.7916309833526611, 0.5636799991130829, 0.5526319980621338]",0.7275363328371885,0.01145125908246021,0.2,0.25,0.06608507375472826,0.1,0.05,0.05,
5,1,1,0.6265404,"[6.116385078430176, 7.100729751586914]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0404052734375, 0.0404052734375, 0.0196685791015625, 0.0196685791015625, 0.0196685791015625]","[0.043701171875, 0.043701171875, 0.0229644775390625, 0.0229644775390625, 0.0229644775390625]","[0.03372222185134888, 0.03372222185134888, 0.03668889030814171, 0.03668889030814171, 0.03668889030814171]",[0.00775876 0.00759171 0.00739617 0.00725295 0.00718262],0.037835594,0.04510831,"[5.612879943847656, 8.197909736633301, 8.146443367004395, 9.19407901763916, 8.217191886901855]","[5.851322746276856, 8.364335441589356, 8.36720733642578, 9.571109771728516, 8.355589866638184]",0.8544951564978669,0.21229193455244771,0.2,0.25,0.06732653132041909,0.024876690625,0.05,0.05,
6,1,1,0.8255112,"[7.180964851379395, 5.8224029541015625]",[0.         0.01054852 0.06073944 0.         0.08428899],[0.00062305 0.00110132 0.00874913 0.         0.00629365],[0.         0.00090909 0.         0.         0.        ],"[0.028350830078125, 0.048675537109375, 0.048648834228515625, 0.0282440185546875, 0.03311920166015625]","[0.031646728515625, 0.051971435546875, 0.051944732666015625, 0.0315399169921875, 0.03641510009765625]","[0.03343333303928375, 0.03621666505932808, 0.039605554193258286, 0.04698888957500458, 0.04394444450736046]",[0.01113356 0.01100836 0.01218844 0.01591426 0.01804873],0.038292475,0.041002445,"[9.107585144042968, 9.60961971282959, 5.902457237243652, 8.008784103393554, 9.220058250427247]","[9.13039951324463, 9.599538612365723, 6.138355445861817, 8.320760345458984, 9.686507415771484]",0.7243553456202079,0.22161024065024482,0.18935001918247768,0.11862723692206639,0.06153500870199559,0.1,0.0,0.03323284016342339,
7,1,1,0.21327162,"[5.531281852722168, 2.9764229774475095]",[0.        0.        0.2607143 0.        0.       ],[0.00729927 0.01458105 0.         0.00719424 0.        ],[0.         0.00191571 0.         0.         0.        ],"[0.0613555908203125, 0.0613555908203125, 0.0733642578125, 0.0733642578125, 0.0782928466796875]","[0.0646514892578125, 0.0646514892578125, 0.07666015625, 0.07666015625, 0.0815887451171875]","[0.041188888251781464, 0.041188888251781464, 0.039811111986637115, 0.039811111986637115, 0.03442222252488136]",[0.0267424  0.02627377 0.0359308  0.03569166 0.03550544],0.040491104,0.040495306,"[10.0, 9.047297096252441, 9.006750679016113, 8.86346378326416, 6.549542236328125]","[10.0, 10.0, 8.883409690856933, 8.282755088806152, 6.472863960266113]",0.6220575109116029,0.22750964971633592,0.15168552398681642,0.05725765306122448,0.06467924752280106,0.1,0.0,0.020925436624425045,
8,1,1,0.45899308,"[3.1252439498901365, 3.0327759742736813]",[0.        0.0376569 0.        0.        0.       ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0782928466796875, 0.0784912109375, 0.0786895751953125, 0.0786895751953125, 0.0786895751953125]","[0.0815887451171875, 0.081787109375, 0.0819854736328125, 0.0819854736328125, 0.0819854736328125]","[0.03442222252488136, 0.03167777881026268, 0.028933333232998848, 0.028933333232998848, 0.028933333232998848]",[0.03484463 0.03466849 0.03443992 0.03417218 0.0339563 ],0.043075204,0.040466577,"[8.425454902648926, 8.614193153381347, 7.512553977966308, 6.707826042175293, 7.067751884460449]","[7.630953407287597, 8.547233772277831, 7.567364311218262, 6.622977828979493, 7.206430816650391]",0.8516550788401425,0.20827565522507102,0.17158032655715943,0.2137611386355281,0.06874477821405056,0.08929318020833334,0.05,0.05,
9,1,1,0.087249994,"[3.1844139099121094, 4.480784893035889]",[0. 0. 0. 0. 0.],[0.         0.         0.00253807 0.         0.        ],[0. 0. 0. 0. 0.],"[0.01702880859375, 0.0514678955078125, 0.03748321533203125, 0.02349853515625, 0.02349853515625]","[0.02032470703125, 0.0547637939453125, 0.04077911376953125, 0.02679443359375, 0.02679443359375]","[0.028166666626930237, 0.027988888323307037, 0.029783332720398903, 0.03157777711749077, 0.03157777711749077]",[0.03331748 0.03304282 0.03267901 0.03244161 0.03228329],0.04263934,0.039465174,"[6.496798133850098, 5.087431049346924, 7.548444938659668, 6.421946907043457, 6.918181037902833]","[6.507462882995606, 5.151688480377198, 7.154260635375977, 6.62155704498291, 5.4728740692138675]",0.8902781301411183,0.18439282475581578,0.2,0.25,0.07062124728462574,0.08780212916666667,0.05,0.047461928934010154,
10,2,1,0.87014484,"[4.7048238754272464, 6.241862106323242]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00343643 0.        ],[0. 0. 0. 0. 0.],"[0.04245758056640625, 0.0614166259765625, 0.031982421875, 0.031982421875, 0.031982421875]","[0.04575347900390625, 0.0647125244140625, 0.0352783203125, 0.0352783203125, 0.0352783203125]","[0.03708333149552345, 0.042588889598846436, 0.030788889154791832, 0.030788889154791832, 0.030788889154791832]",[0.03172124 0.03123969 0.03081621 0.03041915 0.0302152 ],0.04278469,0.038527265,"[8.85266284942627, 10.0, 9.109768104553222, 10.0, 10.0]","[8.882015800476074, 9.943653297424316, 9.013333320617676, 10.0, 10.0]",0.9117821577295686,0.24320007752533146,0.19039335250854494,0.25,0.06389521422919733,0.06772993958333334,0.05,0.04656357388316151,
