step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
1,0,1,0.2739234,"[6.07901611328125, 6.877742767333984]",[0. 0. 0. 0. 0.],[0.00046685 0.00033535 0.00242131 0.         0.00068989],[2.7430327e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.0178244449198246, 0.015292576514184475, 0.01514434814453125, 0.0041597806848585606, 0.005922757554799318]","[0.0350516177713871, 0.03251975029706955, 0.03237152099609375, 0.021386953070759773, 0.02314992994070053]","[0.0362388901412487, 0.029808729887008667, 0.02501031756401062, 0.029096581041812897, 0.028468376025557518]",[0. 0. 0. 0. 0.],0.029090881,0.009817294,"[6.966717720031738, 7.012179946899415, 6.934821319580078, 6.494544792175293, 7.250207901000977]","[6.924930763244629, 6.992048072814941, 6.939144325256348, 6.53524227142334, 6.819900894165039]",0.9101234365606353,0.19357726454712962,0.2,0.25,0.06760315516048584,0.1,0.049725696730305025,0.04921732012271485
2,0,1,-0.46042657,"[6.958670806884766, 9.050401878356933]",[0.         0.         0.21105528 0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0, 0.0, 0.006103515625, 0.006103515625, 0.006103515625]","[0.0130157470703125, 0.0130157470703125, 0.0191192626953125, 0.0191192626953125, 0.0191192626953125]","[0.026533333584666252, 0.026533333584666252, 0.021844444796442986, 0.021844444796442986, 0.021844444796442986]",[0.         0.         0.0026074  0.00259291 0.00258049],0.028240673,0.010011049,"[5.8730510711669925, 6.740810203552246, 3.4677109718322754, 3.6570929527282714, 2.8126620292663573]","[6.76200008392334, 6.2894329071044925, 3.4899391174316405, 3.5744500160217285, 2.8016090393066406]",0.7841473726204586,0.13785081231210036,0.2,0.1972361809045226,0.07428359797068546,0.07477678143315018,0.05,0.05
3,0,1,-0.918053,"[9.16888427734375, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.00545501708984375, 0.0040130615234375, 0.0, 0.0, 0.0]","[0.01767730712890625, 0.0162353515625, 0.0122222900390625, 0.0122222900390625, 0.0122222900390625]","[0.02111666649580002, 0.02038888819515705, 0.018477777019143105, 0.018477777019143105, 0.018477777019143105]",[0.00256051 0.00255009 0.00254191 0.00253256 0.00252814],0.026892392,0.010370204,"[1.6438895225524903, 1.0590565204620361, 0.9985699892044068, 0.986050009727478, 0.9756000161170959]","[1.6258354663848875, 0.9950775027275085, 1.0213345050811768, 0.9723219990730285, 0.9149670004844666]",0.724534007381605,0.03080479700351787,0.2,0.25,0.07891287912808706,0.06481633125,0.05,0.05
4,0,1,-0.96694475,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.002349853515625, 0.002349853515625, 0.00376129150390625, 0.0051727294921875, 0.0051727294921875]","[0.0145721435546875, 0.0145721435546875, 0.01598358154296875, 0.01739501953125, 0.01739501953125]","[0.018755555152893066, 0.018755555152893066, 0.021355556324124336, 0.023955555632710457, 0.023955555632710457]",[0.00252055 0.00251444 0.00250784 0.00250343 0.00249896],0.025880106,0.010412381,"[0.845255994796753, 0.7801100015640259, 0.6918174922466278, 0.6435519993305207, 0.7173269987106323]","[0.861650013923645, 0.7696590065956116, 0.6887249946594238, 0.6276350021362305, 0.7259819865226746]",0.7409571284520798,0.014583855314305567,0.2,0.25,0.0763732731377742,0.1,0.05,0.05
5,1,1,0.6265404,"[10.0, 2.8808090209960935]",[0. 0. 0. 0. 0.],[0.         0.00574713 0.         0.00306748 0.00244499],[0. 0. 0. 0. 0.],"[0.0020294189453125, 0.0020294189453125, 0.0020294189453125, 0.0019378662109375, 0.0019378662109375]","[0.014251708984375, 0.014251708984375, 0.014251708984375, 0.01416015625, 0.01416015625]","[0.021788889542222023, 0.021788889542222023, 0.021788889542222023, 0.019344445317983627, 0.019344445317983627]",[0.00247618 0.00243545 0.00238697 0.00233708 0.00227494],0.02480939,0.010478458,"[2.4733840465545653, 8.123015594482421, 8.915439987182618, 8.209494590759277, 10.0]","[2.4348294734954834, 8.253833580017089, 8.59598388671875, 8.821695137023926, 10.0]",0.8610144734442196,0.2059052054773066,0.2,0.25,0.07828467003346357,0.02907651770833334,0.05,0.04774808022511612
6,1,1,0.8255112,"[2.9205440521240233, 4.023971939086914]",[0. 0. 0. 0. 0.],[0.       0.       0.       0.000625 0.      ],[0. 0. 0. 0. 0.],"[0.00677490234375, 0.012939453125, 0.01976776123046875, 0.02411651611328125, 0.0218658447265625]","[0.0189971923828125, 0.0251617431640625, 0.03199005126953125, 0.03633880615234375, 0.034088134765625]","[0.02483111061155796, 0.022883333265781403, 0.025144444778561592, 0.025883333757519722, 0.025038888677954674]",[0.00374108 0.00355608 0.00341772 0.00326357 0.00312862],0.025517825,0.010335128,"[9.190400314331054, 9.250204849243165, 9.491146469116211, 9.764459991455078, 9.614989852905273]","[9.196596145629883, 9.281007194519043, 9.450081062316894, 9.601924705505372, 9.447697830200195]",0.9286786673451527,0.24098715609177274,0.18300122172892597,0.25,0.07479418056612058,0.08002110895833335,0.05,0.049875
7,1,1,0.21327162,"[4.08984899520874, 4.74366512298584]",[0.05357143 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.028472900390625, 0.0338897705078125, 0.038116455078125, 0.038116455078125, 0.038116455078125]","[0.0406951904296875, 0.046112060546875, 0.0503387451171875, 0.0503387451171875, 0.0503387451171875]","[0.024383332580327988, 0.025611111894249916, 0.02504444494843483, 0.02504444494843483, 0.02504444494843483]",[0.00348219 0.00392231 0.00386709 0.00381393 0.00378481],0.027046323,0.011476861,"[9.50176944732666, 8.168190002441406, 8.219510459899903, 7.031594848632813, 6.495149040222168]","[9.472677993774415, 6.858263206481934, 8.214480209350585, 7.107862281799316, 5.937671852111817]",0.8791361799043309,0.2124745134477867,0.1714913010597229,0.23660714285714285,0.07501111358134492,0.08355210895833337,0.05,0.05
8,1,1,0.45899308,"[4.787308025360107, 5.218462181091309]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02539825439453125, 0.0126800537109375, 0.0126800537109375, 0.0126800537109375, 0.003387451171875]","[0.03762054443359375, 0.02490234375, 0.02490234375, 0.02490234375, 0.0156097412109375]","[0.024255555123090744, 0.023466667160391808, 0.023466667160391808, 0.023466667160391808, 0.02281111106276512]",[0.00370718 0.00365663 0.00361115 0.00355848 0.00352455],0.027023315,0.011323184,"[7.6848705291748045, 6.8493848800659185, 7.46076774597168, 7.23470287322998, 7.764773750305176]","[7.46468677520752, 7.222928619384766, 7.223932266235352, 7.41773681640625, 7.6507831573486325]",0.9291549306458134,0.20303425689724316,0.2,0.25,0.07612067374857025,0.1,0.05,0.05
9,1,1,0.087249994,"[5.276615905761719, 6.163642883300781]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.003387451171875, 0.003387451171875, 0.006988525390625, 0.010589599609375, 0.010589599609375]","[0.0156097412109375, 0.0156097412109375, 0.0192108154296875, 0.0228118896484375, 0.0228118896484375]","[0.02281111106276512, 0.02281111106276512, 0.024383332580327988, 0.025955555960536003, 0.025955555960536003]",[0.00345683 0.00342061 0.00338598 0.0033528  0.0033296 ],0.026517058,0.011180419,"[8.238725090026856, 6.368343925476075, 6.4861602783203125, 6.8770544052124025, 6.878318977355957]","[8.020897674560546, 6.249807739257813, 6.4220825195312505, 6.718998908996582, 7.005851936340332]",0.9190974290983386,0.1943604895270004,0.2,0.25,0.07473693957133812,0.1,0.05,0.05
10,2,1,0.87014484,"[6.2270557403564455, 6.725480842590332]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.01335906982421875, 0.0161285400390625, 0.0161285400390625, 0.0161285400390625, 0.0161285400390625]","[0.02558135986328125, 0.028350830078125, 0.028350830078125, 0.028350830078125, 0.028350830078125]","[0.02764444425702095, 0.029333332553505898, 0.029333332553505898, 0.029333332553505898, 0.029333332553505898]",[0.00326911 0.00322718 0.00316284 0.00312789 0.00310195],0.026576351,0.010897093,"[8.854766845703125, 10.0, 9.982163238525391, 9.537607765197754, 10.0]","[9.058797264099121, 10.0, 9.97165126800537, 9.633794784545898, 10.0]",0.9294060765839401,0.2445903941215669,0.19080358728185878,0.25,0.07219112851384772,0.07182096666666668,0.05,0.05
