step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
1,0,1,0.2739234,"[6.1306970596313475, 10.0]",[0.00564442 0.         0.0075662  0.         0.00736648],[0.00034614 0.         0.0004662  0.00138185 0.00030303],[1.635965e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00],"[0.01891033537685871, 0.0296630859375, 0.005732609890401363, 0.0079803466796875, 0.0322113037109375]","[0.03639690577983856, 0.047149658203125, 0.02321918122470379, 0.0254669189453125, 0.0496978759765625]","[0.0294658113270998, 0.027524786069989204, 0.025978632271289825, 0.023758118972182274, 0.025055555626749992]",[0.01371263 0.01086879 0.01019059 0.00852131 0.0078117 ],0.036178112,0.015488059,"[6.981175041198731, 6.770819473266601, 7.019651222229004, 7.011364555358887, 6.860942840576172]","[6.764985275268555, 6.680359649658203, 6.841195487976075, 6.97227783203125, 6.901913833618164]",0.945750057726261,0.19351735432394404,0.19989600181579592,0.2448557225079887,0.10814401981887083,0.1,0.049836403494421366,0.049500555765240206
2,0,1,-0.46042657,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0060577392578125, 0.0060577392578125, 0.0184326171875, 0.0308074951171875, 0.0308074951171875]","[0.0235443115234375, 0.0235443115234375, 0.035919189453125, 0.0482940673828125, 0.0482940673828125]","[0.029899999499320984, 0.029899999499320984, 0.02921111136674881, 0.028522221371531487, 0.028522221371531487]",[0.00761039 0.00752262 0.00744977 0.00740056 0.00736196],0.035805598,0.015175264,"[4.84702844619751, 3.5367789268493652, 3.4342398643493652, 3.6755050659179687, 3.846080112457275]","[4.852634048461915, 3.520285129547119, 3.3135278701782225, 3.783337879180908, 3.6594361305236816]",0.8465128216328832,0.12071703062690214,0.2,0.25,0.10767979206100234,0.06811599894497863,0.05,0.05
3,0,1,-0.918053,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.001739501953125, 0.001739501953125, 0.0074462890625, 0.0074462890625, 0.0074462890625]","[0.01922607421875, 0.01922607421875, 0.024932861328125, 0.024932861328125, 0.024932861328125]","[0.022688888013362885, 0.022688888013362885, 0.026822222396731377, 0.026822222396731377, 0.026822222396731377]",[0.00726349 0.00723982 0.00721871 0.00720115 0.00718606],0.034432985,0.0150010185,"[1.0910494804382325, 0.9790044903755188, 0.8447890043258668, 0.8886130094528198, 0.971602988243103]","[1.0562560081481933, 1.0016189813613892, 0.848558509349823, 0.8926819920539856, 0.9574319839477539]",0.7544245492923158,0.02367756366733647,0.2,0.25,0.11108984708331256,0.06965713854166666,0.05,0.05
4,0,1,-0.96694475,"[5.993220901489258, 6.850415992736816]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.027374267578125, 0.01590728759765625, 0.0044403076171875, 0.0044403076171875, 0.0044403076171875]","[0.04486083984375, 0.03339385986328125, 0.0219268798828125, 0.0219268798828125, 0.0219268798828125]","[0.020944444462656975, 0.021533332765102386, 0.022122222930192947, 0.022122222930192947, 0.022122222930192947]",[0.0071501  0.00713055 0.00711427 0.00709975 0.00709388],0.034077905,0.014732302,"[0.731824016571045, 0.7637330055236817, 0.719989001750946, 0.6311349987983703, 0.7951570153236389]","[0.7167500019073487, 0.7589925050735473, 0.7181439995765686, 0.721465003490448, 0.881279993057251]",0.7777260594509434,0.01427785168246646,0.19647849689830435,0.25,0.11696971087017251,0.1,0.05,0.05
5,1,1,0.6265404,"[6.943836975097656, 5.881321144104004]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.00471698],[0. 0. 0. 0. 0.],"[0.004241943359375, 0.004241943359375, 0.00356292724609375, 0.0028839111328125, 0.0028839111328125]","[0.021728515625, 0.021728515625, 0.02104949951171875, 0.0203704833984375, 0.0203704833984375]","[0.026088889688253403, 0.026088889688253403, 0.02374444529414177, 0.021400000900030136, 0.021400000900030136]",[0.00698293 0.00681789 0.00663443 0.00652813 0.00645369],0.03300635,0.014547182,"[4.714066123962403, 7.507777214050293, 9.373100662231446, 9.81125602722168, 7.188763999938965]","[4.68585958480835, 7.148417854309082, 9.310616493225098, 9.084496116638183, 7.125542259216309]",0.8974979172157909,0.20931292008142005,0.2,0.25,0.11194740481911909,0.027180988541666687,0.05,0.04905660377358491
6,1,1,0.8255112,"[5.929952239990235, 7.268913269042969]",[0.         0.00419647 0.         0.         0.        ],[0.         0.00028977 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0328318290412426, 0.0188446044921875, 0.014007568359375, 0.0128326416015625, 0.01898193359375]","[0.0503184013068676, 0.0363311767578125, 0.031494140625, 0.0303192138671875, 0.036468505859375]","[0.027229629456996918, 0.03271111100912094, 0.03292962908744812, 0.032011110335588455, 0.03209444507956505]",[0.00610084 0.00660384 0.00675865 0.0065725  0.00646274],0.03354694,0.014045846,"[8.695000457763673, 9.15017204284668, 9.859989547729493, 10.0, 9.704400253295898]","[8.735918235778808, 9.196749496459962, 9.778995132446289, 9.461864471435547, 9.940502166748047]",0.958767769777004,0.24132264951143276,0.18234353721688648,0.2489508822126848,0.10457240192716913,0.081636253125,0.05,0.049942045783830775
7,1,1,0.21327162,"[7.390757942199707, 6.338751220703125]",[0. 0. 0. 0. 0.],[0.00166667 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.03375244140625, 0.0423736572265625, 0.0423736572265625, 0.0423736572265625, 0.0423736572265625]","[0.051239013671875, 0.0598602294921875, 0.0598602294921875, 0.0598602294921875, 0.0598602294921875]","[0.030666666105389595, 0.029155556112527847, 0.029155556112527847, 0.029155556112527847, 0.029155556112527847]",[0.00624878 0.00615204 0.00608017 0.00601816 0.00599194],0.035198767,0.014939741,"[7.6704967498779295, 10.0, 8.323550987243651, 4.274261093139648, 9.126086235046387]","[7.833587646484375, 10.0, 7.159748077392578, 4.115970134735107, 9.644433212280273]",0.9196134038687864,0.21239102921901995,0.1673816909137954,0.25,0.10687228269430435,0.08330173437500002,0.05,0.049666666666666665
8,1,1,0.45899308,"[6.399531936645508, 7.416877937316895]",[0.         0.         0.04411765 0.         0.01025641],[0.         0.00218341 0.         0.00413223 0.00518135],[0. 0. 0. 0. 0.],"[0.020965576171875, 0.020965576171875, 0.0301971435546875, 0.0301971435546875, 0.0]","[0.03594970703125, 0.03594970703125, 0.0451812744140625, 0.0451812744140625, 0.014984130859375]","[0.029277777299284935, 0.029277777299284935, 0.02562222257256508, 0.02562222257256508, 0.023133333772420883]",[0.00663678 0.00652861 0.00706438 0.00698872 0.0070103 ],0.03530066,0.014648538,"[9.419800567626954, 9.345867156982422, 8.538690757751464, 9.249315071105958, 9.552513122558594]","[9.152628517150879, 9.485453605651855, 8.645365715026855, 9.193977165222169, 9.766693878173829]",0.9653109055859431,0.23684004700615297,0.2,0.23640648567119155,0.10834666880068293,0.08601710104166667,0.05,0.04770060306624903
9,1,1,0.087249994,"[7.507037925720215, 8.716529083251952]",[0. 0. 0. 0. 0.],[0.         0.         0.00324675 0.         0.        ],[0. 0. 0. 0. 0.],"[0.010162353515625, 0.010162353515625, 0.0, 0.0, 0.004302978515625]","[0.014984130859375, 0.014984130859375, 0.00482177734375, 0.00482177734375, 0.009124755859375]","[0.023133333772420883, 0.023133333772420883, 0.02535555511713028, 0.02535555511713028, 0.03471111133694649]",[0.00686073 0.00677316 0.00670742 0.00666924 0.00662803],0.03380533,0.01542583,"[8.093346214294433, 7.360298347473145, 7.332271766662598, 7.098862075805664, 6.714084815979004]","[8.072971725463868, 7.510701751708985, 6.9446563720703125, 7.461017227172852, 6.89877986907959]",0.9338419683891819,0.20145754540373892,0.2,0.25,0.10284069550979362,0.08019307812499998,0.05,0.04935064935064935
10,2,1,0.87014484,"[8.802141761779785, 10.0]",[0.        0.        0.        0.0746888 0.       ],[0.         0.         0.00197628 0.         0.        ],[0. 0. 0. 0. 0.],"[0.01827239990234375, 0.0322418212890625, 0.0322418212890625, 0.007415771484375, 0.007415771484375]","[0.02309417724609375, 0.0370635986328125, 0.0370635986328125, 0.012237548828125, 0.012237548828125]","[0.03076111152768135, 0.026811111718416214, 0.026811111718416214, 0.025566667318344116, 0.025566667318344116]",[0.00649278 0.00639407 0.00629772 0.00676956 0.00672103],0.03343991,0.015349799,"[9.23871726989746, 10.0, 9.281027793884277, 10.0, 10.0]","[9.059759712219238, 10.0, 9.636895561218262, 10.0, 10.0]",0.947907988719589,0.2450784389422233,0.18995832619092146,0.23132780082987553,0.10677385050689803,0.07516482916666667,0.05,0.04960474308300396
