step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
11,2,1,0.5022721,"[9.94126091003418, 7.349999809265137]",[0.01647287 0.         0.         0.01367521 0.        ],[0.         0.00132275 0.         0.         0.00212766],[0. 0. 0. 0. 0.],"[0.02431742288172245, 0.0315093994140625, 0.0315093994140625, 0.0276947021484375, 0.025787353515625]","[0.0317179374396801, 0.038909912109375, 0.038909912109375, 0.03509521484375, 0.0331878662109375]","[0.028529629111289978, 0.026633333414793015, 0.026633333414793015, 0.024292591959238052, 0.02312222309410572]",[0.00210142 0.00238918 0.00234416 0.002456   0.00249205],0.029301688,0.011180849,"[10.0, 10.0, 9.322484016418457, 8.569498825073243, 9.224780082702637]","[10.0, 10.0, 9.146203804016114, 8.352237892150878, 8.82621898651123]",0.8492839281428906,0.02403226248772402,0.09564634489533086,0.2909555754323196,0.14555056712195488,0.1,0.1,0.09309917820556118,
12,2,1,-0.6011291,"[7.717499923706055, 7.626445007324219]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02906036376953125, 0.0205078125, 0.02165985107421875, 0.01995086669921875, 0.01708984375]","[0.03646087646484375, 0.0279083251953125, 0.02906036376953125, 0.02735137939453125, 0.0244903564453125]","[0.020755555480718613, 0.019500000402331352, 0.020738888531923294, 0.02192777767777443, 0.021877778694033623]",[0.00275265 0.0027423  0.00272892 0.00271926 0.00271199],0.02931648,0.010945562,"[8.322052383422852, 2.59618444442749, 2.872431373596191, 2.57034797668457, 2.5591859817504883]","[8.850704193115234, 2.3626640319824217, 2.825572395324707, 2.4332660675048827, 2.515354967117309]",0.809410438932146,0.01183901977489504,0.1,0.3,0.156314253532251,0.041257165625000015,0.1,0.1,
13,2,1,-0.6667887,"[7.697203254699707, 9.302972984313964]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02245330810546875, 0.0278167724609375, 0.0293121337890625, 0.0308074951171875, 0.03265380859375]","[0.02985382080078125, 0.03521728515625, 0.036712646484375, 0.0382080078125, 0.0400543212890625]","[0.02384999953210354, 0.025822222232818604, 0.026350000873208046, 0.02687777765095234, 0.027588889002799988]",[0.00268836 0.00267784 0.00266861 0.00266115 0.00265207],0.029714856,0.010782738,"[2.872988414764404, 2.295320987701416, 2.456229496002197, 2.545458936691284, 2.4820685386657715]","[2.7789959430694577, 2.2301684856414794, 2.383671522140503, 2.482062530517578, 2.4663565158843994]",0.8369170205506317,0.008075948485424006,0.09494893210274832,0.3,0.146950756629126,0.08694138333333334,0.1,0.1,
14,2,1,-0.098038375,"[9.403750228881837, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.030731201171875, 0.02496337890625, 0.0211181640625, 0.0211181640625, 0.0183258056640625]","[0.0381317138671875, 0.0323638916015625, 0.0285186767578125, 0.0285186767578125, 0.025726318359375]","[0.024966666474938393, 0.023072222247719765, 0.023800000548362732, 0.023800000548362732, 0.0213666670024395]",[0.00263049 0.00261652 0.00260065 0.00258442 0.00256753],0.029767497,0.010536897,"[2.268888998031616, 2.9012790679931637, 5.683019065856934, 5.760897254943848, 5.072909641265869]","[2.279451036453247, 2.7223730087280273, 5.50886287689209, 5.4490766525268555, 5.287372779846192]",0.8455773056212813,0.013335401680621521,0.1,0.3,0.15106466852399317,0.08117723541666667,0.1,0.1,
15,3,1,-0.8871905,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0314788818359375, 0.0289154052734375, 0.02874755859375, 0.0285797119140625, 0.0285797119140625]","[0.03887939453125, 0.03631591796875, 0.0361480712890625, 0.035980224609375, 0.035980224609375]","[0.02182222157716751, 0.019655555486679077, 0.02022777870297432, 0.020800000056624413, 0.020800000056624413]",[0.00259903 0.00259248 0.00258864 0.00258462 0.0025801 ],0.03013416,0.010372087,"[5.077823448181152, 1.6258759498596191, 1.2705329656600952, 0.9599045157432556, 1.3589834928512574]","[5.0339785575866705, 1.6315709590911864, 1.1726580142974854, 0.9363600134849548, 1.3063840150833128]",0.8346335456181843,0.006498905282135009,0.09536389290018285,0.3,0.1565079828525331,0.07626276458333334,0.1,0.1,
16,3,1,-0.5918146,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0325775146484375, 0.0121002197265625, 0.0121002197265625, 0.0400543212890625, 0.0540313720703125]","[0.03997802734375, 0.019500732421875, 0.019500732421875, 0.047454833984375, 0.061431884765625]","[0.019277777522802353, 0.02307777851819992, 0.02307777851819992, 0.02557407319545746, 0.026822222396731377]",[0.00256592 0.00256002 0.00255142 0.00253847 0.00252577],0.030683847,0.011348416,"[1.1527206897735596, 1.0746236324310303, 1.9056190490722655, 2.645406627655029, 2.512080669403076]","[1.1253243207931518, 1.0623246669769286, 1.9452213287353515, 2.640174674987793, 2.5365452766418457]",0.8517384429360663,0.00579723358750982,0.09782141323747306,0.3,0.14811979611108342,0.1,0.1,0.1,
17,3,1,-0.87428945,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.015594482421875, 0.00969696044921875, 0.0037994384765625, 0.0037994384765625, 0.0037994384765625]","[0.0229949951171875, 0.01709747314453125, 0.011199951171875, 0.011199951171875, 0.011199951171875]","[0.03215555474162102, 0.027861110866069794, 0.02356666699051857, 0.02356666699051857, 0.02356666699051857]",[0.00250729 0.0024988  0.00249248 0.00248929 0.00248738],0.030112822,0.0115504945,"[2.94111738204956, 3.0071446418762204, 1.5692384958267214, 1.2636399745941163, 1.2666130065917969]","[2.6837025642395016, 3.0672103881835935, 1.5673344850540163, 1.297385025024414, 1.346926999092102]",0.846790038417435,0.006329007915478033,0.1,0.3,0.14046103050195705,0.1,0.1,0.1,
18,3,1,0.112585306,"[7.8125001907348635, 2.1162209510803223]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.034210205078125, 0.034210205078125, 0.034210205078125, 0.034210205078125, 0.034210205078125]","[0.0416107177734375, 0.0416107177734375, 0.0416107177734375, 0.0416107177734375, 0.0416107177734375]","[0.029222222045063972, 0.029222222045063972, 0.029222222045063972, 0.029222222045063972, 0.029222222045063972]",[0.00283079 0.00282233 0.00281156 0.00280276 0.0027918 ],0.030378977,0.011546212,"[1.301622986793518, 2.6088390350341797, 4.93246488571167, 6.0480237960815435, 5.7183269500732425]","[1.2938759803771973, 2.663789987564087, 5.445684051513672, 5.92484302520752, 5.783126258850098]",0.8190582051275888,0.01276313453873976,0.08375593821207683,0.3,0.14454230841843888,0.07799682395833335,0.1,0.1,
19,3,1,0.22084308,"[2.133061933517456, 2.597766017913818]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0291290283203125, 0.0260772705078125, 0.0240936279296875, 0.0221099853515625, 0.024932861328125]","[0.036529541015625, 0.033477783203125, 0.031494140625, 0.029510498046875, 0.0323333740234375]","[0.01857222244143486, 0.018133332952857018, 0.02143888920545578, 0.024744443595409393, 0.022388888522982597]",[0.00274833 0.00273088 0.00271338 0.00269018 0.00267576],0.030472074,0.011337895,"[6.622418212890625, 6.081045150756836, 6.503240585327148, 7.047955894470215, 6.40351676940918]","[6.579543495178223, 6.1236772537231445, 6.37359676361084, 7.154515266418457, 6.1842491149902346]",0.8448459484357891,0.018518501911021095,0.1,0.3,0.15142931839976806,0.07489812812499999,0.1,0.1,
20,4,1,-0.014393091,"[2.6186410427093505, 3.1994580268859862]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02386474609375, 0.021728515625, 0.021728515625, 0.03973388671875, 0.03973388671875]","[0.0312652587890625, 0.0291290283203125, 0.0291290283203125, 0.0471343994140625, 0.0471343994140625]","[0.02254074066877365, 0.02284444496035576, 0.02284444496035576, 0.02298888936638832, 0.02298888936638832]",[0.00263042 0.0026109  0.00259169 0.00257849 0.00256501],0.030741805,0.01128081,"[6.636273002624512, 6.321127319335938, 7.076407623291016, 5.605537414550781, 6.027533721923828]","[6.583021926879883, 6.599379539489746, 6.917934417724609, 5.590276145935059, 5.924508285522461]",0.8689555696435189,0.018091924565905724,0.09645116773702331,0.3,0.15441247734059,0.1,0.1,0.1,
