step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
1,0,1,0.2739234,"[2.0258699893951415, 2.705651044845581]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[5.7392102e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.0036840438842773438, 0.04016723483800888, 0.04810485988855362, 0.0567779541015625, 0.0571797676384449]","[0.007727622985839844, 0.04421081393957138, 0.05214843899011612, 0.060821533203125, 0.0612233467400074]","[0.02975972183048725, 0.02663407474756241, 0.03296888992190361, 0.02994592674076557, 0.028031110763549805]",[0. 0. 0. 0. 0.],0.044732947,0.024685519,"[2.2310067653656005, 2.3055630207061766, 2.4505347728729245, 2.39141731262207, 3.7996597290039062]","[2.252109098434448, 2.260435962677002, 2.4045973300933836, 2.358933401107788, 3.3640172004699704]",0.8030134858447606,0.08414508980919536,0.1997532978392484,0.25,0.06968901922478331,0.1,0.04942607897153352,0.05
2,0,1,-0.46042657,"[2.732435941696167, 3.8404430389404296]",[0.         0.         0.         0.06060606 0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0415802001953125, 0.0415802001953125, 0.0415802001953125, 0.0545196533203125, 0.0545196533203125]","[0.045623779296875, 0.045623779296875, 0.045623779296875, 0.058563232421875, 0.058563232421875]","[0.030766665935516357, 0.030766665935516357, 0.030766665935516357, 0.02965555526316166, 0.02965555526316166]",[0.0033736  0.0033398  0.00328668 0.00368499 0.00363071],0.045107428,0.02400773,"[6.334670829772949, 7.554263114929199, 2.8702870368957516, 4.1682899475097654, 2.7122710227966307]","[5.836534118652344, 6.803733825683594, 3.0667460441589354, 4.147970962524414, 2.8724671363830563]",0.8192138555527525,0.1434009347651829,0.19158072530487438,0.23484848484848486,0.07117871157171028,0.0782049990625,0.05,0.05
3,0,1,-0.918053,"[3.8742849349975583, 4.461594009399414]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0439910888671875, 0.0439910888671875, 0.0439910888671875, 0.061767578125, 0.061767578125]","[0.04803466796875, 0.04803466796875, 0.04803466796875, 0.0658111572265625, 0.0658111572265625]","[0.030533334240317345, 0.030533334240317345, 0.030533334240317345, 0.027166666463017464, 0.027166666463017464]",[0.00359252 0.00357289 0.00355294 0.00354072 0.00353107],0.045770023,0.023115657,"[1.3773210048675537, 1.0967999935150146, 0.9753035068511963, 0.786290991306305, 1.1606080293655396]","[1.3729160308837889, 1.0502650260925293, 1.0086269855499268, 0.8657729983329773, 1.0954819917678833]",0.702985163769348,0.028684605795901853,0.19096667686205232,0.25,0.0713410863197271,0.06199279479166667,0.05,0.05
4,0,1,-0.96694475,"[4.516872119903565, 5.188797950744629]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.061767578125, 0.0537567138671875, 0.045745849609375, 0.045745849609375, 0.045745849609375]","[0.0658111572265625, 0.05780029296875, 0.0497894287109375, 0.0497894287109375, 0.0497894287109375]","[0.027166666463017464, 0.030166666954755783, 0.03316666558384895, 0.03316666558384895, 0.03316666558384895]",[0.00350158 0.00348762 0.00347498 0.00346158 0.00345202],0.046629615,0.022311604,"[1.0217514991760255, 0.7283569931983949, 0.602708500623703, 0.6790420055389405, 0.7427849888801574]","[0.8955645084381103, 0.6941244959831239, 0.5997200012207031, 0.6466064989566803, 0.7370110154151917]",0.7315228436173701,0.015397894115698337,0.19656614965322067,0.25,0.06955879984845102,0.1,0.05,0.05
5,1,1,0.6265404,"[5.247428894042969, 6.055935096740723]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0392913818359375, 0.0392913818359375, 0.0392913818359375, 0.0164031982421875, 0.0164031982421875]","[0.0433349609375, 0.0433349609375, 0.0433349609375, 0.02044677734375, 0.02044677734375]","[0.024677777662873268, 0.024677777662873268, 0.024677777662873268, 0.026399999856948853, 0.026399999856948853]",[0.00336614 0.0032513  0.00312908 0.00306024 0.00299452],0.04594911,0.021755995,"[5.015892887115479, 7.315451240539551, 8.028661346435547, 9.792548942565919, 7.540269279479981]","[5.017145442962646, 7.4359889984130865, 8.16571865081787, 9.931353187561035, 7.267843246459961]",0.8595178398049579,0.20579321175468918,0.2,0.25,0.0743875030502686,0.029337125,0.05,0.05
6,1,1,0.8255112,"[6.105540084838867, 7.270474815368653]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00229735 0.        ],[0. 0. 0. 0. 0.],"[0.0070953369140625, 0.0097808837890625, 0.012201945297420025, 0.0143585205078125, 0.0143585205078125]","[0.011138916015625, 0.013824462890625, 0.01624552346765995, 0.018402099609375, 0.018402099609375]","[0.024677777662873268, 0.02073703706264496, 0.02141851931810379, 0.026722222566604614, 0.026722222566604614]",[0.00275041 0.00259291 0.00247027 0.00233941 0.00223101],0.041932654,0.022790005,"[9.899832153320313, 9.489677047729492, 9.6210111618042, 9.708968162536621, 10.0]","[9.633619117736817, 9.373794174194336, 9.624459266662598, 9.845509338378907, 10.0]",0.946453653087381,0.2457482262220449,0.2,0.25,0.07413711367830558,0.07702778333333334,0.05,0.04954052985369711
7,1,1,0.21327162,"[7.3809761047363285, 8.444453811645507]",[0.         0.         0.02472528 0.         0.        ],[0.         0.00598802 0.00310559 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0102386474609375, 0.0102386474609375, 0.00555419921875, 0.0008697509765625, 0.0008697509765625]","[0.0142822265625, 0.0142822265625, 0.0095977783203125, 0.004913330078125, 0.004913330078125]","[0.029411111027002335, 0.029411111027002335, 0.026222221553325653, 0.02303333394229412, 0.02303333394229412]",[0.00284805 0.00278916 0.00299341 0.00319659 0.00313813],0.039746933,0.023451021,"[10.0, 7.906364059448242, 7.954464149475098, 6.363972854614258, 6.9972837448120115]","[9.465680503845215, 7.623384857177735, 7.55810775756836, 6.331192398071289, 6.789645004272461]",0.9060797191194215,0.21173076957892348,0.2,0.2438186813186813,0.07213524727465818,0.08021374375000001,0.05,0.04818127719715848
8,1,1,0.45899308,"[8.55236988067627, 9.951703071594238]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0046844482421875, 0.0084991455078125, 0.013885498046875, 0.013885498046875, 0.0485992431640625]","[0.00872802734375, 0.012542724609375, 0.0179290771484375, 0.0179290771484375, 0.052642822265625]","[0.024166665971279144, 0.025299999862909317, 0.021922221407294273, 0.021922221407294273, 0.02052222192287445]",[0.00306672 0.00300784 0.00294697 0.00290186 0.00286021],0.038531076,0.023515794,"[8.202787780761719, 7.761151123046875, 9.14468173980713, 7.75721321105957, 7.718782806396485]","[7.888306999206543, 7.672826766967773, 9.179820251464843, 8.190936279296874, 7.763645935058594]",0.938097903973588,0.21690473946473215,0.19593179826256185,0.25,0.07526136624629404,0.1,0.05,0.05
9,1,1,0.087249994,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0485992431640625, 0.0491790771484375, 0.0497589111328125, 0.0497589111328125, 0.017486572265625]","[0.052642822265625, 0.05322265625, 0.053802490234375, 0.053802490234375, 0.0215301513671875]","[0.02052222192287445, 0.025033332407474518, 0.029544444754719734, 0.029544444754719734, 0.02285555563867092]",[0.00279536 0.00275728 0.00271446 0.00267423 0.00265064],0.03921818,0.023081616,"[8.33282413482666, 5.9168556213378904, 6.076006317138672, 6.236105728149414, 6.008919906616211]","[8.10595474243164, 5.931247138977051, 6.555138969421387, 6.587366676330567, 5.797738075256348]",0.8612188802133807,0.18481155188886805,0.17106325304186024,0.25,0.07203971069931897,0.08330436458333335,0.05,0.05
10,2,1,0.87014484,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0150909423828125, 0.0126953125, 0.0126953125, 0.02034759521484375, 0.0279998779296875]","[0.019134521484375, 0.0167388916015625, 0.0167388916015625, 0.02439117431640625, 0.03204345703125]","[0.02303333394229412, 0.02321111038327217, 0.02321111038327217, 0.022744445130228996, 0.022277778014540672]",[0.00260184 0.00253572 0.00248239 0.00243236 0.00239613],0.038155038,0.022870295,"[7.708568954467774, 10.0, 8.616934013366699, 10.0, 10.0]","[7.489190292358399, 10.0, 8.602344512939453, 10.0, 10.0]",0.9359562389472762,0.23759997410503156,0.2,0.25,0.07701208046724445,0.071344184375,0.05,0.05
