step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
11,2,1,0.5037966,"[10.0, 8.417540740966796]",[0.02375566 0.         0.1911977  0.         0.        ],[0.         0.00368682 0.00462963 0.         0.        ],[0. 0. 0. 0. 0.],"[0.02564239501953125, 0.0728607177734375, 0.0489959716796875, 0.0405019111931324, 0.0473785400390625]","[0.03652191162109375, 0.083740234375, 0.05987548828125, 0.0513814277946949, 0.058258056640625]","[0.033008333295583725, 0.03200000151991844, 0.036214813590049744, 0.03521851822733879, 0.029011111706495285]",[0.01535592 0.0151803  0.0192838  0.02125541 0.0209449 ],0.04374388,0.022386992,"[7.392278289794922, 7.859778022766113, 10.0, 8.841622734069825, 8.042629432678222]","[7.420406150817871, 7.928408241271972, 10.0, 8.032377815246582, 7.316839408874512]",0.7096940581732704,0.08906779205530224,0.15840987306733373,0.19626166317342789,0.06761802055783815,0.1,0.05,0.04833670931936828
12,2,1,-0.6040412,"[8.638713264465332, 6.09546012878418]",[0.         0.03115265 0.         0.         0.        ],[0.00257732 0.         0.         0.         0.        ],[0.00083893 0.         0.         0.         0.        ],"[0.13274002075195312, 0.153778076171875, 0.138946533203125, 0.1043752059340477, 0.0352325439453125]","[0.14361953735351562, 0.1646575927734375, 0.1498260498046875, 0.1152547225356102, 0.046112060546875]","[0.03359444439411163, 0.03388518467545509, 0.03141111135482788, 0.03064073994755745, 0.029100000858306885]",[0.02035437 0.02020262 0.02031093 0.0201795  0.02007245],0.050421454,0.03442656,"[7.638583755493164, 6.065489768981934, 4.391366767883301, 3.903158950805664, 2.9096492767333983]","[8.216834259033202, 6.260484504699707, 4.151227951049805, 3.7849835395812987, 2.7675617218017576]",0.6237177057526927,0.05988688655575798,0.09732516362116887,0.24221183800623053,0.06909033472508304,0.06410820850694446,0.04161073825503356,0.04948453608247423
13,2,1,-0.6660309,"[6.164335823059083, 6.665680885314941]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.         0.01470588],[0. 0. 0. 0. 0.],"[0.0352325439453125, 0.0352325439453125, 0.0583038330078125, 0.0583038330078125, 0.0583038330078125]","[0.046112060546875, 0.046112060546875, 0.069183349609375, 0.069183349609375, 0.069183349609375]","[0.029100000858306885, 0.029100000858306885, 0.027977777644991875, 0.027977777644991875, 0.027977777644991875]",[0.02000763 0.01997809 0.01993727 0.0198966  0.01986457],0.05065979,0.03407297,"[2.7367549419403074, 1.1523420333862304, 2.080627965927124, 3.4780481338500975, 2.7906889438629148]","[2.6373960494995115, 1.1440909862518311, 2.1665579319000243, 3.712201976776123, 2.554779005050659]",0.7242490160036616,0.031226131285309273,0.2,0.25,0.0723594500778295,0.07360461111111112,0.05,0.047058823529411764
14,2,1,-0.0984602,"[6.733741188049317, 2.3329790592193604]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0278778076171875, 0.0278778076171875, 0.0278778076171875, 0.0308837890625, 0.0308837890625]","[0.03875732421875, 0.03875732421875, 0.03875732421875, 0.0417633056640625, 0.0417633056640625]","[0.024811111390590668, 0.024811111390590668, 0.024811111390590668, 0.031099999323487282, 0.031099999323487282]",[0.01972592 0.01965653 0.0196056  0.01951253 0.01945879],0.0503423,0.033623967,"[2.747946548461914, 2.2238849639892577, 5.8097480773925785, 4.724796962738037, 4.343599128723144]","[2.629196500778198, 2.2189289569854735, 6.108514976501465, 4.699284934997559, 4.557916927337646]",0.7544987277508649,0.04940772563519935,0.2,0.25,0.07094832190733211,0.08414268020833333,0.05,0.05
15,3,1,-0.8912336,"[2.3762879371643066, 2.834031009674072]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02887471579015255, 0.0248565673828125, 0.036529541015625, 0.0482025146484375, 0.0482025146484375]","[0.0397542305290699, 0.035736083984375, 0.0474090576171875, 0.05908203125, 0.05908203125]","[0.029400000348687172, 0.026000000536441803, 0.02694999985396862, 0.027899999171495438, 0.027899999171495438]",[0.01932107 0.01925742 0.01922623 0.01919946 0.01917363],0.05019537,0.032857426,"[4.653727436065674, 1.5001040220260622, 1.307769465446472, 1.1798165082931518, 1.0115895032882691]","[4.654483032226563, 1.5116689920425417, 1.2017159938812256, 1.1543935298919679, 1.0297820329666139]",0.7178508311749603,0.024212922039594294,0.19273837041195638,0.25,0.07214322344563176,0.07875631527777778,0.05,0.05
16,3,1,-0.59592354,"[2.8592240333557126, 4.183239936828613]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.03249511867761612, 0.031982421875, 0.021728515625, 0.019287109375, 0.015018463134765625]","[0.04337463527917862, 0.0428619384765625, 0.0326080322265625, 0.0301666259765625, 0.025897979736328125]","[0.024808889254927635, 0.03208889067173004, 0.03242222219705582, 0.029924999922513962, 0.022358333691954613]",[0.01909507 0.01902941 0.01897366 0.01889067 0.01877693],0.048888262,0.03173822,"[0.9151564002037048, 1.1118449687957763, 1.0771919727325439, 2.34283127784729, 2.5579837799072265]","[0.9181968092918396, 1.0628857851028441, 1.0242297172546386, 2.3039960384368894, 2.5747538089752195]",0.7395233839604468,0.01947148722073503,0.2,0.25,0.07005189673971172,0.1,0.05,0.05
17,3,1,-0.88007396,"[4.222377014160156, 5.0431060791015625]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.009185791015625, 0.0, 0.0, 0.0, 0.0396270751953125]","[0.0189056396484375, 0.0097198486328125, 0.0097198486328125, 0.0097198486328125, 0.049346923828125]","[0.023755555972456932, 0.026377778500318527, 0.026377778500318527, 0.026377778500318527, 0.02432222291827202]",[0.01864169 0.01860172 0.01857444 0.01854604 0.01851471],0.04758689,0.03177153,"[2.5410449504852295, 1.3867289781570435, 1.203587532043457, 1.3531694650650024, 1.0869869709014892]","[2.541929006576538, 1.3553919792175293, 1.1460384845733642, 1.3227070093154907, 1.1204384803771972]",0.7425908922695459,0.01818603069681571,0.2,0.25,0.07440486157273006,0.1,0.05,0.05
18,3,1,0.12218022,"[5.087546062469483, 6.241867256164551]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0396270751953125, 0.02277374267578125, 0.00592041015625, 0.0131683349609375, 0.0131683349609375]","[0.049346923828125, 0.03249359130859375, 0.0156402587890625, 0.02288818359375, 0.02288818359375]","[0.02432222291827202, 0.026427777484059334, 0.0285333339124918, 0.021266667172312737, 0.021266667172312737]",[0.01847531 0.01841327 0.01828879 0.01817701 0.01803383],0.046865374,0.031423103,"[0.9794309973716736, 2.652688503265381, 5.537628173828125, 6.553337669372559, 6.0380754470825195]","[0.9952140092849732, 2.648736000061035, 5.524183654785157, 6.118946838378906, 6.045590209960937]",0.7466460018258521,0.053497227022705596,0.1999379671536959,0.25,0.07277256285778382,0.07043824479166667,0.05,0.05
19,3,1,0.22276759,"[6.3012340545654295, 5.5556028366088865]",[0. 0. 0. 0. 0.],[0.        0.        0.0035461 0.        0.       ],[0. 0. 0. 0. 0.],"[0.0096282958984375, 0.0078582763671875, 0.0069580078125, 0.0060577392578125, 0.01068115234375]","[0.01934814453125, 0.017578125, 0.0166778564453125, 0.015777587890625, 0.0204010009765625]","[0.023325925692915916, 0.024355554953217506, 0.027666667476296425, 0.030977778136730194, 0.03263888880610466]",[0.01784365 0.01770156 0.01759714 0.01748523 0.01736333],0.04569709,0.031303983,"[6.329387664794922, 4.833837127685547, 8.139825820922852, 6.877088165283204, 7.14117774963379]","[6.3802028656005865, 5.32513656616211, 8.07236976623535, 6.678940010070801, 6.310916900634766]",0.7703140949100641,0.07519942359088858,0.2,0.25,0.06990754985788704,0.07591634131944446,0.05,0.04929078014184397
20,4,1,-0.01127702,"[5.602402877807617, 6.860858726501465]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.014806111343204975, 0.0123291015625, 0.01088714599609375, 0.0139007568359375, 0.0139007568359375]","[0.02452596090734005, 0.0220489501953125, 0.02060699462890625, 0.02362060546875, 0.02362060546875]","[0.0332111120223999, 0.03455926105380058, 0.0330333337187767, 0.027722222730517387, 0.027722222730517387]",[0.01717197 0.01702974 0.01689513 0.01680956 0.01670795],0.044732623,0.030978134,"[6.802989959716797, 5.914876937866211, 6.086037635803223, 4.890164089202881, 4.614184951782227]","[5.988293647766113, 5.5489967346191404, 6.148153877258301, 4.8326005935668945, 4.774398517608643]",0.7745733581483776,0.06636002861165335,0.2,0.25,0.06865721182839073,0.08955611770833333,0.05,0.05
