step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,-0.4154868,"[6.051008987426758, 10.0]",[0. 0. 0. 0. 0.],[0.00080972 0.         0.         0.         0.        ],[1.9002737e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.022774329409003258, 0.020430345088243484, 0.014034271240234375, 0.002857208251953125, 0.0074373879469931126]","[0.03417264670133591, 0.031828660517930984, 0.025432586669921875, 0.014255523681640625, 0.018835702911019325]","[0.023052992299199104, 0.023264102637767792, 0.022115740925073624, 0.01942499913275242, 0.022233333438634872]",[0. 0. 0. 0. 0.],0.025166173,0.01002493,"[6.944787979125977, 6.589716148376465, 6.519857978820801, 7.031481552124023, 4.3595959663391115]","[6.797232437133789, 6.563993263244629, 6.446512222290039, 6.997536659240723, 4.427454566955567]",0.9042123466881098,0.1799563140597158,0.2,0.25,0.07696602286698838,0.1,0.048099726360595924,0.04919028340080972,
2,0,1,0.15340912,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0, 0.0, 0.00225067138671875, 0.0045013427734375, 0.01177978515625]","[0.007598876953125, 0.007598876953125, 0.00984954833984375, 0.0121002197265625, 0.019378662109375]","[0.02885555475950241, 0.02885555475950241, 0.028983334079384804, 0.029111111536622047, 0.024211110547184944]",[0. 0. 0. 0. 0.],0.023455374,0.010653006,"[6.742676162719727, 7.340052604675293, 6.532184410095215, 6.297375106811524, 5.537011909484863]","[6.230835723876953, 7.481397438049316, 6.409786987304687, 6.218409729003906, 5.544688034057617]",0.9066436213996588,0.18429220987076245,0.2,0.25,0.07235141152889638,0.1,0.05,0.05,
3,0,1,0.17057598,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.014007568359375, 0.0162353515625, 0.01264190673828125, 0.0090484619140625, 0.0090484619140625]","[0.0216064453125, 0.023834228515625, 0.02024078369140625, 0.0166473388671875, 0.0166473388671875]","[0.02256111055612564, 0.020911110565066338, 0.020061111077666283, 0.019211111590266228, 0.019211111590266228]",[0. 0. 0. 0. 0.],0.02316069,0.01018642,"[6.334477424621582, 7.777117919921875, 6.887550354003906, 6.7613111495971685, 4.924238014221191]","[6.3240478515625, 7.848654937744141, 6.9483482360839846, 6.640662956237793, 4.974769973754883]",0.9060756090760713,0.18529814044892637,0.19319274119841748,0.25,0.07758472742872743,0.1,0.05,0.05,
4,0,1,0.18030155,"[9.016852951049804, 10.0]",[0.         0.16509435 0.         0.         0.        ],[0.         0.         0.         0.         0.01388889],[0. 0. 0. 0. 0.],"[0.0047149658203125, 0.0137481689453125, 0.0227813720703125, 0.0227813720703125, 0.0227813720703125]","[0.0123138427734375, 0.0213470458984375, 0.0303802490234375, 0.0303802490234375, 0.0303802490234375]","[0.025111110880970955, 0.025011111050844193, 0.02491111122071743, 0.02491111122071743, 0.02491111122071743]",[0.         0.00101226 0.00198739 0.00196265 0.00195476],0.023202054,0.010061989,"[8.678696632385254, 6.402776336669922, 7.435472297668457, 7.256407737731934, 5.56075496673584]","[8.592377281188964, 6.3950847625732425, 7.085874176025391, 7.067355918884277, 5.616394996643066]",0.8605572605423804,0.19634942322681384,0.19395576299623002,0.20872641509433962,0.07541454811388565,0.1,0.05,0.036111111111111115,
5,0,1,0.041803002,"[6.437705993652344, 6.606608200073242]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.00933837890625, 0.00933837890625, 0.00933837890625, 0.055328369140625, 0.055328369140625]","[0.016937255859375, 0.016937255859375, 0.016937255859375, 0.06292724609375, 0.06292724609375]","[0.027188889682292938, 0.027188889682292938, 0.027188889682292938, 0.031288888305425644, 0.031288888305425644]",[0.00189062 0.00185078 0.00182815 0.00181394 0.00179598],0.023719542,0.011375538,"[6.445344924926758, 6.895498275756836, 7.882674217224121, 6.828846168518067, 7.033567810058594]","[6.318976402282715, 7.125493621826172, 8.54460105895996, 6.5568738937377935, 7.172356033325196]",0.8999735064385935,0.1953347113134182,0.18382021996282763,0.25,0.07081857516234762,0.1,0.05,0.05,
6,0,1,0.09048104,"[6.739098739624024, 7.11074275970459]",[0.         0.02655486 0.         0.         0.        ],[0.         0.00143575 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.055328369140625, 0.0218963623046875, 0.0218963623046875, 0.0218963623046875, 0.0218963623046875]","[0.06292724609375, 0.0294952392578125, 0.0294952392578125, 0.0294952392578125, 0.0294952392578125]","[0.031288888305425644, 0.028733333572745323, 0.028733333572745323, 0.028733333572745323, 0.028733333572745323]",[0.00178235 0.00346497 0.00343319 0.0034093  0.0033859 ],0.024355363,0.011808647,"[7.490208244323731, 5.205271148681641, 5.2607011795043945, 7.032747268676758, 5.813759231567383]","[7.236678123474121, 6.036813735961914, 5.096194076538086, 6.7072509765625, 5.971138954162598]",0.8831226854365177,0.17714010218755383,0.1932384724519691,0.243361285814116,0.07081857516234762,0.1,0.05,0.04856424982053123,
7,0,1,0.12773132,"[7.466279792785644, 9.495923805236817]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0220947265625, 0.0169830322265625, 0.011871337890625, 0.011871337890625, 0.0078887939453125]","[0.029693603515625, 0.0245819091796875, 0.01947021484375, 0.01947021484375, 0.0154876708984375]","[0.031122222542762756, 0.026850000023841858, 0.02257777750492096, 0.02257777750492096, 0.025433333590626717]",[0.00491163 0.00484078 0.00478223 0.00473995 0.0046916 ],0.024238443,0.011461034,"[7.089028167724609, 6.596943664550781, 6.644208335876465, 8.505208206176757, 5.454215049743652]","[6.8532249450683596, 6.4849700927734375, 7.099764442443848, 8.09174919128418, 5.578174018859864]",0.9129837374586631,0.19205070993411866,0.2,0.25,0.07093302752454449,0.1,0.05,0.05,
8,0,1,0.20773077,"[9.601006889343262, 5.7009679794311525]",[0.         0.         0.         0.10236221 0.        ],[0.         0.         0.00240385 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0078887939453125, 0.0149993896484375, 0.0149993896484375, 0.0009002685546875, 0.0009002685546875]","[0.0154876708984375, 0.0225982666015625, 0.0225982666015625, 0.0084991455078125, 0.0084991455078125]","[0.025433333590626717, 0.02535555511713028, 0.02535555511713028, 0.03141111135482788, 0.03141111135482788]",[0.00457476 0.00452367 0.00447041 0.00495653 0.00493188],0.023751242,0.011299731,"[6.589839744567871, 6.90299129486084, 4.205555629730225, 10.0, 6.70139102935791]","[6.414110565185547, 7.04079532623291, 4.138659477233887, 10.0, 6.408843994140625]",0.8852481719647158,0.1925076413898616,0.2,0.22440944881889763,0.07073492790980272,0.1,0.05,0.047596153846153844,
9,0,1,0.31948745,"[5.756075859069824, 6.725257110595703]",[0. 0. 0. 0. 0.],[0.    0.    0.    0.008 0.   ],[0. 0. 0. 0. 0.],"[0.0024871826171875, 0.0040740966796875, 0.0040740966796875, 7.62939453125e-05, 7.62939453125e-05]","[0.0100860595703125, 0.0116729736328125, 0.0116729736328125, 0.0076751708984375, 0.0076751708984375]","[0.031288888305425644, 0.031166667118668556, 0.031166667118668556, 0.027211111038923264, 0.027211111038923264]",[0.00480342 0.00473262 0.00466933 0.00462612 0.00460256],0.022867672,0.011430349,"[7.850238227844239, 8.180246925354004, 6.56278076171875, 7.45476188659668, 7.725485038757324]","[7.729366302490234, 8.066604804992675, 6.899828147888184, 7.516044998168946, 7.477715873718262]",0.9189286197341715,0.20611004457182386,0.2,0.25,0.07081857516234762,0.1,0.05,0.042,
10,0,1,0.33994555,"[6.808057975769043, 7.822628784179687]",[0.         0.01877934 0.         0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[7.62939453125e-05, 0.0192718505859375, 0.0192718505859375, 0.0192718505859375, 0.01458740234375]","[0.0076751708984375, 0.0268707275390625, 0.0268707275390625, 0.0268707275390625, 0.022186279296875]","[0.027211111038923264, 0.029311111196875572, 0.029311111196875572, 0.029311111196875572, 0.03086666576564312]",[0.00448988 0.00471558 0.00465471 0.00460096 0.00457473],0.022782663,0.0112595,"[7.617131233215332, 8.06471996307373, 8.685379981994629, 8.161705780029296, 6.5787292480468755]","[7.53448600769043, 7.498474884033203, 8.570710182189941, 7.936567878723144, 6.5716407775878904]",0.9157116483084881,0.21129137074714507,0.18800571148212142,0.24530516431924881,0.07110940175997274,0.1,0.05,0.05,
