step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
21,4,1,-0.9433607,"[1.6956349849700927, 2.1053210258483888]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.026092529296875, 0.0293426513671875, 0.023590087890625, 0.0178375244140625, 0.0178375244140625]","[0.0293426513671875, 0.0325927734375, 0.0268402099609375, 0.021087646484375, 0.021087646484375]","[0.03148888796567917, 0.03155555576086044, 0.0270666666328907, 0.02257777750492096, 0.02257777750492096]",[0.05614498 0.05600713 0.05595351 0.05590188 0.05584596],0.038637683,0.030024959,"[3.4657720565795898, 1.0229135036468506, 0.8023574948310852, 0.9135190010070801, 0.7262439846992492]","[3.435403442382812, 0.9777469992637634, 0.8009430050849915, 0.8845159888267518, 0.7297070026397705]",0.725443975027873,0.04063825929693312,0.2,0.25,0.07063637927260635,0.06416933645833334,0.05,0.05,
22,4,1,-0.75143343,"[2.124526929855347, 2.4694740295410154]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02910614013671875, 0.040374755859375, 0.0253448486328125, 0.0253448486328125, 0.0253448486328125]","[0.03235626220703125, 0.0436248779296875, 0.028594970703125, 0.028594970703125, 0.028594970703125]","[0.02294444479048252, 0.023311110213398933, 0.023177778348326683, 0.023177778348326683, 0.023177778348326683]",[0.05566575 0.05554318 0.05544643 0.05539944 0.05532787],0.038493555,0.029609058,"[1.604657030105591, 1.53914897441864, 1.6851019859313965, 1.7905920505523683, 1.9186059474945067]","[1.615402030944824, 1.5651395082473756, 1.65250506401062, 1.7380449295043947, 1.9255699634552004]",0.7764073655417282,0.05257497562789647,0.19690714764700062,0.25,0.07692524226683096,0.1,0.05,0.05,
23,4,1,0.34124887,"[2.4921939849853514, 2.882824039459228]",[0. 0. 0. 0. 0.],[0.         0.00214592 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.032684326171875, 0.032684326171875, 0.025970458984375, 0.025970458984375, 0.025970458984375]","[0.0359344482421875, 0.0359344482421875, 0.0292205810546875, 0.0292205810546875, 0.0292205810546875]","[0.024711111560463905, 0.024711111560463905, 0.023011110723018646, 0.023011110723018646, 0.023011110723018646]",[0.05491209 0.05449111 0.05411667 0.05382099 0.05362694],0.03829216,0.029127063,"[4.764085388183594, 7.670974540710449, 6.8709615707397464, 6.381365013122559, 7.6596071243286135]","[4.931214046478272, 7.806136131286621, 7.067227172851562, 6.502239799499512, 7.561994171142579]",0.8600178863457215,0.18810686524904963,0.2,0.25,0.07574212613511966,0.04831481770833334,0.05,0.047854077253218885,
24,4,1,0.294379,"[2.9050959587097167, 3.384066104888916]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.025970458984375, 0.019073486328125, 0.019073486328125, 0.0497589111328125, 0.0497589111328125]","[0.0292205810546875, 0.0223236083984375, 0.0223236083984375, 0.053009033203125, 0.053009033203125]","[0.023011110723018646, 0.027622222900390625, 0.027622222900390625, 0.0272000003606081, 0.0272000003606081]",[0.05296843 0.05248491 0.05212972 0.05190897 0.05172306],0.038075764,0.028758755,"[6.9762472152709964, 7.065131187438965, 7.128593254089355, 6.543728065490723, 7.600486946105957]","[6.994574928283692, 6.988358497619629, 7.236695861816407, 6.3890869140625, 7.315055274963379]",0.9166966283962446,0.196268120925908,0.19697825113932294,0.25,0.0734502563310135,0.1,0.05,0.05,
25,5,1,0.23077023,"[3.41283597946167, 3.949902057647705]",[0. 0. 0. 0. 0.],[0.         0.         0.00276243 0.00558659 0.        ],[0. 0. 0. 0. 0.],"[0.0497589111328125, 0.001708984375, 0.001708984375, 0.0099334716796875, 0.0099334716796875]","[0.053009033203125, 0.0049591064453125, 0.0049591064453125, 0.01318359375, 0.01318359375]","[0.0272000003606081, 0.025299999862909317, 0.025299999862909317, 0.03153333440423012, 0.03153333440423012]",[0.05095192 0.05057999 0.05020988 0.04993768 0.04977158],0.037468657,0.028714601,"[8.206871604919433, 8.581439018249512, 7.081616401672363, 7.713661003112793, 6.732662010192871]","[8.065369415283202, 8.302901268005371, 7.129204940795899, 7.602189826965332, 6.723201179504395]",0.9205332921717153,0.20823079622711968,0.2,0.25,0.07065151906259315,0.1,0.05,0.04165097688200253,
26,5,1,-0.23264492,"[3.9969939231872558, 4.82637300491333]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.01812744140625, 0.01812744140625, 0.01812744140625, 0.01322174072265625, 0.0083160400390625]","[0.0213775634765625, 0.0213775634765625, 0.0213775634765625, 0.01647186279296875, 0.011566162109375]","[0.03131110966205597, 0.03131110966205597, 0.03131110966205597, 0.029133332893252373, 0.026955556124448776]",[0.04897931 0.04866583 0.04845606 0.04823542 0.04808176],0.036836185,0.028420398,"[6.424063491821289, 5.522991752624512, 4.097224998474121, 5.055060577392578, 5.000282859802247]","[6.36294231414795, 5.545895957946778, 4.218825054168701, 5.076455020904541, 5.024510860443115]",0.8508597740266942,0.15550772944730507,0.2,0.25,0.07080334874605575,0.07454869583333333,0.05,0.05,
27,5,1,0.9944198,"[4.863659858703613, 5.647263717651367]",[0. 0. 0. 0. 0.],[0.         0.00150602 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0083160400390625, 0.015869140625, 0.015869140625, 0.015869140625, 0.015869140625]","[0.011566162109375, 0.0191192626953125, 0.0191192626953125, 0.0191192626953125, 0.0191192626953125]","[0.026955556124448776, 0.02948888950049877, 0.02948888950049877, 0.02948888950049877, 0.02948888950049877]",[0.04757311 0.04707267 0.04659304 0.04627335 0.04604349],0.036250953,0.02819678,"[7.242246246337891, 10.0, 9.851125526428223, 10.0, 10.0]","[6.949379348754883, 10.0, 10.0, 10.0, 10.0]",0.9170790406382763,0.24024256081482429,0.2,0.25,0.07207947787817078,0.056263026041666664,0.05,0.048493975903614456,
28,5,1,0.96167064,"[5.711514854431153, 2.61963996887207]",[0. 0. 0. 0. 0.],[0.         0.04147466 0.06993007 0.16438356 0.03917526],[0. 0. 0. 0. 0.],"[0.01123046875, 0.123260498046875, 0.123260498046875, 0.123260498046875, 0.123260498046875]","[0.0144805908203125, 0.1265106201171875, 0.1265106201171875, 0.1265106201171875, 0.1265106201171875]","[0.03133333474397659, 0.03686666488647461, 0.03686666488647461, 0.03686666488647461, 0.03686666488647461]",[0.04602763 0.04571263 0.04559473 0.04553478 0.04514044],0.037409704,0.02997827,"[10.0, 8.01729621887207, 7.824387741088867, 8.351506042480468, 7.574090003967285]","[10.0, 9.538414001464844, 10.0, 10.0, 10.0]",0.7575889304806858,0.2213104892706919,0.08015657411004505,0.25,0.067217891058282,0.08890397604166667,0.05,0.0,
29,5,1,0.37108397,"[1.6212289333343506, 0.42000000104308133]",[0.         0.         0.47735345 0.         0.        ],[0.04867257 0.04383601 0.12627631 0.04519774 0.14432989],[0.         0.00263158 0.         0.         0.        ],"[0.1318511962890625, 0.1318511962890625, 0.11822509765625, 0.1045989990234375, 0.1045989990234375]","[0.135101318359375, 0.135101318359375, 0.1214752197265625, 0.10784912109375, 0.10784912109375]","[0.031344443559646606, 0.031344443559646606, 0.03296666592359543, 0.03458888828754425, 0.03458888828754425]",[0.05825672 0.05782158 0.0659408  0.07423911 0.07411822],0.039891183,0.033000633,"[7.819350624084473, 7.698406028747558, 7.762776184082031, 7.517477798461914, 7.7318422317504885]","[10.0, 10.0, 10.0, 10.0, 10.0]",0.650197861766982,0.2090605412388338,0.14183737572203292,0.13066163410301954,0.06863831070309581,0.1,0.0,0.0,
30,6,1,0.30091858,"[0.4, 0.4]",[0.         0.         0.75829387 0.         0.        ],[0.15625    0.04188672 0.04901961 0.06666667 0.11111111],[0.         0.         0.         0.00833333 0.        ],"[0.134246826171875, 0.134246826171875, 0.1136322021484375, 0.1136322021484375, 0.1136322021484375]","[0.1374969482421875, 0.1374969482421875, 0.11688232421875, 0.11688232421875, 0.11688232421875]","[0.03327777609229088, 0.03327777609229088, 0.03104444406926632, 0.03104444406926632, 0.03104444406926632]",[0.08206268 0.08159272 0.09059452 0.0904199  0.09027633],0.042041343,0.0353756,"[8.019495773315429, 7.7821613311767575, 8.006376266479492, 7.644392204284668, 7.711581039428711]","[10.0, 10.0, 10.0, 10.0, 10.0]",0.596223885016817,0.2115078275702452,0.15480363047246704,0.0604265402843602,0.06948588668974452,0.1,0.0,0.0,
