step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack
1,0,1,0.2739234,"[6.0477502822875975, 10.0]",[0.00197362 0.         0.         0.         0.        ],[0.00098864 0.         0.         0.00052329 0.        ],[1.7798027e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.0106658935546875, 0.014207106083631516, 0.015512319281697273, 0.0157928466796875, 0.0180333461612463]","[0.0202178955078125, 0.023759108036756516, 0.025064321234822273, 0.0253448486328125, 0.0275853481143713]","[0.03104444406926632, 0.02982393093407154, 0.03231794759631157, 0.035727351903915405, 0.03663703799247742]",[0.00289547 0.00233428 0.00181888 0.00149234 0.00126918],0.024344444,0.009930662,"[6.347896194458008, 6.784983825683594, 6.870433425903321, 6.417217063903808, 7.022212409973145]","[6.247316360473633, 6.803907203674316, 6.596686172485351, 6.486104202270508, 6.787618255615235]",0.825442862536691,0.07540413238177072,0.19997506997524164,0.2495065959860086,0.10103742926139056,0.1,0.049822019720215,0.04969761521206442
2,0,1,-0.46042657,"[8.899081802368164, 6.829545974731445]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.01399993896484375, 0.0164947509765625, 0.0164947509765625, 0.0067901611328125, 0.0067901611328125]","[0.02355194091796875, 0.0260467529296875, 0.0260467529296875, 0.0163421630859375, 0.0163421630859375]","[0.029794445261359215, 0.029422221705317497, 0.029422221705317497, 0.03921110928058624, 0.03921110928058624]",[0.0011551  0.00113881 0.00112524 0.00111702 0.00111082],0.024194717,0.009474607,"[3.6693664550781246, 3.662086009979248, 3.4110501289367674, 3.213045024871826, 3.1652238845825194]","[3.8079174995422362, 3.6401619911193848, 3.6032565116882322, 3.185362911224365, 3.1731469154357907]",0.7579838554099178,0.043261738836620385,0.2,0.25,0.09872622502682293,0.06599589154647437,0.05,0.05
3,0,1,-0.918053,"[6.927478790283203, 8.073986816406249]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.021759033203125, 0.0090789794921875, 0.0090789794921875, 0.014190673828125, 0.014190673828125]","[0.03131103515625, 0.0186309814453125, 0.0186309814453125, 0.02374267578125, 0.02374267578125]","[0.03535555675625801, 0.035377778112888336, 0.035377778112888336, 0.03504444286227226, 0.03504444286227226]",[0.00109951 0.00109466 0.00109121 0.00108884 0.0010871 ],0.024083138,0.009143185,"[1.241164994239807, 0.9006334900856018, 0.8524305105209351, 0.99791499376297, 0.9768509984016418]","[1.2464965105056762, 0.9107550024986267, 0.8513144969940185, 0.9615449905395508, 0.8737600088119507]",0.7358831535120622,0.010100548671988157,0.19889001846313478,0.25,0.10220878741860591,0.07468379895833334,0.05,0.05
4,0,1,-0.96694475,"[8.161450004577636, 9.442164039611816]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.014190673828125, 0.0336761474609375, 0.0243377685546875, 0.0149993896484375, 0.0149993896484375]","[0.02374267578125, 0.0432281494140625, 0.0338897705078125, 0.0245513916015625, 0.0245513916015625]","[0.03504444286227226, 0.028977777808904648, 0.028083333745598793, 0.027188889682292938, 0.027188889682292938]",[0.00108108 0.0010783  0.00107575 0.00107384 0.00107235],0.024744034,0.009384388,"[0.7199670076370239, 0.710985004901886, 0.5633040070533752, 0.7169380068778992, 0.7072649955749513]","[0.7114534974098206, 0.6988349914550782, 0.5630039930343628, 0.6502340078353882, 0.7305179953575134]",0.7480713846904646,0.004953021415603175,0.19059467315673828,0.25,0.10252369011812314,0.1,0.05,0.05
5,1,1,0.6265404,"[9.579771804809571, 10.0]",[0. 0. 0. 0. 0.],[0.         0.         0.0026178  0.         0.00260417],[0. 0. 0. 0. 0.],"[0.010650634765625, 0.0063018798828125, 0.020111083984375, 0.020111083984375, 0.020111083984375]","[0.02020263671875, 0.0158538818359375, 0.0296630859375, 0.0296630859375, 0.0296630859375]","[0.028438888490200043, 0.029688889160752296, 0.03455555438995361, 0.03455555438995361, 0.03455555438995361]",[0.00104688 0.00102478 0.00100142 0.00099016 0.0009685 ],0.02466917,0.009176093,"[6.552312278747559, 9.84849910736084, 7.920138740539551, 6.096623992919922, 9.034785270690918]","[6.8199460983276365, 8.673615455627441, 7.808589744567871, 6.3070470809936525, 9.472354125976562]",0.7619194433948182,0.08504509903174812,0.2,0.25,0.10298936290582736,0.024929375,0.05,0.04895560645724259
6,1,1,0.8255112,"[7.87769718170166, 5.598431205749512]",[0.01138211 0.11859394 0.2570499  0.         0.        ],[0.         0.00451458 0.0092952  0.00448431 0.        ],[0.0000000e+00 6.9778798e-05 0.0000000e+00 0.0000000e+00 1.8450185e-03],"[0.0286102294921875, 0.0302886962890625, 0.0469207763671875, 0.044158935546875, 0.044158935546875]","[0.0381622314453125, 0.0398406982421875, 0.0564727783203125, 0.0537109375, 0.0537109375]","[0.033259257674217224, 0.03812222182750702, 0.042855557054281235, 0.03790000081062317, 0.03790000081062317]",[0.00235394 0.01443414 0.04114816 0.04489272 0.04410902],0.027129985,0.011995038,"[9.137415885925293, 9.332487297058105, 10.0, 9.701960372924805, 9.854077529907226]","[9.595307731628418, 9.670615005493165, 10.0, 9.482882690429687, 9.540218734741211]",0.6715676011786347,0.09736593768484707,0.1660048732051143,0.1532435143878906,0.09562169550270991,0.08213837083333334,0.030852027486153028,0.04634118207858639
7,1,1,0.21327162,"[5.664742279052734, 6.5420732498168945]",[0.         0.         0.00854701 0.         0.        ],[0.00232558 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.050323486328125, 0.050323486328125, 0.04901123046875, 0.047698974609375, 0.047698974609375]","[0.05987548828125, 0.05987548828125, 0.058563232421875, 0.0572509765625, 0.0572509765625]","[0.03073333390057087, 0.03073333390057087, 0.031433332711458206, 0.03213333338499069, 0.03213333338499069]",[0.04386276 0.04327228 0.04284117 0.04249564 0.04227297],0.02932042,0.014101154,"[9.714933967590332, 7.9132688522338865, 7.046826934814454, 7.170336151123047, 8.283485221862792]","[9.551467132568359, 7.410393142700196, 6.80107421875, 7.418987083435058, 7.392163848876954]",0.7975832889799024,0.08607437702414088,0.17519487841375944,0.24786324786324787,0.1053681727911572,0.08354772916666667,0.05,0.049534883720930234
8,1,1,0.45899308,"[6.63792724609375, 7.64830379486084]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.059661865234375, 0.059661865234375, 0.0372467041015625, 0.01483154296875, 0.01483154296875]","[0.0692138671875, 0.0692138671875, 0.0467987060546875, 0.024383544921875, 0.024383544921875]","[0.03838888928294182, 0.03838888928294182, 0.03326111286878586, 0.0281333327293396, 0.0281333327293396]",[0.04141979 0.04087592 0.04037283 0.03995984 0.03971131],0.030809587,0.01576575,"[6.6585283279418945, 8.109677505493163, 8.195891571044921, 7.896371078491211, 10.0]","[7.224423217773437, 7.424785804748535, 8.179020118713378, 7.703668022155762, 9.441707992553711]",0.8366287239235735,0.08717573174797381,0.2,0.25,0.09945299217559957,0.1,0.05,0.05
9,1,1,0.087249994,"[7.73710823059082, 9.033588790893555]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.01483154296875, 0.014373779296875, 0.014373779296875, 0.014373779296875, 0.014373779296875]","[0.024383544921875, 0.02392578125, 0.02392578125, 0.02392578125, 0.02392578125]","[0.0281333327293396, 0.036677777767181396, 0.036677777767181396, 0.036677777767181396, 0.036677777767181396]",[0.0389129  0.0385692  0.03818313 0.03792644 0.03775017],0.030399323,0.015365742,"[7.313786125183106, 6.122541999816895, 7.867088508605957, 5.202879905700684, 7.356239128112793]","[7.148152923583985, 5.874034118652344, 7.381379508972168, 5.098203086853028, 6.91485595703125]",0.8125296046101853,0.07610863169351853,0.2,0.25,0.10099999999999999,0.08542097291666668,0.05,0.05
10,2,1,0.87014484,"[9.117403030395508, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0137481689453125, 0.0147857666015625, 0.0147857666015625, 0.0147857666015625, 0.0147857666015625]","[0.0233001708984375, 0.0243377685546875, 0.0243377685546875, 0.0243377685546875, 0.0243377685546875]","[0.03968888893723488, 0.03117777779698372, 0.03117777779698372, 0.03117777779698372, 0.03117777779698372]",[0.03689696 0.03637426 0.03591864 0.03550824 0.03534113],0.030038126,0.014992612,"[9.280053901672364, 9.712887191772461, 9.195283508300781, 9.3248929977417, 10.0]","[9.347282218933106, 9.771158218383789, 9.481808090209961, 8.536094093322754, 10.0]",0.8165400464449324,0.09667015087821257,0.2,0.25,0.09830860806671966,0.0715612875,0.05,0.05
