step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,0.2739234,"[6.048681259155273, 0.40617300011217594]",[0.         0.         0.         0.05197568 0.16019636],[0.00165691 0.         0.00282609 0.04704227 0.06455762],[2.3948654e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4935064e-04],"[0.0450286865234375, 0.010847612284123898, 0.02144012413918972, 0.08558960258960724, 0.14969483017921448]","[0.0540313720703125, 0.019850296899676323, 0.03044280968606472, 0.09459228813648224, 0.15869751572608948]","[0.03012727200984955, 0.032876767218112946, 0.028165554627776146, 0.031842220574617386, 0.039863333106040955]",[0.         0.         0.         0.0066759  0.05936661],0.07019278,0.059257586,"[7.296273803710938, 6.393618202209473, 7.148306274414063, 5.977604866027832, 5.881148338317871]","[7.223307418823242, 6.410870170593262, 7.048270606994629, 8.439811515808106, 10.0]",0.7470803325555275,0.18535040572474576,0.19933496115090965,0.1969569872256865,0.06543797845418568,0.1,0.0,0.0,
2,0,1,-0.46042657,"[0.4, 0.42000000104308133]",[0.         0.         0.40434784 0.         0.        ],[0.03305785 0.04166667 0.130721   0.20454545 0.13592233],[0.         0.         0.00454545 0.         0.        ],"[0.110198974609375, 0.110198974609375, 0.12891387939453125, 0.1476287841796875, 0.1476287841796875]","[0.11920166015625, 0.11920166015625, 0.13791656494140625, 0.1566314697265625, 0.1566314697265625]","[0.03822222352027893, 0.03822222352027893, 0.04149444401264191, 0.04476666823029518, 0.04476666823029518]",[0.13031395 0.12659304 0.13805258 0.15034875 0.14935523],0.07859878,0.059551187,"[5.680939674377441, 4.679141044616699, 6.639012718200684, 6.831019973754883, 4.2054108619689945]","[10.0, 10.0, 10.0, 10.0, 10.0]",0.5802087256946014,0.16463992542575628,0.1039474001797763,0.14891304347826087,0.06270835661080801,0.1,0.0,0.0,
3,0,1,-0.918053,"[0.4, 0.5105120003223419]",[0.         0.         0.36677632 0.         0.        ],[0.0368421  0.125      0.19093232 0.0768116  0.06896552],[0. 0. 0. 0. 0.],"[0.1507415771484375, 0.1507415771484375, 0.14031982421875, 0.1298980712890625, 0.1298980712890625]","[0.1597442626953125, 0.1597442626953125, 0.149322509765625, 0.1389007568359375, 0.1389007568359375]","[0.04212222248315811, 0.04212222248315811, 0.03844444453716278, 0.03476666659116745, 0.03476666659116745]",[0.15495993 0.15353198 0.15842217 0.16324736 0.16274789],0.08797466,0.06069445,"[6.174506759643555, 5.711610984802246, 5.396314239501954, 4.003971099853516, 1.2245669841766358]","[10.0, 9.206138229370117, 6.707776260375977, 5.334705543518067, 1.1091559648513794]",0.6565138608222426,0.1376426433029729,0.15792012974835826,0.15830592105263158,0.06415465317661316,0.08849051354166669,0.05,0.0,
4,0,1,-0.96694475,"[0.5360370010137558, 0.6950680077075959]",[0. 0. 0. 0. 0.],[0.         0.01351351 0.         0.         0.        ],[0.         0.         0.         0.         0.03703704],"[0.13043975830078125, 0.1717376708984375, 0.10791015625, 0.10791015625, 0.10791015625]","[0.13944244384765625, 0.1807403564453125, 0.116912841796875, 0.116912841796875, 0.116912841796875]","[0.03353888913989067, 0.03377777710556984, 0.03918888792395592, 0.03918888792395592, 0.03918888792395592]",[0.1619785  0.16152035 0.16116427 0.16083327 0.1604801 ],0.093527965,0.060115784,"[1.0086339950561523, 0.8229575037956238, 0.7885640025138856, 0.6540414929389954, 0.6835430026054383]","[0.9595820069313049, 0.7817389965057373, 0.7648625016212464, 0.6423529982566833, 0.6866069972515106]",0.6254083893192145,0.01693388386219131,0.19481009458884216,0.25,0.06583048792336134,0.06134743645833333,0.0,0.03648648648648649,
5,1,1,0.6265404,"[0.7049260020256043, 0.8219020009040833]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.1223907470703125, 0.1223907470703125, 0.1353302001953125, 0.1353302001953125, 0.1353302001953125]","[0.1313934326171875, 0.1313934326171875, 0.1443328857421875, 0.1443328857421875, 0.1443328857421875]","[0.032322220504283905, 0.032322220504283905, 0.03692222386598587, 0.03692222386598587, 0.03692222386598587]",[0.15729772 0.15414833 0.15128407 0.14950365 0.14760366],0.09765217,0.058715094,"[6.694598960876465, 7.091874313354492, 6.8259422302246096, 9.166856956481933, 7.960887718200683]","[6.409691429138184, 6.8647205352783205, 7.415379905700684, 7.58352222442627, 8.332840728759765]",0.8270577986570804,0.20597913469274767,0.17427469297896986,0.25,0.06718401473536276,0.029619956250000003,0.05,0.05,
6,1,1,0.8255112,"[0.8338799953460694, 1.2349650144577027]",[0.02180685 0.         0.16508938 0.         0.        ],[0.002331   0.03067717 0.         0.         0.        ],[0.         0.00406504 0.         0.         0.        ],"[0.061431884765625, 0.058929443359375, 0.0432535819709301, 0.0079345703125, 0.0046641030348837376]","[0.070220947265625, 0.067718505859375, 0.0520426444709301, 0.0167236328125, 0.013453166000545025]","[0.0343666672706604, 0.034833334386348724, 0.03284814953804016, 0.02984074130654335, 0.03092222288250923]",[0.12773323 0.12493598 0.12373649 0.12388239 0.12065323],0.08968875,0.058353353,"[8.746511459350586, 8.713755035400391, 9.402138900756835, 8.398000526428222, 10.0]","[8.881258773803712, 9.034461402893067, 9.263560104370118, 8.749913787841797, 9.750271034240722]",0.8069710204046084,0.23388761862217608,0.2,0.20327594170425622,0.06848280892380583,0.08433282361111111,0.0,0.016991827543259147,
7,1,1,0.21327162,"[1.2457509994506837, 1.4447829961776733]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0204925537109375, 0.0204925537109375, 0.02774810791015625, 0.035003662109375, 0.035003662109375]","[0.0292816162109375, 0.0292816162109375, 0.03653717041015625, 0.043792724609375, 0.043792724609375]","[0.029277777299284935, 0.029277777299284935, 0.031316667795181274, 0.033355556428432465, 0.033355556428432465]",[0.11614041 0.11483902 0.11335249 0.11242604 0.11193647],0.08565458,0.058002453,"[9.067903327941895, 6.209661865234375, 7.968421936035156, 6.811495780944824, 3.879098033905029]","[9.302409362792968, 6.642110061645508, 7.753751945495606, 6.460218238830566, 3.4987318992614744]",0.8864246085724761,0.19058095794995866,0.2,0.25,0.0694349509697396,0.07640869965277779,0.05,0.05,
8,1,1,0.45899308,"[1.456953001022339, 1.6976840496063232]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.035003662109375, 0.0258636474609375, 0.0258636474609375, 0.0258636474609375, 0.0258636474609375]","[0.043792724609375, 0.0346527099609375, 0.0346527099609375, 0.0346527099609375, 0.0346527099609375]","[0.033355556428432465, 0.03377777710556984, 0.03377777710556984, 0.03377777710556984, 0.03377777710556984]",[0.10927246 0.10767112 0.10631653 0.10529033 0.10480335],0.082323514,0.057328023,"[8.378373908996581, 7.063884925842285, 7.931947326660156, 7.649269104003906, 5.590630912780762]","[8.17601718902588, 6.977635955810547, 7.8068342208862305, 7.6240589141845705, 5.607695198059083]",0.920678387725221,0.201518477075142,0.2,0.25,0.06915991065007901,0.1,0.05,0.05,
9,1,1,0.087249994,"[1.7199090480804444, 1.996391010284424]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00671141 0.        ],[0. 0. 0. 0. 0.],"[0.047637939453125, 0.02840423583984375, 0.0091705322265625, 0.0091705322265625, 0.0091705322265625]","[0.056427001953125, 0.03719329833984375, 0.0179595947265625, 0.0179595947265625, 0.0179595947265625]","[0.02952222153544426, 0.029899999499320984, 0.030277777463197708, 0.030277777463197708, 0.030277777463197708]",[0.10268587 0.10146557 0.10048547 0.0996904  0.09931818],0.07912744,0.056989077,"[7.314341735839844, 6.31401596069336, 6.293919563293457, 8.286481285095215, 5.637984275817871]","[7.378556251525879, 6.072670936584473, 6.216555213928223, 7.713784027099609, 5.329972839355469]",0.9050141194428065,0.1902055413231713,0.2,0.25,0.07151998751560823,0.1,0.05,0.043288590604026844,
10,2,1,0.87014484,"[2.0239270687103272, 2.314466953277588]",[0. 0. 0. 0. 0.],[0.         0.         0.         0.00819672 0.00381679],[0. 0. 0. 0. 0.],"[0.0170440673828125, 0.0170440673828125, 0.0048828125, 0.0048828125, 0.0048828125]","[0.0258331298828125, 0.0258331298828125, 0.013671875, 0.013671875, 0.013671875]","[0.03682222217321396, 0.03682222217321396, 0.03856666758656502, 0.03856666758656502, 0.03856666758656502]",[0.0973678  0.0957972  0.09439338 0.09364764 0.09290248],0.07555602,0.057043172,"[8.815030097961426, 9.151659774780274, 10.0, 10.0, 9.550453758239746]","[7.758033180236817, 9.13983974456787, 9.959894180297852, 10.0, 9.553829193115234]",0.9173922098322913,0.24168908209446238,0.2,0.25,0.06619664710910077,0.07151999583333334,0.05,0.03798648479539482,
