step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
11,2,1,0.50416565,"[7.988033103942871, 7.693894767761231]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0407002754509449, 0.0335286445915699, 0.0262451171875, 0.0262451171875, 0.044158935546875]","[0.0437215156853199, 0.0365498848259449, 0.029266357421875, 0.029266357421875, 0.04718017578125]","[0.030940741300582886, 0.030851852148771286, 0.03224444389343262, 0.03224444389343262, 0.030249999836087227]",[0.00185951 0.00182352 0.00178683 0.00176347 0.00174414],0.030865459,0.020107895,"[9.793824386596679, 8.501404190063477, 8.848895454406739, 7.39027271270752, 6.791161918640137]","[9.85435848236084, 8.729644584655762, 8.552155303955079, 7.73018741607666, 6.894814491271973]",0.7968862825039583,0.08786961031187984,0.18884581528700792,0.25,0.07017085690507055,0.1,0.05,0.05,
12,2,1,-0.603783,"[7.794618225097656, 9.775980758666993]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.04071044921875, 0.031494140625, 0.034423828125, 0.034423828125, 0.03493499755859375]","[0.043731689453125, 0.034515380859375, 0.037445068359375, 0.037445068359375, 0.03795623779296875]","[0.032685186713933945, 0.03392963111400604, 0.03198888897895813, 0.03198888897895813, 0.02764444425702095]",[0.00169314 0.00166942 0.00166095 0.00165431 0.00164892],0.03140792,0.019593121,"[6.864889907836914, 7.058152580261231, 2.7945185661315914, 2.2707944393157957, 2.7131919860839844]","[6.634473419189454, 6.941210556030273, 2.7636549949645994, 2.2079110145568848, 2.633001947402954]",0.7271231799716791,0.053372162588898146,0.19557278491407037,0.25,0.06906159045482162,0.05911664201388889,0.05,0.05,
13,2,1,-0.66623485,"[9.905486106872559, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0372161865234375, 0.0372161865234375, 0.0390625, 0.0390625, 0.0390625]","[0.0402374267578125, 0.0402374267578125, 0.042083740234375, 0.042083740234375, 0.042083740234375]","[0.02666666731238365, 0.02666666731238365, 0.032777778804302216, 0.032777778804302216, 0.032777778804302216]",[0.00163332 0.00162871 0.00162399 0.00161911 0.00161397],0.03197254,0.019168124,"[2.326036500930786, 2.286137533187866, 2.2342800617218015, 2.50859694480896, 1.9084600448608398]","[2.368119430541992, 2.16051344871521, 2.249930000305176, 2.4759389400482177, 1.8788790702819824]",0.7188955507330658,0.028638940323717367,0.19218713586980646,0.25,0.06981538287287528,0.07825409166666668,0.05,0.05,
14,2,1,-0.09816021,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0172882080078125, 0.0182342529296875, 0.0182342529296875, 0.0246429443359375, 0.0310516357421875]","[0.0203094482421875, 0.0212554931640625, 0.0212554931640625, 0.0276641845703125, 0.0340728759765625]","[0.03278888761997223, 0.024255555123090744, 0.024255555123090744, 0.025211110711097717, 0.02616666629910469]",[0.00159976 0.00158955 0.00158014 0.00156883 0.0015599 ],0.031532574,0.01873325,"[2.7701950073242188, 4.307048416137695, 4.297990989685059, 4.885316944122315, 5.645556831359864]","[2.6458486557006835, 4.2499724388122555, 4.489632034301758, 5.000613594055176, 5.211836624145508]",0.7514366091532989,0.05380066560956351,0.2,0.25,0.06980802166873533,0.077827921875,0.05,0.05,
15,3,1,-0.88691,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.019073486328125, 0.01834869384765625, 0.0176239013671875, 0.021636962890625, 0.021636962890625]","[0.0220947265625, 0.02136993408203125, 0.0206451416015625, 0.024658203125, 0.024658203125]","[0.027855556458234787, 0.025805555284023285, 0.023755555972456932, 0.026866666972637177, 0.026866666972637177]",[0.001536   0.00153202 0.00152919 0.00152697 0.00152422],0.03108347,0.018358652,"[5.03350305557251, 2.0326600551605223, 1.226626992225647, 1.2051090240478515, 1.104578471183777]","[4.82457799911499, 2.0410820484161376, 1.1892864942550658, 1.1182080268859864, 1.1011415243148803]",0.7265717450976313,0.026845912684734553,0.2,0.25,0.07327506366289674,0.07645076875,0.05,0.05,
16,3,1,-0.5917717,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0167083740234375, 0.0167083740234375, 0.0172882080078125, 0.0172882080078125, 0.0254058837890625]","[0.0197296142578125, 0.0197296142578125, 0.0203094482421875, 0.0203094482421875, 0.0284271240234375]","[0.026155555620789528, 0.026155555620789528, 0.03256666660308838, 0.03256666660308838, 0.032822221517562866]",[0.00151654 0.00151198 0.0015073  0.00150066 0.00149222],0.03041962,0.017882554,"[1.1112223386764526, 1.1878366708755492, 1.514013671875, 2.4302639961242676, 2.553590965270996]","[1.0900290250778197, 1.1494986772537232, 1.5140116691589354, 2.486790370941162, 2.499315643310547]",0.741563930197832,0.021777981380830987,0.2,0.25,0.06978594881700091,0.1,0.05,0.05,
17,3,1,-0.87434167,"[2.2424840450286863, 2.3892970085144043]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0254058837890625, 0.0198211669921875, 0.0198211669921875, 0.010650634765625, 0.010650634765625]","[0.0284271240234375, 0.0228424072265625, 0.0228424072265625, 0.013671875, 0.013671875]","[0.032822221517562866, 0.032011110335588455, 0.032011110335588455, 0.02428888902068138, 0.02428888902068138]",[0.00148655 0.00148405 0.00148229 0.00145702 0.00145525],0.030186245,0.017762193,"[3.7566679954528808, 2.799258995056152, 2.490165948867798, 2.4690330028533936, 2.222593069076538]","[3.6613121032714844, 2.755527973175049, 2.303773021697998, 2.5537869453430173, 2.2227439880371094]",0.7445710975621671,0.03507846402294391,0.2,0.25,0.06978594881700091,0.08970668472222222,0.05,0.05,
18,3,1,0.12039924,"[2.40960898399353, 2.9440610885620115]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.014678955078125, 0.0123748779296875, 0.01007080078125, 0.01255035400390625, 0.0150299072265625]","[0.0177001953125, 0.0153961181640625, 0.013092041015625, 0.01557159423828125, 0.0180511474609375]","[0.03068888932466507, 0.02703888900578022, 0.02338888868689537, 0.021344443783164024, 0.019300000742077827]",[0.00145029 0.00144356 0.00143558 0.00142354 0.00141463],0.029559635,0.01761704,"[1.1450515031814574, 3.695048141479492, 5.328550338745117, 5.3892824172973635, 5.745219993591308]","[1.1031129837036133, 3.8344783782958984, 5.288205909729004, 5.097080421447754, 5.428984260559083]",0.7580037374603187,0.052532322599173814,0.2,0.25,0.07123273465281144,0.08423868020833335,0.05,0.05,
19,3,1,0.22509813,"[2.967261981964111, 3.505105113983154]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0491841621696949, 0.0524444580078125, 0.0524444580078125, 0.1221771240234375, 0.1221771240234375]","[0.0522054024040699, 0.0554656982421875, 0.0554656982421875, 0.1251983642578125, 0.1251983642578125]","[0.031033333390951157, 0.033900000154972076, 0.033900000154972076, 0.02953333407640457, 0.02953333407640457]",[0.00138924 0.00137643 0.00136684 0.00135805 0.00134815],0.031887855,0.02150195,"[5.77883472442627, 6.583934020996094, 6.288611221313476, 6.216131782531739, 6.646565246582031]","[5.6991432189941404, 6.40388240814209, 6.321500968933106, 6.246138191223145, 6.013159942626953]",0.6777561521209119,0.07210207294090946,0.1078460885697052,0.25,0.0690807503325194,0.07872724027777779,0.05,0.05,
20,4,1,-0.013900638,"[3.5493519783020018, 4.038162899017334]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0474700927734375, 0.0474700927734375, 0.0384521484375, 0.0384521484375, 0.0384521484375]","[0.0504913330078125, 0.0504913330078125, 0.041473388671875, 0.041473388671875, 0.041473388671875]","[0.03758889064192772, 0.03758889064192772, 0.029666665941476822, 0.029666665941476822, 0.029666665941476822]",[0.00132582 0.00131881 0.00131151 0.00130373 0.00129867],0.032383166,0.021276914,"[5.442072868347168, 5.59162654876709, 5.941948509216309, 5.572699737548828, 5.581559753417969]","[5.379478836059571, 5.311861991882324, 5.922788238525391, 5.417362213134766, 5.546052742004394]",0.7828108917827065,0.06603069845817573,0.2,0.25,0.0667801933245307,0.1,0.05,0.05,
