step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
11,2,1,0.6317072,"[0.8251530170440674, 0.4380010008811951]",[0.12168285 0.         0.10398583 0.15933806 0.11437613],[0.01063592 0.01398585 0.02022029 0.01919915 0.0049174 ],[0.         0.         0.0019802  0.00046729 0.        ],"[0.05187072604894638, 0.0816192626953125, 0.05820617824792862, 0.05692138522863388, 0.0499725341796875]","[0.07506408542394638, 0.1048126220703125, 0.08139953762292862, 0.08011474460363388, 0.0731658935546875]","[0.032055556774139404, 0.04463333263993263, 0.054535556584596634, 0.04726444557309151, 0.04855555668473244]",[0.09896485 0.10586179 0.11202823 0.11521517 0.11819786],0.084837765,0.057765536,"[8.077436065673828, 6.693132400512695, 9.009527587890625, 9.696910667419434, 9.612723922729492]","[10.0, 8.572265434265137, 9.49181022644043, 10.0, 9.70530662536621]",0.5443534945381076,0.22614674465280857,0.16041326683687876,3.8085224164349453e-07,0.057793102196178614,0.1,0.0,0.0,
12,2,1,-0.994523,"[0.45990100055933003, 0.6718280076980592]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0465545654296875, 0.0465545654296875, 0.062347412109375, 0.062347412109375, 0.062347412109375]","[0.0697479248046875, 0.0697479248046875, 0.085540771484375, 0.085540771484375, 0.085540771484375]","[0.03341111168265343, 0.03341111168265343, 0.03385555371642113, 0.03385555371642113, 0.03385555371642113]",[0.11789174 0.11780442 0.11772085 0.11764102 0.11750339],0.08450703,0.056467466,"[2.0418274879455565, 0.5111429989337921, 0.629588508605957, 0.696748000383377, 1.1398080348968507]","[1.829729986190796, 0.537883996963501, 0.616084998846054, 0.6321810066699982, 1.2049410104751588]",0.6654522252874664,0.025656494001841154,0.2,0.25,0.06910951243145842,0.02068621885416666,0.05,0.05,
13,2,1,0.71480846,"[0.6790530025959015, 0.7494890093803406]",[0.         0.         0.14880952 0.         0.        ],[0.         0.00414938 0.01917137 0.         0.00364964],[0. 0. 0. 0. 0.],"[0.0478973388671875, 0.033447265625, 0.0531768798828125, 0.072906494140625, 0.072906494140625]","[0.0710906982421875, 0.056640625, 0.0763702392578125, 0.096099853515625, 0.096099853515625]","[0.03271111100912094, 0.031566668301820755, 0.029761111363768578, 0.02795555628836155, 0.02795555628836155]",[0.11664091 0.11587378 0.11522228 0.11486217 0.1142369 ],0.08409136,0.05538531,"[7.160775756835938, 8.056693649291992, 9.630926322937011, 10.0, 8.70767822265625]","[7.418592262268066, 7.353676795959473, 9.832471084594726, 10.0, 7.6561939239501955]",0.7137687340996921,0.22783011432513725,0.2,0.1233347505668934,0.06985958785211384,0.019714668749999987,0.05,0.02302961260554755,
14,2,1,-0.93282884,"[0.7565589904785157, 0.8777680158615112]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.1152801513671875, 0.1375732421875, 0.1598663330078125, 0.1598663330078125, 0.1598663330078125]","[0.1384735107421875, 0.1607666015625, 0.1830596923828125, 0.1830596923828125, 0.1830596923828125]","[0.02652222290635109, 0.03104444406926632, 0.03556666523218155, 0.03556666523218155, 0.03556666523218155]",[0.11414626 0.11394466 0.11383124 0.1137438  0.11369229],0.08755445,0.056840412,"[1.834609031677246, 1.3050575017929078, 0.9178185105323792, 0.9585929870605469, 0.7025580048561096]","[1.4905329704284669, 1.3154500246047973, 0.8038814902305603, 0.9762830138206482, 0.7291070103645325]",0.5389478505326413,0.031243284284161836,0.06851172196237665,0.25,0.06802084011943613,0.02117200416666666,0.05,0.05,
15,3,1,0.4593109,"[0.8891219854354858, 1.011212992668152]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.1499786376953125, 0.1499786376953125, 0.1375885009765625, 0.1375885009765625, 0.1375885009765625]","[0.1731719970703125, 0.1731719970703125, 0.1607818603515625, 0.1607818603515625, 0.1607818603515625]","[0.026855556294322014, 0.026855556294322014, 0.036177776753902435, 0.036177776753902435, 0.036177776753902435]",[0.11318912 0.11251419 0.11212504 0.11169997 0.11132745],0.09040801,0.05777878,"[4.079660034179687, 5.836791610717774, 7.868826866149902, 5.693386268615723, 9.500793838500977]","[3.9462170600891113, 5.468262100219727, 7.083280944824219, 6.26047477722168, 8.649073028564453]",0.8136805904248517,0.18655209388042587,0.16628097301812345,0.25,0.06764090373463574,0.04320661979166667,0.05,0.05,
16,3,1,-0.64868873,"[1.019573974609375, 0.5894339978694916]",[0.278022   0.         0.11290322 0.         0.        ],[0.00220751 0.00374532 0.         0.00617284 0.        ],[0. 0. 0. 0. 0.],"[0.2179819792509079, 0.2282562255859375, 0.20917510986328125, 0.190093994140625, 0.2017822265625]","[0.2411753386259079, 0.2514495849609375, 0.23236846923828125, 0.213287353515625, 0.2249755859375]","[0.05900740623474121, 0.05855555459856987, 0.04776666685938835, 0.03697777912020683, 0.035927776247262955]",[0.12510383 0.13165684 0.13138615 0.13123094 0.13094339],0.09870582,0.065517746,"[9.399757385253906, 5.085585117340088, 3.4190014839172362, 2.6779160022735593, 2.468161964416504]","[10.0, 5.0179342269897464, 3.187381076812744, 2.99465913772583, 2.4077454566955563]",0.4880980546237125,0.140411045107905,0.11287608753551137,0.011897311159869617,0.05572476655853416,0.07931450763888888,0.05,0.03787433662300344,
17,3,1,0.7263578,"[0.597380006313324, 0.6575199961662292]",[0.01767677 0.         0.04186046 0.         0.        ],[0.0026178  0.00655759 0.0090444  0.         0.00395257],[0. 0. 0. 0. 0.],"[0.2049560546875, 0.196441650390625, 0.2112274169921875, 0.2112274169921875, 0.2112274169921875]","[0.2281494140625, 0.219635009765625, 0.2344207763671875, 0.2344207763671875, 0.2344207763671875]","[0.03264444321393967, 0.030411111190915108, 0.033177778124809265, 0.033177778124809265, 0.033177778124809265]",[0.13000745 0.12900384 0.12837368 0.12763335 0.12711851],0.10351506,0.068851925,"[5.742516326904297, 8.863400268554688, 9.046091461181641, 10.0, 10.0]","[5.854450416564942, 8.66377124786377, 8.958141899108886, 10.0, 10.0]",0.7400505005181158,0.2281750093523711,0.11340886896306819,0.1940074492956067,0.0695515006755487,0.057080028472222204,0.05,0.027827643759298873,
18,3,1,0.08292246,"[0.6650519967079163, 0.7199390053749084]",[0.         0.05263158 0.         0.         0.        ],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0, 0.02911376953125, 0.02911376953125, 0.02911376953125, 0.02911376953125]","[0.00543212890625, 0.0345458984375, 0.0345458984375, 0.0345458984375, 0.0345458984375]","[0.03204444423317909, 0.034299999475479126, 0.034299999475479126, 0.034299999475479126, 0.034299999475479126]",[0.12709689 0.12671074 0.12616038 0.12554133 0.12529239],0.10080404,0.06911616,"[6.590573310852051, 6.898493766784668, 6.260556602478028, 6.162052726745606, 5.276124954223633]","[7.112518310546875, 6.545190048217774, 5.888042831420899, 6.53169116973877, 6.267733192443848]",0.8218257765633796,0.17883128486116126,0.2,0.20013850415512466,0.06882308546376022,0.07403290208333332,0.05,0.05,
19,3,1,-0.40057623,"[0.7368669986724854, 0.8531499862670898]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0074005126953125, 0.0136871337890625, 0.0136871337890625, 0.0136871337890625, 0.0443115234375]","[0.0128326416015625, 0.0191192626953125, 0.0191192626953125, 0.0191192626953125, 0.04974365234375]","[0.03405555710196495, 0.032866667956113815, 0.032866667956113815, 0.032866667956113815, 0.031433332711458206]",[0.12484902 0.12447912 0.12405445 0.1237694  0.12368634],0.09807688,0.06947223,"[4.518054866790772, 3.7544790267944332, 4.380780982971191, 5.418088912963867, 3.2299110412597654]","[4.34315938949585, 3.4205636024475097, 4.407448577880859, 4.700566101074219, 3.25005407333374]",0.8297045277512085,0.13132108162389328,0.2,0.25,0.0689802930023151,0.07940315312500001,0.05,0.05,
20,4,1,-0.15462554,"[0.8624580025672912, 0.9997859954833984]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.03314208984375, 0.024658203125, 0.01617431640625, 0.01617431640625, 0.02117919921875]","[0.03857421875, 0.03009033203125, 0.0216064453125, 0.0216064453125, 0.026611328125]","[0.028333334252238274, 0.029483333230018616, 0.030633334070444107, 0.030633334070444107, 0.03341111168265343]",[0.1228864  0.12230787 0.12199305 0.12187387 0.12155599],0.09607945,0.06942813,"[5.281392669677735, 5.33520393371582, 6.129596138000489, 4.183445072174072, 5.450147819519043]","[5.036067962646484, 5.209489440917969, 6.482276725769043, 3.911295127868652, 5.475011253356934]",0.86566862920614,0.1568501558612158,0.2,0.25,0.069398620219924,0.089419853125,0.05,0.05,
21,4,1,-0.9433607,"[1.0096829891204835, 1.31382896900177]",[0.11054853 0.04371585 0.         0.         0.        ],[0.00172414 0.         0.00387597 0.         0.        ],[0.         0.         0.         0.01470588 0.        ],"[0.01702575758099556, 0.013256072998046875, 0.0306396484375, 0.02254486083984375, 0.012908935546875]","[0.02245788648724556, 0.018688201904296875, 0.03607177734375, 0.02797698974609375, 0.018341064453125]","[0.03743110969662666, 0.03865555673837662, 0.036080554127693176, 0.029188888147473335, 0.023533333092927933]",[0.12070045 0.12019877 0.11957725 0.11919194 0.1190019 ],0.09032823,0.069434546,"[5.875156211853027, 5.1472467422485355, 5.179088497161866, 1.1945785284042358, 0.8618247509002686]","[5.899036026000977, 4.923734188079834, 5.123611545562745, 1.221334743499756, 0.8638484954833985]",0.0,0.11467129869165468,0.2,0.11953312571231302,0.06614409619841435,0.08307939416666668,0.0,0.04439989307671746,pli 
22,4,1,-0.75143343,"[1.324081015586853, 1.5298500061035156]",[0. 0. 0. 0. 0.],[0.01 0.   0.   0.   0.  ],[0. 0. 0. 0. 0.],"[0.0230712890625, 0.01513671875, 0.01513671875, 0.051483154296875, 0.051483154296875]","[0.02850341796875, 0.02056884765625, 0.02056884765625, 0.056915283203125, 0.056915283203125]","[0.023099999874830246, 0.02329999953508377, 0.02329999953508377, 0.04064444452524185, 0.04064444452524185]",[0.11873201 0.11852819 0.11841043 0.11830644 0.11819505],0.08858283,0.069168486,"[1.3625529766082765, 1.6177795410156248, 1.4015990018844606, 0.7416190147399903, 1.9191589832305906]","[1.2987420082092285, 1.619686555862427, 1.243524980545044, 0.8234820008277893, 2.0476519584655763]",0.7231119532178968,0.041488031732565656,0.2,0.25,0.06498889065199764,0.07663503083333334,0.05,0.04000000000000001,
23,4,1,0.34124887,"[1.5489230155944824, 1.635910987854004]",[0.         0.         0.02951389 0.         0.        ],[0.         0.         0.         0.         0.00833333],[0. 0. 0. 0. 0.],"[0.02117919921875, 0.02117919921875, 0.0526580810546875, 0.0526580810546875, 0.0526580810546875]","[0.026611328125, 0.026611328125, 0.0580902099609375, 0.0580902099609375, 0.0580902099609375]","[0.03726666793227196, 0.03726666793227196, 0.031599998474121094, 0.031599998474121094, 0.031599998474121094]",[0.11750782 0.11708354 0.11660946 0.11618989 0.11599508],0.08724761,0.0686528,"[5.994480323791504, 5.314153099060059, 10.0, 8.83138427734375, 5.810754013061524]","[6.067668724060058, 6.031018447875977, 8.940128326416016, 8.307946968078612, 5.933276176452637]",0.8186265319816,0.19885305660381203,0.2,0.22135718074845678,0.06697475712933111,0.03977487083333334,0.05,0.04166666666666667,
24,4,1,0.294379,"[1.6554150104522707, 1.8262970447540283]",[0.         0.08266129 0.         0.         0.        ],[0.         0.00483092 0.         0.00485437 0.00327869],[0. 0. 0. 0. 0.],"[0.0245208740234375, 0.0272979736328125, 0.0272979736328125, 0.063140869140625, 0.063140869140625]","[0.0299530029296875, 0.0327301025390625, 0.0327301025390625, 0.068572998046875, 0.068572998046875]","[0.03193333372473717, 0.03947777673602104, 0.03947777673602104, 0.0418444462120533, 0.0418444462120533]",[0.11516685 0.11496821 0.11440384 0.11393338 0.11346081],0.08594933,0.06816465,"[6.154944229125976, 10.0, 7.4109962463378904, 8.49337272644043, 10.0]","[6.373015403747559, 9.920177459716797, 7.63907299041748, 7.9211938858032225, 9.700864028930663]",0.8351780157734602,0.2223865441391363,0.2,0.17417159859521333,0.06430997649513555,0.087273871875,0.05,0.03703602466897487,
25,5,1,0.23077023,"[1.8445180416107179, 2.1252739429473877]",[0.11206897 0.         0.         0.         0.        ],[0.         0.         0.         0.         0.01081081],[0. 0. 0. 0. 0.],"[0.05786895751953125, 0.0525970458984375, 0.0525970458984375, 0.0525970458984375, 0.0525970458984375]","[0.06330108642578125, 0.0580291748046875, 0.0580291748046875, 0.0580291748046875, 0.0580291748046875]","[0.04096111282706261, 0.040077779442071915, 0.040077779442071915, 0.040077779442071915, 0.040077779442071915]",[0.11251744 0.11219803 0.11177893 0.11136542 0.11109193],0.08531612,0.06746617,"[8.18205051422119, 6.624040412902832, 7.932473754882812, 7.052503204345704, 10.0]","[7.8944696426391605, 5.786878204345704, 8.449983024597168, 7.765087890625, 10.0]",0.8183925541449069,0.21390441682810538,0.2,0.15049048751486327,0.06480846061274892,0.1,0.05,0.03918918918918919,
26,5,1,-0.23264492,"[2.1517710208892824, 2.803638076782226]",[0.04615385 0.         0.01598174 0.         0.        ],[0.         0.00162602 0.         0.         0.        ],[0.         0.00184162 0.         0.         0.        ],"[0.025608062744140625, 0.0155487060546875, 0.0295257568359375, 0.0295257568359375, 0.0245513916015625]","[0.031040191650390625, 0.0209808349609375, 0.0349578857421875, 0.0349578857421875, 0.0299835205078125]","[0.039872221648693085, 0.03737777844071388, 0.036322221159935, 0.036322221159935, 0.0353444442152977]",[0.11266287 0.11188015 0.11129848 0.11072518 0.11028517],0.08246464,0.06685029,"[8.521336364746094, 8.255456924438477, 6.447297859191894, 5.933551406860352, 5.5938318252563475]","[8.217325210571289, 8.517925453186034, 6.3994300842285154, 4.942152309417724, 4.6489581108093265]",0.7889936018857631,0.19396068684094683,0.2,0.19172524915152342,0.06543283510484424,0.08950084704861111,0.0,0.0483739837398374,
