step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,0.2739234,"[6.134945106506348, 8.71028118133545]",[0.00384221 0.0052356  0.         0.00076394 0.        ],[9.639483e-05 9.276438e-04 3.644315e-04 5.047956e-04 0.000000e+00],[0.00043226 0.         0.         0.         0.        ],"[0.008167811669409275, 0.02517046220600605, 0.01864079013466835, 0.02750723622739315, 0.0256216861307621]","[0.02345711924135685, 0.0404597707092762, 0.03393009677529335, 0.0427965447306633, 0.0409109927713871]","[0.028538094833493233, 0.03159285709261894, 0.025610316544771194, 0.030646031722426414, 0.02366904728114605]",[0.04616866 0.03498994 0.02928869 0.02463884 0.02131043],0.036310904,0.010376151,"[7.57154483795166, 7.109480476379395, 6.751172828674316, 6.724618530273438, 7.491140365600586]","[7.300746726989746, 7.007534217834473, 6.618191909790039, 6.647381782531738, 7.204517364501953]",0.870657855842688,0.1976267731069247,0.2,0.2475395621728439,0.0706109835871582,0.1,0.006773802638464294,0.04810673433729687,
2,0,1,-0.46042657,"[8.795833206176757, 3.1979451179504395]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.000396728515625, 0.000396728515625, 0.0104522705078125, 0.0205078125, 0.0205078125]","[0.01568603515625, 0.01568603515625, 0.0257415771484375, 0.035797119140625, 0.035797119140625]","[0.03068888932466507, 0.03068888932466507, 0.029444444924592972, 0.028200000524520874, 0.028200000524520874]",[0.01937602 0.01911744 0.01895817 0.01875874 0.01863584],0.03497952,0.01098011,"[5.858622360229492, 3.705818462371826, 3.0374920845031737, 3.7827914237976072, 2.9932440757751464]","[5.581646728515625, 3.7899828910827633, 3.0493495941162108, 3.7747934341430662, 3.1089870452880857]",0.8082655520116621,0.12092862747789813,0.2,0.25,0.07123273465281144,0.06610418988095239,0.05,0.05,
3,0,1,-0.918053,"[3.2520510673522947, 3.783854866027832]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0, 0.0, 0.00019073486328125, 0.0003814697265625, 0.0003814697265625]","[0.0112762451171875, 0.0112762451171875, 0.01146697998046875, 0.01165771484375, 0.01165771484375]","[0.024022221565246582, 0.024022221565246582, 0.02770555578172207, 0.031388889998197556, 0.031388889998197556]",[0.01848072 0.0184315  0.01838687 0.01834243 0.01831768],0.03281306,0.012483125,"[1.054488968849182, 0.959016489982605, 0.9154230117797851, 1.5207219839096071, 1.093425989151001]","[1.036489987373352, 0.9832769989967346, 0.9053204894065857, 1.4087700128555296, 1.066757035255432]",0.7217802800970379,0.029852853055011515,0.2,0.25,0.07075011870869292,0.07117730833333334,0.05,0.05,
4,0,1,-0.96694475,"[3.815730094909668, 4.454088115692139]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0073394775390625, 0.0073394775390625, 0.00366973876953125, 0.0, 0.0]","[0.017822265625, 0.017822265625, 0.01415252685546875, 0.0104827880859375, 0.0104827880859375]","[0.03113333322107792, 0.03113333322107792, 0.03067222237586975, 0.030211111530661583, 0.030211111530661583]",[0.01823818 0.01819588 0.01816592 0.01813046 0.01811185],0.031318907,0.012963319,"[0.7148815035820008, 0.6540059983730316, 0.6838505089282989, 0.803585982322693, 0.6819410085678101]","[0.70539048910141, 0.6663855016231537, 0.7046455144882202, 0.8097279906272888, 0.6647999942302705]",0.7343262380831099,0.01340085473291855,0.2,0.25,0.0709253833501913,0.1,0.05,0.05,
5,1,1,0.6265404,"[4.5117031097412115, 4.620639991760254]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0186309814453125, 0.0186309814453125, 0.0186309814453125, 0.0, 0.0]","[0.0248870849609375, 0.0248870849609375, 0.0248870849609375, 0.006256103515625, 0.006256103515625]","[0.027433333918452263, 0.027433333918452263, 0.027433333918452263, 0.027944443747401237, 0.027944443747401237]",[0.01778174 0.01737768 0.01712345 0.01692153 0.01674017],0.030512193,0.013046401,"[6.975815200805664, 9.408906364440918, 9.162301063537598, 8.612323188781739, 10.0]","[6.840562629699707, 9.263699722290038, 9.080242919921876, 8.56504192352295, 10.0]",0.8685724455712982,0.2299910716761783,0.2,0.25,0.07320862493678651,0.015372748958333338,0.05,0.05,
6,1,1,0.8255112,"[4.7060541152954105, 7.408354949951172]",[0.         0.00878349 0.03219697 0.         0.        ],[0.         0.00163183 0.00122549 0.         0.        ],[0. 0. 0. 0. 0.],"[0.0056610107421875, 0.0078277587890625, 0.02424112893640995, 0.02489725686609745, 0.01656595803797245]","[0.0119171142578125, 0.0140838623046875, 0.03049723245203495, 0.03115336038172245, 0.02282206155359745]","[0.03324444591999054, 0.03134814649820328, 0.026362963020801544, 0.024314815178513527, 0.022703703492879868]",[0.01976549 0.01972379 0.0198728  0.01955105 0.01904817],0.02943303,0.013016656,"[9.198010063171386, 8.89627685546875, 9.437466812133788, 10.0, 8.81362361907959]","[9.31174831390381, 8.960521125793457, 9.667982864379884, 10.0, 8.983498573303223]",0.9430831449380397,0.23766872408732742,0.19900911771334134,0.23975488581466842,0.06950774233058861,0.1,0.05,0.047142674992113824,
7,1,1,0.21327162,"[7.490336990356446, 8.65973777770996]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0220794677734375, 0.01323699951171875, 0.00439453125, 0.00439453125, 0.00439453125]","[0.0283355712890625, 0.01949310302734375, 0.010650634765625, 0.010650634765625, 0.010650634765625]","[0.02315555512905121, 0.022077778354287148, 0.020999999716877937, 0.020999999716877937, 0.020999999716877937]",[0.0191103  0.01889674 0.01873312 0.01863565 0.01852791],0.028800596,0.0130720185,"[7.194279479980469, 8.31553955078125, 7.659390830993653, 6.728106117248536, 5.275224876403809]","[7.0099632263183596, 7.855722236633301, 8.247491264343262, 7.1761468887329105, 5.2870477676391605]",0.8994730212722079,0.19568929767876594,0.2,0.25,0.07706046595455301,0.0767232576388889,0.05,0.05,
8,1,1,0.45899308,"[8.767030715942383, 10.0]",[0.        0.        0.        0.0311284 0.       ],[0.         0.00213675 0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.023895263671875, 0.04339599609375, 0.04339599609375, 0.044464111328125, 0.044464111328125]","[0.0301513671875, 0.049652099609375, 0.049652099609375, 0.05072021484375, 0.05072021484375]","[0.023216666653752327, 0.025433333590626717, 0.025433333590626717, 0.025522222742438316, 0.025522222742438316]",[0.01807525 0.01783996 0.01762265 0.01769517 0.01759716],0.02978504,0.013630734,"[8.531174850463866, 8.394223976135253, 8.500312423706054, 9.540382957458496, 10.0]","[8.32835636138916, 8.432719039916993, 8.5586332321167, 9.51382007598877, 10.0]",0.8891921176064966,0.23285201226918367,0.16157983722108785,0.24221789883268482,0.07508235787862566,0.07959676354166667,0.05,0.04786324786324787,
9,1,1,0.087249994,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.03406524658203125, 0.0236663818359375, 0.0324249267578125, 0.0324249267578125, 0.0324249267578125]","[0.04032135009765625, 0.0299224853515625, 0.0386810302734375, 0.0386810302734375, 0.0386810302734375]","[0.02887222170829773, 0.03222222253680229, 0.029466666281223297, 0.029466666281223297, 0.029466666281223297]",[0.01724891 0.01706807 0.0169052  0.01678541 0.01671979],0.030191693,0.013431555,"[6.103676414489747, 7.119172477722168, 6.370967483520508, 6.6736951828002935, 7.183627891540527]","[5.7721342086792, 7.0555267333984375, 6.488517761230469, 6.690274238586426, 7.289867973327637]",0.8847419489450292,0.1885456782283596,0.2,0.25,0.07018576030000281,0.07601051041666668,0.05,0.05,
10,2,1,0.87014484,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0115203857421875, 0.0115203857421875, 0.004791259765625, 0.004791259765625, 0.004791259765625]","[0.0177764892578125, 0.0177764892578125, 0.01104736328125, 0.01104736328125, 0.01104736328125]","[0.024922221899032593, 0.024922221899032593, 0.025377778336405754, 0.025377778336405754, 0.025377778336405754]",[0.01635023 0.01610633 0.0159486  0.01586713 0.01572843],0.029463165,0.013526235,"[10.0, 9.306204223632813, 10.0, 10.0, 10.0]","[10.0, 9.1186372756958, 10.0, 10.0, 10.0]",0.9398725022025649,0.24770532022788258,0.2,0.25,0.0751985663496823,0.06696861562500002,0.05,0.05,
