step,weightUpdates,episode,action,state/bandwidth,state/fractionLossRate,state/fractionNackRate,state/fractionPliRate,state/fractionQueueingRtt,state/fractionRtt,state/interarrivalRttJitter,state/lossRate,state/rttMean,state/rttStd,state/rxGoodput,state/txGoodput,reward/rew,reward/rate,reward/rtt,reward/plr,reward/jit,reward/smt,reward/pli,reward/nack,reward/pen
1,0,1,0.2739234,"[5.800754165649415, 7.295992851257324]",[0.00169166 0.00152323 0.00061275 0.         0.        ],[5.2650976e-05 2.7870681e-04 5.7870371e-04 1.1185682e-03 4.4802867e-04],[1.7550326e-05 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00],"[0.026287373155355453, 0.004454392474144697, 0.023895263671875, 0.034425098448991776, 0.009279887191951275]","[0.035549458116292953, 0.013716477900743484, 0.0331573486328125, 0.043687183409929276, 0.0185419712215662]","[0.023769231513142586, 0.028137607499957085, 0.02644074149429798, 0.022275926545262337, 0.026447221636772156]",[0.00814578 0.00583893 0.00482439 0.00403007 0.00342075],0.028791858,0.015269723,"[6.890240287780762, 7.116003608703614, 6.526712417602539, 6.99300708770752, 8.262114524841309]","[6.867747497558594, 7.071618270874024, 6.466406631469726, 6.967130279541016, 8.08354377746582]",0.9131457857914168,0.19819495750756091,0.1999306851521911,0.24618702060666753,0.07306481346817377,0.1,0.048244967444146095,0.04752334161267743,
2,0,1,-0.46042657,"[7.383547019958496, 8.649359130859375]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0373077392578125, 0.0373077392578125, 0.0360107421875, 0.0347137451171875, 0.0347137451171875]","[0.04656982421875, 0.04656982421875, 0.0452728271484375, 0.043975830078125, 0.043975830078125]","[0.03385555371642113, 0.03385555371642113, 0.02972777746617794, 0.025599999353289604, 0.025599999353289604]",[0.00309315 0.0030492  0.00301961 0.00299497 0.0029794 ],0.030712456,0.015338991,"[4.966794872283936, 3.4552543640136717, 3.390030479431152, 2.812666034698486, 3.1787919998168945]","[5.005485916137696, 3.483921527862549, 3.4095541000366207, 2.867924118041992, 3.121924018859863]",0.7701068785756837,0.1120876835380672,0.17637747460669215,0.25,0.06910951243145842,0.06253220799946582,0.05,0.05,
3,0,1,-0.918053,"[8.725577926635742, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.02874755859375, 0.0232696533203125, 0.0237579345703125, 0.0237579345703125, 0.0237579345703125]","[0.0380096435546875, 0.03253173828125, 0.03302001953125, 0.03302001953125, 0.03302001953125]","[0.02484999969601631, 0.0270666666328907, 0.030033333227038383, 0.030033333227038383, 0.030033333227038383]",[0.00294847 0.00293558 0.00292562 0.0029169  0.00291328],0.031064548,0.014617491,"[0.9835024833679199, 1.0483605146408081, 1.0262500286102294, 0.9591249942779541, 0.8717010021209717]","[0.9876020073890686, 1.0820364713668824, 1.0267839670181274, 0.993861997127533, 0.8883669972419739]",0.719389664148159,0.02460291039224163,0.2,0.25,0.07169216833925048,0.07309458541666668,0.05,0.05,
4,0,1,-0.96694475,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0133514404296875, 0.0133514404296875, 0.0133514404296875, 0.00799560546875, 0.00799560546875]","[0.022613525390625, 0.022613525390625, 0.022613525390625, 0.0172576904296875, 0.0172576904296875]","[0.019322222098708153, 0.019322222098708153, 0.019322222098708153, 0.027811111882328987, 0.027811111882328987]",[0.00289882 0.00289062 0.00288264 0.00287726 0.00287374],0.030153852,0.014226078,"[0.6713365018367767, 0.7100534915924073, 0.5894645035266877, 0.8989870071411132, 0.7784119844436646]","[0.6777135074138642, 0.7026710152626038, 0.6002044975757599, 0.8827660083770752, 0.7812029838562011]",0.73764041845879,0.014332073417680048,0.2,0.25,0.07330834504110986,0.1,0.05,0.05,
5,1,1,0.6265404,"[10.0, 10.0]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0, 0.0, 0.0133819580078125, 0.0133819580078125, 0.0133819580078125]","[0.0068511962890625, 0.0068511962890625, 0.020233154296875, 0.020233154296875, 0.020233154296875]","[0.022700000554323196, 0.022700000554323196, 0.02217777818441391, 0.02217777818441391, 0.02217777818441391]",[0.00281004 0.00274765 0.00268051 0.00265717 0.00261693],0.028831564,0.014557821,"[5.897021865844727, 8.498778343200684, 9.588223266601563, 8.765488052368164, 10.0]","[6.138604927062988, 8.738668251037598, 9.258244895935059, 8.611020851135255, 9.855434226989747]",0.8709116523075108,0.22491146181334676,0.2,0.25,0.0774611446608307,0.018539045833333333,0.05,0.05,
6,1,1,0.8255112,"[8.373978805541991, 5.126019096374512]",[0.         0.06033392 0.17842324 0.         0.        ],[0.00471698 0.0033084  0.0017301  0.         0.        ],[0.         0.00014384 0.         0.         0.        ],"[0.0059051513671875, 0.01320648193359375, 0.01190185546875, 0.01190185546875, 0.01190185546875]","[0.01275634765625, 0.02005767822265625, 0.0187530517578125, 0.0187530517578125, 0.0187530517578125]","[0.021611111238598824, 0.023766666650772095, 0.02531111054122448, 0.02531111054122448, 0.02531111054122448]",[0.00249471 0.01256379 0.0259634  0.02539897 0.02506575],0.027850281,0.014313224,"[9.44522533416748, 9.8780122756958, 8.815443801879884, 9.978839874267578, 8.619031143188476]","[9.413667106628418, 9.405573272705078, 9.318222808837891, 9.893450927734374, 8.358403968811034]",0.7583784280128469,0.23901805677298552,0.2,0.06824782139021306,0.07525238507563922,0.1,0.0356156501726122,0.04024451460139696,
7,1,1,0.21327162,"[5.3823192596435545, 5.926972198486328]",[0.         0.         0.00318471 0.         0.        ],[0.00373134 0.         0.         0.         0.        ],[0. 0. 0. 0. 0.],"[0.0200958251953125, 0.0200958251953125, 0.01041412353515625, 0.000732421875, 0.000732421875]","[0.026947021484375, 0.026947021484375, 0.01726531982421875, 0.0075836181640625, 0.0075836181640625]","[0.029544444754719734, 0.029544444754719734, 0.02666666731238365, 0.02378888800740242, 0.02378888800740242]",[0.02493753 0.02467848 0.02432894 0.02414085 0.02394479],0.027256498,0.014172343,"[8.685310745239258, 7.9483592987060545, 7.86857795715332, 6.897793960571289, 8.199202919006348]","[8.390065765380859, 7.796156883239746, 7.621795272827148, 6.903093147277832, 8.031556129455566]",0.0,0.213173718122348,0.2,0.2468254290234898,0.07203971069931897,0.085130609375,0.05,0.046268656716417916,gcc 
8,1,1,0.45899308,"[6.021685791015625, 6.9190668106079105]",[0. 0. 0. 0. 0.],[0.         0.         0.00252525 0.00421941 0.        ],[0. 0. 0. 0. 0.],"[0.00506591796875, 0.0093994140625, 0.0079193115234375, 0.006439208984375, 0.006439208984375]","[0.0119171142578125, 0.0162506103515625, 0.0147705078125, 0.0132904052734375, 0.0132904052734375]","[0.023600000888109207, 0.023411111906170845, 0.02271111123263836, 0.022011110559105873, 0.022011110559105873]",[0.02330515 0.02300352 0.02270113 0.02245183 0.02228689],0.026361628,0.014099009,"[7.593594741821289, 7.283173179626465, 8.69032154083252, 7.5507652282714846, 7.849799919128418]","[7.417312812805176, 7.300490379333496, 8.55006275177002, 7.75501823425293, 8.001014137268067]",0.9306841658800855,0.2107526352674195,0.2,0.25,0.07667619242061881,0.1,0.05,0.043255338192047056,
9,1,1,0.087249994,"[6.975741958618165, 6.283753204345703]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.0113525390625, 0.01215362548828125, 0.0129547119140625, 0.0129547119140625, 0.0129547119140625]","[0.0182037353515625, 0.01900482177734375, 0.019805908203125, 0.019805908203125, 0.019805908203125]","[0.02423333376646042, 0.023933332413434982, 0.023633332923054695, 0.023633332923054695, 0.023633332923054695]",[0.02207593 0.02187385 0.02164925 0.02148431 0.0213724 ],0.025907245,0.013756618,"[7.29934368133545, 5.919487190246582, 7.0698387145996096, 6.863267135620117, 9.474610900878906]","[6.93935832977295, 5.94861068725586, 6.6762844085693365, 6.987057876586914, 8.664948844909668]",0.9255770343393172,0.20156819515739116,0.19786954607282367,0.25,0.0761392931091023,0.1,0.05,0.05,
10,2,1,0.87014484,"[6.335712242126465, 7.348564147949219]",[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],[0. 0. 0. 0. 0.],"[0.059356689453125, 0.04689788818359375, 0.0344390869140625, 0.0344390869140625, 0.0177001953125]","[0.0662078857421875, 0.05374908447265625, 0.041290283203125, 0.041290283203125, 0.0245513916015625]","[0.024133333936333656, 0.022977778688073158, 0.02182222157716751, 0.02182222157716751, 0.02867777831852436]",[0.02077836 0.0204804  0.02025349 0.02014252 0.01986755],0.027153073,0.014822904,"[9.409050559997558, 9.475422286987305, 10.0, 9.24362392425537, 10.0]","[9.39498348236084, 9.35070972442627, 9.715312194824218, 9.780374717712402, 10.0]",0.9072401286916432,0.24375991039382325,0.1647751141311531,0.25,0.07266666666666667,0.0760384375,0.05,0.05,
